,season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name
1404,2016,REG,16,Allen Robinson,WR,JAX,5.564166666666666,2.2691742181641312,15.905000000000001,53.239978799966536,9,12,75.0,147.0,0,4.484444444444445,4.543368048141112,-0.05892360369666694,00-0031428,Allen,Robinson,A.Robinson
1405,2016,REG,16,Rishard Matthews,WR,TEN,5.544444444444444,1.9760923077826567,12.233333333333336,23.152626487782317,3,9,33.33333333333333,31.0,1,5.799999999999997,4.349806706113333,1.450193293886664,00-0029580,Rishard,Matthews,R.Matthews
1406,2016,REG,16,Eric Ebron,TE,DET,5.5128571428571425,2.1838991447750824,6.490833333333332,21.340310693443666,8,12,66.66666666666666,93.0,0,5.221250000000002,3.7287277132287495,1.4925222867712526,00-0031387,Eric,Ebron,E.Ebron
1407,2016,REG,16,Dennis Pitta,TE,BAL,5.482,3.6860306604260185,9.561818181818182,34.88210128345439,8,11,72.72727272727273,75.0,0,3.7900000000000005,4.365510672329876,-0.5755106723298753,00-0027714,Dennis,Pitta,D.Pitta
1408,2016,REG,16,DeVante Parker,WR,MIA,5.425714285714286,2.5582764690704103,8.429999999999998,26.559546313799615,4,7,57.14285714285714,85.0,1,14.9,5.73894102871125,9.16105897128875,00-0031547,DeVante,Parker,D.Parker
1409,2016,REG,16,Pierre Garcon,WR,WAS,5.366,2.841590098960013,15.983999999999998,23.53079731480391,4,5,80.0,94.0,0,7.33,7.4076401591375,-0.07764015913750022,00-0026345,Pierre,Garcon,P.Garcon
1410,2016,REG,16,Golden Tate,WR,DET,5.216666666666667,3.034520222454765,5.69,9.353680922765014,6,6,100.0,58.0,0,3.9766666666666666,4.647887756427,-0.6712210897603335,00-0027891,Golden,Tate,G.Tate
1411,2016,REG,16,Russell Shepard,WR,TB,5.194000000000001,2.1637694966704712,13.962,19.794147669275265,3,5,60.0,61.0,0,4.150000000000003,4.205600023266666,-0.055600023266663356,00-0030147,Russell,Shepard,R.Shepard
1412,2016,REG,16,Terrelle Pryor,WR,CLE,5.1659999999999995,1.3760601394824477,17.582,37.786374382119064,3,5,60.0,36.0,0,2.983333333333332,4.214080671466,-1.2307473381326681,00-0028825,Terrelle,Pryor,T.Pryor Sr.
1413,2016,REG,16,Greg Olsen,TE,CAR,5.153333333333333,2.791052763622581,11.03,23.249604777797295,6,12,50.0,59.0,0,3.7466666666666684,3.890901292362333,-0.1442346256956646,00-0025418,Gregory,Olsen,G.Olsen
1414,2016,REG,16,Julio Jones,WR,ATL,5.1483333333333325,1.7119064970087214,16.494285714285713,42.370642201834855,4,7,57.14285714285714,60.0,0,0.6375000000000011,2.1170254945742,-1.4795254945741991,00-0027944,Julio,Jones,J.Jones
1415,2016,REG,16,Sterling Shepard,WR,NYG,5.117777777777778,3.5983951896235298,9.65090909090909,18.205827373908864,7,11,63.63636363636363,61.0,1,3.5814285714285723,4.671848872735857,-1.0904203013072844,00-0032385,Sterling,Shepard,S.Shepard
1416,2016,REG,16,Jordy Nelson,WR,GB,5.077777777777778,3.7943072314382635,12.825454545454546,34.97099796737891,9,11,81.81818181818183,154.0,2,5.721111111111111,3.6301977568201114,2.0909133542909997,00-0026176,Jordy,Nelson,J.Nelson
1417,2016,REG,16,Geronimo Allison,WR,GB,5.068571428571429,5.047511396229923,12.122857142857145,21.035149472014282,4,7,57.14285714285714,66.0,0,6.234999999999999,6.6182705759975,-0.3832705759975008,00-0032626,Geronimo,Allison,G.Allison
1418,2016,REG,16,Dez Bryant,WR,DAL,5.064,1.5382915354816673,21.468,48.93995349473397,4,5,80.0,70.0,2,1.367499999999998,1.3282437896737487,0.03925621032624926,00-0027902,Dez,Bryant,D.Bryant
1419,2016,REG,16,Bryan Walters,WR,JAX,5.024,3.3831113440136082,4.241666666666667,7.099221735613269,5,6,83.33333333333334,45.0,0,4.462000000000001,6.573974227906,-2.111974227905999,00-0027595,Bryan,Walters,B.Walters
1420,2016,REG,16,Michael Crabtree,WR,LV,4.9375,3.1131162196038917,11.108,34.27548753394223,7,10,70.0,90.0,0,5.207142857142857,4.936152458195714,0.27099039894714316,00-0026986,Michael,Crabtree,M.Crabtree
1421,2016,REG,16,Demaryius Thomas,WR,DEN,4.9325,1.9970507878627797,11.084999999999999,24.398162159187837,3,8,37.5,20.0,0,1.3866666666666656,1.7119126717263333,-0.3252460050596677,00-0027874,Demaryius,Thomas,D.Thomas
1422,2016,REG,16,Cameron Meredith,WR,CHI,4.863636363636363,2.8853020130357887,11.120833333333332,28.54667579361683,9,12,75.0,135.0,1,4.614444444444444,4.32624654636955,0.2881978980748938,00-0031912,Cameron,Meredith,C.Meredith
1423,2016,REG,16,Will Fuller,WR,HOU,4.828333333333334,2.9843199979924804,9.395,27.875581050341204,3,6,50.0,39.0,0,3.0933333333333337,0.3998206059139333,2.6935127274194004,00-0033127,William,Fuller,W.Fuller
1424,2016,REG,16,Jeff Heuerman,TE,DEN,4.7425,3.518234599431901,5.695,9.401050980823731,3,6,50.0,32.0,0,6.0,4.93952747186,1.06047252814,00-0032227,Jeff,Heuerman,J.Heuerman
1425,2016,REG,16,Tajae Sharpe,WR,TEN,4.665,1.4465151341261222,19.971249999999998,33.59759431383269,3,8,37.5,48.0,0,0.10666666666666676,0.26088054974866665,-0.1542138830819999,00-0032778,Tajae,Sharpe,T.Sharpe
1426,2016,REG,16,Chris Hogan,WR,NE,4.646000000000001,1.1848798471811375,11.948000000000002,17.24147883055788,1,5,20.0,22.0,0,2.629999999999999,2.9868915081,-0.3568915081000008,00-0028237,Chris,Hogan,C.Hogan
1427,2016,REG,16,Brandon Myers,TE,TB,4.602000000000001,1.8207940322919216,12.338333333333333,20.990699784507203,2,6,33.33333333333333,21.0,0,1.5249999999999986,0.9499880075465,0.5750119924534985,00-0027135,Brandon,Myers,B.Myers
1428,2016,REG,16,Travis Kelce,TE,KC,4.582000000000001,3.943104152357298,2.2800000000000002,15.842501447596987,11,12,91.66666666666666,160.0,1,12.459090909090905,7.2412089651272735,5.217881943963632,00-0030506,Travis,Kelce,T.Kelce
1429,2016,REG,16,Jermaine Kearse,WR,SEA,4.547777777777778,2.375281662325686,11.034444444444444,20.264865526670206,4,9,44.44444444444444,37.0,1,1.995000000000001,2.86827196180625,-0.8732719618062492,00-0029159,Jermaine,Kearse,J.Kearse
1430,2016,REG,16,Tavon Austin,WR,LAR,4.5442857142857145,2.5769491043263293,4.784285714285714,28.048576214405358,2,7,28.57142857142857,14.0,0,-0.10999999999999943,1.590803980825,-1.7008039808249995,00-0030525,Tavon,Austin,T.Austin
1431,2016,REG,16,Jesse James,TE,PIT,4.449999999999999,4.087313039832438,9.774000000000001,22.11512354059191,4,5,80.0,49.0,0,2.282499999999999,3.7633165419075003,-1.4808165419075014,00-0032135,Jesse,James,J.James
1432,2016,REG,16,Odell Beckham,WR,NYG,4.421499999999999,2.88359370090241,12.1785,41.77084941091731,11,20,55.00000000000001,150.0,0,5.571818181818181,4.54907518083,1.0227430009881813,00-0031235,Odell,Beckham,O.Beckham
1433,2016,REG,16,Ted Ginn,WR,CAR,4.407777777777778,2.402908642306206,7.891111111111112,12.474969260495348,3,9,33.33333333333333,29.0,0,1.150000000000001,2.012834608555,-0.8628346085549989,00-0025396,Ted,Ginn,T.Ginn
1434,2016,REG,16,Corey Coleman,WR,CLE,4.404000000000001,2.700846691063463,15.563999999999998,33.449387491940676,2,5,40.0,15.0,0,2.099999999999998,2.792348265645,-0.692348265645002,00-0032966,Corey,Coleman,C.Coleman
1435,2016,REG,16,Adam Thielen,WR,MIN,4.349333333333333,3.421908932802906,11.059333333333335,41.8248745682374,12,15,80.0,202.0,2,6.201666666666665,7.089144691834416,-0.8874780251677503,00-0030035,Adam,Thielen,A.Thielen
1436,2016,REG,16,Anquan Boldin,WR,DET,4.277142857142858,3.0641976804014996,4.237142857142856,8.126250034247516,5,7,71.42857142857143,33.0,0,3.886,4.374408793448,-0.4884087934479995,00-0022084,Anquan,Boldin,A.Boldin
1437,2016,REG,16,Garrett Celek,TE,SF,4.004,1.8772054263959903,7.927142857142856,27.141110295915873,4,7,57.14285714285714,39.0,0,4.855000000000002,4.065502643586,0.7894973564140022,00-0028903,Garrett,Celek,G.Celek
1438,2016,REG,16,Jared Cook,TE,GB,3.895,2.3754769207838726,14.157999999999998,17.54746913886272,3,5,60.0,37.0,0,4.726666666666669,6.07059073448,-1.3439240678133304,00-0027061,Jared,Cook,J.Cook
1439,2016,REG,16,Demetrius Harris,TE,KC,3.8942857142857146,1.5765829370516449,7.4177777777777765,38.656629994209595,6,9,66.66666666666666,37.0,1,2.343333333333335,3.0403408408158334,-0.6970075074824984,00-0030155,Demetrius,Harris,D.Harris
1440,2016,REG,16,Stefon Diggs,WR,MIN,3.8550000000000004,2.0979983932920727,6.1933333333333325,9.36893326273857,4,6,66.66666666666666,29.0,1,0.75,1.5760805979384997,-0.8260805979384997,00-0031588,Stefon,Diggs,S.Diggs
1441,2016,REG,16,Tyrell Williams,WR,LAC,3.8199999999999994,1.5286317575134993,12.59666666666667,25.310888348105653,4,9,44.44444444444444,64.0,1,7.115,6.4609539210905,0.6540460789095004,00-0032160,Tyrell,Williams,Ty.Williams
1442,2016,REG,16,Malcolm Mitchell,WR,NE,3.676666666666667,1.2445941293143885,11.618,16.765274611099887,3,5,60.0,29.0,0,0.6266666666666664,1.1720554033933335,-0.5453887367266671,00-0032400,Malcolm,Mitchell,M.Mitchell
1443,2016,REG,16,T.J. Jones,WR,DET,3.3366666666666664,2.51738960663535,13.716666666666667,22.548562974328075,1,6,16.666666666666664,9.0,0,4.890000000000001,7.37449169159,-2.4844916915899997,00-0031189,T.J.,Jones,T.Jones
1444,2016,REG,16,Marvin Jones,WR,DET,3.2542857142857144,1.6170517301412448,18.19,34.88588728458316,1,7,14.285714285714285,16.0,0,1.6500000000000057,0.295999467373,1.3540005326270057,00-0029293,Marvin,Jones,M.Jones
1445,2016,REG,16,Jordan Matthews,WR,PHI,3.1420000000000003,1.6967212416617474,16.643333333333334,36.72268598536388,2,6,33.33333333333333,12.0,0,2.085000000000001,3.1936897039399996,-1.1086897039399988,00-0031299,Jordan,Matthews,J.Matthews
1446,2016,REG,16,Amari Cooper,WR,LV,3.106666666666667,1.370807563141273,8.347142857142856,18.029498889163165,5,7,71.42857142857143,76.0,0,4.802000000000001,6.940663814545999,-2.138663814545998,00-0031544,Amari,Cooper,A.Cooper
1447,2016,REG,16,Nelson Agholor,WR,PHI,3.09,2.980118321796446,19.666,36.160041187070206,2,5,40.0,47.0,1,1.3200000000000003,1.6676227784155002,-0.34762277841549993,00-0031549,Nelson,Agholor,N.Agholor
1448,2016,REG,16,Alshon Jeffery,WR,CHI,2.927,2.515711743096084,14.893,31.858047403097455,5,10,50.0,92.0,0,3.0040000000000004,4.0745478630076,-1.0705478630076,00-0029137,Alshon,Jeffery,A.Jeffery
1449,2016,REG,16,J.J. Nelson,WR,ARI,2.3899999999999997,2.2544728129507616,21.601428571428578,41.671719120321896,3,7,42.857142857142854,132.0,1,21.87,11.15255006153,10.71744993847,00-0032112,J.J.,Nelson,J.Nelson
1450,2016,REG,17,Pharoh Cooper,WR,LAR,9.874,3.761576145602588,2.6216666666666675,13.284350983869608,4,6,66.66666666666666,36.0,0,7.6175,4.66410087048875,2.95339912951125,00-0033111,Pharoh,Cooper,P.Cooper
1451,2016,REG,17,Corey Coleman,WR,CLE,8.9525,3.032360455348977,6.88,23.405783405783406,5,9,55.55555555555556,40.0,0,1.138000000000001,2.0796709775908,-0.941670977590799,00-0032966,Corey,Coleman,C.Coleman
1452,2016,REG,17,Ted Ginn,WR,CAR,8.6,2.476953452520991,7.162857142857141,15.282857839551323,4,7,57.14285714285714,69.0,0,10.095000000000002,9.3806429505215,0.7143570494785028,00-0025396,Ted,Ginn,T.Ginn
1453,2016,REG,17,Amari Cooper,WR,LV,8.59,3.341098668578254,9.1125,28.784648187633266,4,8,50.0,39.0,1,3.464999999999999,4.4967401772745,-1.031740177274501,00-0031544,Amari,Cooper,A.Cooper
1454,2016,REG,17,DeSean Jackson,WR,WAS,8.422,2.7065736451674205,28.736,34.53099089139369,2,5,40.0,34.0,0,1.7750000000000021,1.78675186634,-0.011751866339997807,00-0026189,DeSean,Jackson,D.Jackson
1455,2016,REG,17,Brenton Bersin,WR,CAR,8.3275,0.9945192835684245,16.54,25.207266520360882,1,5,20.0,10.0,0,-0.4499999999999993,-0.180967509747,-0.2690324902529993,00-0029394,Brenton,Bersin,B.Bersin
1456,2016,REG,17,Terrance Williams,WR,DAL,7.891999999999999,2.9802876465672847,16.264000000000003,47.99338999055715,3,5,60.0,33.0,1,1.426666666666667,4.3897484143600005,-2.9630817476933338,00-0030542,Terrance,Williams,T.Williams
1457,2016,REG,17,Terrelle Pryor,WR,CLE,7.7681818181818185,3.321833187333885,12.239999999999998,50.89397089397089,7,11,63.63636363636363,94.0,0,5.948571428571431,6.587355371025,-0.6387839424535686,00-0028825,Terrelle,Pryor,T.Pryor Sr.
1458,2016,REG,17,Sammy Watkins,WR,BUF,7.7387500000000005,2.131886721562503,9.263333333333332,26.496106785317014,4,9,44.44444444444444,31.0,0,-0.21750000000000114,1.34697826206675,-1.5644782620667512,00-0031325,Sammy,Watkins,S.Watkins
1459,2016,REG,17,Quincy Enunwa,WR,NYJ,7.717142857142856,3.744767478191892,9.72625,26.339663518499712,5,8,62.5,81.0,0,7.087999999999999,7.732348058696201,-0.6443480586962016,00-0031023,Onachie,Enunwa,Q.Enunwa
1460,2016,REG,17,Bryan Walters,WR,JAX,7.547777777777778,4.609599548448866,6.262222222222222,16.56916066441276,8,9,88.88888888888889,84.0,0,5.116250000000001,5.69029214978125,-0.5740421497812491,00-0027595,Bryan,Walters,B.Walters
1461,2016,REG,17,Tyreek Hill,WR,KC,7.373333333333334,3.4749722339454356,5.028571428571429,21.522470192601652,5,7,71.42857142857143,46.0,0,3.4760000000000004,4.2803652524868,-0.8043652524867997,00-0033040,Tyreek,Hill,T.Hill
1462,2016,REG,17,Brandin Cooks,WR,NO,7.333333333333333,1.9088016994672774,12.488333333333332,18.462941060516457,3,6,50.0,19.0,0,1.7466666666666697,2.7763054271532663,-1.0296387604865966,00-0031236,Brandin,Cooks,B.Cooks
1463,2016,REG,17,Jermaine Kearse,WR,SEA,7.261428571428572,2.2103829755667506,17.445714285714285,31.543329458866072,2,7,28.57142857142857,44.0,0,2.1449999999999996,7.98111772535,-5.83611772535,00-0029159,Jermaine,Kearse,J.Kearse
1464,2016,REG,17,Martellus Bennett,TE,NE,7.256,3.3423234279569742,7.106,17.553480559260905,3,5,60.0,33.0,1,6.4799999999999995,5.157216072083333,1.3227839279166664,00-0026201,Martellus,Bennett,M.Bennett
1465,2016,REG,17,Andrew Hawkins,WR,CLE,7.236666666666667,1.8003123176406077,2.498,4.721224721224722,5,5,100.0,9.0,0,-0.6980000000000004,2.0252230525022,-2.7232230525022003,00-0027918,Andrew,Hawkins,A.Hawkins
1466,2016,REG,17,J.J. Nelson,WR,ARI,7.2225,2.832696379836312,15.5325,38.834486207183936,4,12,33.33333333333333,75.0,0,5.2125,2.5862064361565,2.6262935638435003,00-0032112,J.J.,Nelson,J.Nelson
1467,2016,REG,17,Larry Fitzgerald,WR,ARI,7.17,3.8418552115386215,8.69857142857143,12.686473872822738,5,7,71.42857142857143,43.0,1,1.7419999999999987,3.685729932786,-1.9437299327860011,00-0022921,Larry,Fitzgerald,L.Fitzgerald
1468,2016,REG,17,Brian Quick,WR,LAR,7.1499999999999995,1.4471371113647453,8.775714285714287,51.87906426822059,2,7,28.57142857142857,15.0,0,-0.2900000000000027,0.655272603036,-0.9452726030360027,00-0029640,Brian,Quick,B.Quick
1469,2016,REG,17,Trey Burton,TE,PHI,7.128333333333333,2.6028251736136485,6.283333333333331,11.32268140317155,5,6,83.33333333333334,39.0,0,2.7860000000000014,3.39939723015,-0.6133972301499986,00-0030710,Trey,Burton,T.Burton
1470,2016,REG,17,Jeremy Kerley,WR,SF,7.029999999999999,4.320352473141765,7.668750000000001,42.234613795952086,6,8,75.0,61.0,0,4.591666666666666,6.901949405673334,-2.3102827390066683,00-0028091,Jeremy,Kerley,J.Kerley
1471,2016,REG,17,Will Fuller,WR,HOU,6.914285714285713,2.691256126028647,12.041428571428574,22.882506243891847,3,7,42.857142857142854,24.0,0,3.9333333333333313,3.128505468366667,0.8048278649666645,00-0033127,Will,Fuller,W.Fuller
1472,2016,REG,17,Jordy Nelson,WR,GB,6.7780000000000005,4.408990473021428,5.546666666666668,10.650963323305385,6,6,100.0,66.0,0,5.453333333333332,5.4627170960099996,-0.009383762676667295,00-0026176,Jordy,Nelson,J.Nelson
1473,2016,REG,17,Tyrell Williams,WR,LAC,6.7371428571428575,3.203153569582155,7.502857142857144,20.428643665642383,6,7,85.71428571428571,70.0,0,8.868333333333332,10.358632047963333,-1.4902987146300006,00-0032160,Tyrell,Williams,Ty.Williams
1474,2016,REG,17,Delanie Walker,TE,TEN,6.73125,2.7655205520484296,4.672500000000001,18.45925925925927,5,8,62.5,35.0,0,1.759999999999998,2.1180504202838,-0.35805042028380196,00-0024389,Delanie,Walker,D.Walker
1475,2016,REG,17,Marqise Lee,WR,JAX,6.648888888888889,3.9967779346043226,11.30777777777778,29.9191533147141,6,9,66.66666666666666,86.0,0,7.255,6.8312662442533325,0.4237337557466674,00-0031431,Marqise,Lee,M.Lee
1476,2016,REG,17,Breshad Perriman,WR,BAL,6.64375,2.238481928300163,14.055,34.810067799758514,4,8,50.0,62.0,0,11.2975,7.484517745673,3.8129822543269993,00-0032054,Breshad,Perriman,B.Perriman
1477,2016,REG,17,Robby Anderson,WR,NYJ,6.58142857142857,2.653438569190862,14.640000000000002,34.69076876205951,4,7,57.14285714285714,43.0,0,1.5324999999999989,1.2490022927505002,0.28349770724949863,00-0032688,Robby,Anderson,R.Anderson
1478,2016,REG,17,Jarius Wright,WR,MIN,6.576666666666667,2.9819320353701793,4.34857142857143,14.011507479861912,5,7,71.42857142857143,24.0,1,2.7419999999999987,3.4815243005760004,-0.7395243005760017,00-0029572,Jarius,Wright,J.Wright
1479,2016,REG,17,Antonio Gates,TE,LAC,6.563333333333333,4.610493759531692,7.76375,24.15885487572445,5,8,62.5,55.0,1,7.228,6.5129806280219995,0.7150193719780003,00-0021547,Antonio,Gates,A.Gates
1480,2016,REG,17,Steve Smith,WR,BAL,6.547499999999999,1.8654952225376236,12.733999999999998,19.711464041360944,3,5,60.0,34.0,0,5.743333333333335,4.907549381256667,0.8357839520766683,00-0020337,Steve,Smith,S.Smith Sr.
1481,2016,REG,17,Eli Rogers,WR,PIT,6.5075,2.487819488574653,8.885,12.467842275129797,6,6,100.0,61.0,0,1.2816666666666674,2.708804100752834,-1.4271374340861664,00-0031782,Eli,Rogers,E.Rogers
1482,2016,REG,17,Dontrelle Inman,WR,LAC,6.5,2.914252433146546,11.064000000000004,21.517756427710143,4,5,80.0,51.0,0,2.2224999999999966,2.4010152369765003,-0.17851523697650373,00-0028411,Dontrelle,Inman,D.Inman
1483,2016,REG,17,Paul Richardson,WR,SEA,6.437142857142858,3.277138337023134,5.681428571428571,10.272504197339531,4,7,57.14285714285714,40.0,0,6.1275,6.834182322015,-0.7066823220149994,00-0031257,Paul,Richardson,P.Richardson
1484,2016,REG,17,Chris Conley,WR,KC,6.308,2.2001124677078088,11.738,35.885050443289515,4,5,80.0,55.0,0,0.1750000000000007,0.21559812128447498,-0.040598121284474264,00-0032128,Chris,Conley,C.Conley
1485,2016,REG,17,Julian Edelman,WR,NE,6.284166666666667,2.8557656145320323,9.849230769230768,63.257744182599666,8,13,61.53846153846154,151.0,1,14.371249999999998,7.573658198118125,6.7975918018818735,00-0027150,Julian,Edelman,J.Edelman
1486,2016,REG,17,Eric Ebron,TE,DET,6.268,2.7905738800406326,5.596666666666665,7.587500282441195,6,6,100.0,61.0,0,4.570000000000001,5.177497903513333,-0.6074979035133321,00-0031387,Eric,Ebron,E.Ebron
1487,2016,REG,17,Rishard Matthews,WR,TEN,6.240000000000001,2.2521314425526566,11.376153846153844,73.03209876543211,9,13,69.23076923076923,114.0,1,1.8400000000000003,3.639292703735333,-1.7992927037353326,00-0029580,Rishard,Matthews,R.Matthews
1488,2016,REG,17,Adam Humphries,WR,TB,6.177272727272728,4.695782550454646,2.184615384615386,9.931806259835641,10,13,76.92307692307693,94.0,0,7.501999999999998,7.424070365158957,0.0779296348410412,00-0032009,Adam,Humphries,A.Humphries
1489,2016,REG,17,Dorial Green-Beckham,WR,PHI,6.168000000000001,2.203667952621143,13.624,20.458913983661702,1,5,20.0,15.0,0,7.870000000000001,6.2855348587,1.5844651413000008,00-0032218,Dorial,Green-Beckham,D.Green-Beckham
1490,2016,REG,17,Kelvin Benjamin,WR,CAR,6.1485714285714295,1.19002117570872,10.617142857142856,22.653011460619357,6,7,85.71428571428571,93.0,1,5.241666666666667,3.8190652728141665,1.4226013938525006,00-0031359,Kelvin,Benjamin,K.Benjamin
1491,2016,REG,17,Charone Peake,WR,NYJ,6.1,1.6638424478207654,14.754,24.972072712501266,2,5,40.0,22.0,0,0.9100000000000001,2.2386959195155,-1.3286959195155,00-0032959,Charone,Peake,C.Peake
1492,2016,REG,17,Zach Ertz,TE,PHI,6.0440000000000005,3.4479563124077806,7.051874999999999,33.88695338779433,13,16,81.25,139.0,2,5.5746153846153845,4.8789611779703845,0.695654206645,00-0030061,Zach,Ertz,Z.Ertz
1493,2016,REG,17,Russell Shepard,WR,TB,6.034999999999999,2.313329658929173,13.244285714285715,32.42175205455499,2,7,28.57142857142857,29.0,0,5.149999999999999,7.91275072096,-2.7627507209600015,00-0030147,Russell,Shepard,R.Shepard
1494,2016,REG,17,Jared Cook,TE,GB,6.0249999999999995,2.600301789376648,12.510000000000002,32.0296998015746,4,8,50.0,56.0,0,4.814999999999998,5.872497737402499,-1.0574977374025014,00-0027061,Jared,Cook,J.Cook
1495,2016,REG,17,Kyle Rudolph,TE,MIN,5.967499999999999,2.471773664368319,5.9813333333333345,41.29804372842349,11,15,73.33333333333333,117.0,1,4.87090909090909,4.760779716750182,0.110129374158908,00-0027981,Kyle,Rudolph,K.Rudolph
1496,2016,REG,17,Geronimo Allison,WR,GB,5.966666666666666,2.306817976494958,22.395,43.00390449977597,4,6,66.66666666666666,91.0,1,3.9375,5.945908427232499,-2.0084084272324993,00-0032626,Geronimo,Allison,G.Allison
1497,2016,REG,17,Robert Woods,WR,BUF,5.851999999999999,1.500995505241205,12.681999999999997,20.15255045288415,4,5,80.0,43.0,0,0.4725000000000037,0.97806411981581,-0.5055641198158063,00-0030431,Robert,Woods,R.Woods
1498,2016,REG,17,Chester Rogers,WR,IND,5.825714285714286,2.3214545138074554,18.43857142857143,30.992916316484564,4,7,57.14285714285714,72.0,0,-0.432500000000001,1.01935313642025,-1.451853136420251,00-0032355,Chester,Rogers,C.Rogers
1499,2016,REG,17,Jimmy Graham,TE,SEA,5.7775,2.449459837705663,13.344285714285716,24.127599121787423,4,7,57.14285714285714,64.0,0,2.714999999999998,3.5661312043685003,-0.8511312043685022,00-0027696,Jimmy,Graham,J.Graham
1500,2016,REG,17,Pierre Garcon,WR,WAS,5.767142857142857,2.6945112412061802,15.242857142857144,25.643490590977912,4,7,57.14285714285714,96.0,0,12.344999999999999,7.519083589306249,4.8259164106937495,00-0026345,Pierre,Garcon,P.Garcon
1501,2016,REG,17,DeVante Parker,WR,MIA,5.721666666666667,2.8406002823123906,4.9766666666666675,11.769342950612907,5,6,83.33333333333334,45.0,0,3.3699999999999988,4.445174193381,-1.075174193381001,00-0031547,DeVante,Parker,D.Parker
1502,2016,REG,17,Mike Evans,WR,TB,5.608181818181818,2.037256871587146,13.526363636363635,52.03357230285014,5,11,45.45454545454545,65.0,1,0.8900000000000006,1.2970313131812001,-0.40703131318119956,00-0031408,Mike,Evans,M.Evans
1503,2016,REG,17,Jack Doyle,TE,IND,5.6,1.8876056643752102,6.849999999999999,8.224276623844396,2,5,40.0,10.0,1,0.14500000000000313,0.53706610203,-0.3920661020299969,00-0030181,Jack,Doyle,J.Doyle
1504,2016,REG,17,Jarvis Landry,WR,MIA,5.525833333333334,3.054317379180542,4.895,23.15241811517086,9,12,75.0,76.0,1,3.051111111111111,2.4774444897971106,0.5736666213140005,00-0031382,Jarvis,Landry,J.Landry
1505,2016,REG,17,Julio Jones,WR,ATL,5.481111111111111,2.6342335459846016,12.216666666666665,39.03365521158762,7,9,77.77777777777779,96.0,1,4.705714285714287,5.4824569129957155,-0.7767426272814282,00-0027944,Julio,Jones,J.Jones
1506,2016,REG,17,DeMarcus Ayers,WR,PIT,5.415,2.7168005516348095,11.206666666666669,31.451424294868797,5,12,41.66666666666667,44.0,1,5.589999999999999,5.5871739974026,0.002826002597399402,00-0032365,DeMarcus,Ayers,D.Ayers
1507,2016,REG,17,Demaryius Thomas,WR,DEN,5.3999999999999995,1.8077333451168833,13.800000000000002,28.378517325290463,4,6,66.66666666666666,47.0,0,4.674999999999998,2.1880735531445,2.486926446855498,00-0027874,Demaryius,Thomas,D.Thomas
1508,2016,REG,17,Michael Crabtree,WR,LV,5.38875,2.1893738179279167,12.136249999999997,38.33609729132117,5,8,62.5,47.0,0,1.3679999999999992,1.9206064105030003,-0.5526064105030011,00-0026986,Michael,Crabtree,M.Crabtree
1509,2016,REG,17,Cody Latimer,WR,DEN,5.3125,3.0624300749558553,18.772,32.16917434965897,3,5,60.0,28.0,0,5.916666666666667,7.361739695084666,-1.4450730284179993,00-0031344,Cody,Latimer,C.Latimer
1510,2016,REG,17,T.Y. Hilton,WR,IND,5.236666666666666,2.216396640737474,12.876666666666665,37.10409412894705,6,12,50.0,95.0,0,2.703333333333333,3.7105630238833336,-1.0072296905500004,00-0029608,T.Y.,Hilton,T.Hilton
1511,2016,REG,17,Sterling Shepard,WR,NYG,5.208,3.1836504793018974,5.284000000000001,16.305622415602055,3,5,60.0,30.0,0,2.5433333333333317,4.571953932443333,-2.0286205991100013,00-0032385,Sterling,Shepard,S.Shepard
1512,2016,REG,17,Charles Clay,TE,BUF,5.175000000000001,4.970658406270263,7.378571428571432,16.415064357222313,3,7,42.857142857142854,20.0,0,6.1166666666666645,7.241057236976666,-1.124390570310002,00-0028112,Charles,Clay,C.Clay
1513,2016,REG,17,Dennis Pitta,TE,BAL,5.13,3.1639463609068574,6.316249999999999,31.286957060152925,11,16,68.75,91.0,0,4.1881818181818184,4.9740086902261815,-0.7858268720443631,00-0027714,Dennis,Pitta,D.Pitta
1514,2016,REG,17,Kenny Stills,WR,MIA,5.096,3.112829106354649,11.25,31.039375665129477,4,7,57.14285714285714,41.0,1,1.559999999999997,2.020806491375,-0.4608064913750032,00-0030085,Kenny,Stills,K.Stills
1515,2016,REG,17,Coby Fleener,TE,NO,4.959999999999999,1.5290191395349606,9.772857142857143,16.856396609501278,3,7,42.857142857142854,38.0,0,1.9533333333333307,3.30758778254,-1.3542544492066695,00-0029697,Coby,Fleener,C.Fleener
1516,2016,REG,17,Allen Robinson,WR,JAX,4.864166666666667,2.1425525502357696,14.267500000000004,50.33367631927093,5,12,41.66666666666667,82.0,0,7.388000000000001,5.7733593702245996,1.6146406297754012,00-0031428,Allen,Robinson,A.Robinson
1517,2016,REG,17,Jordan Reed,TE,WAS,4.7459999999999996,5.544049874031809,6.195,8.933163498281623,5,6,83.33333333333334,40.0,1,4.93,3.267502737044,1.6624972629559998,00-0030472,Jordan,Reed,J.Reed
