Unnamed: 0_x,season,player_x,pfr_id_x,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name,player_id,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,dom,w8dom,yptmpa,ppr_sh,display_name,common_first_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id_y,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_status,draft_round,draft_pick,draft_team,rookie,Unnamed: 0_y,team,player_y,position_y,offense_snaps,team_snaps,offense_snap_percentage,merge_year,AVG,adp_percentile,adp_percentile_pos,POS_group,FantPos,Player_fixed,expected_ppr_pg_prev,expected_ppr_pg_curr_hist,Games_G
3910.0,2020.0,Evan Engram,EngrEv00,NYG,26.0,TE,16.0,14.0,109.0,63.0,654.0,1.0,31.0,367.0,5.8,287.0,4.6,7.2,4.0,15.8,11.0,0.1009999999999999,6.0,55.4,TE,NYG,6.190602409638555,2.947230694005752,7.094220183486239,19.731006925130004,57.798165137614674,3.822835034784793,0.9111332191834608,00-0033881,Evan,Engram,E.Engram,00-0033881,1.0,1.0,785.0,-21.589125085364813,0.0,13.928451282281982,3.448112569172656,3.325552465652388,78.0,141.0,16.0,0.2108317214700193,0.1966925582560761,0.2270569620253164,0.47360162880989,0.1960431654676259,0.0833333333333333,0.1797752808988764,0.1396882494004796,0.1735011990407673,1.264990328820116,0.1249069841607313,Evan Engram,Evan,E.Engram,Evan,,ENG726325,44835.0,EngrEv00,11778.0,5607.0,3051876.0,3200454e-4772-6325-a4a0-9b4b442fe68a,1994-09-02,TE,WR,SLOT_WR,75.0,240.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vsrjso6phkjqki88qw9y",Mississippi,Southeastern Conference,2017.0,2025.0,DEN,ACT,ACT,Active,9.0,A,1.0,23.0,NYG,0.0,4882.0,NYG,Evan Engram,TE,837.0,1008.0,0.8303571428571429,2021.0,159.8,0.6666666666666667,0.7540983606557377,TE,TE,Evan Engram,11.136643902920945,7.996295382405689,15
4663.0,2020.0,Foster Moreau,MoreFo00,LV,23.0,TE,16.0,2.0,9.0,7.0,140.0,2.0,5.0,89.0,12.7,51.0,7.3,12.1,0.0,,0.0,0.0,0.0,158.3,,,,,,,,,,,,,,00-0034981,0.0,0.0,109.0,10.175309042679146,0.0,7.481216931216931,0.2669713304631225,0.4478631897526195,26.0,33.0,7.0,0.0352941176470588,0.0563890325918261,0.0603550295857988,0.0980524025440491,0.0713557594291539,0.1538461538461538,0.0515463917525773,0.1126009566376538,0.0878538383125539,0.5490196078431373,0.0484453448427728,Foster Moreau,Foster,F.Moreau,Foster,,MOR096402,47920.0,MoreFo00,47043.0,7928.0,3843945.0,32004d4f-5209-6402-e68b-97ba5fd58ae3,1997-05-06,TE,,,76.0,250.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esc21tsccagvyy1ctaoc",LSU,Southeastern Conference,2019.0,2025.0,NO,PUP,RES,R/PUP,7.0,A,4.0,137.0,LV,0.0,3782.0,LV,Foster Moreau,TE,256.0,1074.0,0.2383612662942272,2021.0,389.0,0.1384976525821596,0.1967213114754098,TE,TE,Foster Moreau,2.263083411905788,3.2339064823515526,17
3528.0,2020.0,George Kittle,KittGe00,SF,27.0,TE,8.0,8.0,63.0,48.0,634.0,2.0,32.0,337.0,7.0,297.0,6.2,7.3,1.0,48.0,5.0,0.079,2.0,104.9,TE,SF,5.670377358490566,3.859116871256198,6.921904761904762,11.569348972082128,76.19047619047619,4.351664934478072,2.2729183988552606,00-0033288,George,Kittle,G.Kittle,00-0033288,0.0,0.0,460.0,37.16013993174728,0.0,10.91811926720498,1.938413182346109,2.2844614299038684,77.10000000000001,125.1,8.0,0.2324723247232472,0.2504082743603701,0.2573656845753899,0.549035106573167,0.3033492822966507,0.1538461538461538,0.2962962962962963,0.2285977180714022,0.2734486566065514,2.339483394833948,0.1683714670255719,George Kittle,George,G.Kittle,George,,KIT388290,44959.0,KittGe00,11901.0,5732.0,3040151.0,32004b49-5438-8290-eeed-c9c9cca62ec1,1993-10-09,TE,TE,TE,76.0,250.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ztz3xqjaqgok9m4nylgs",Iowa,Big Ten Conference,2017.0,2025.0,SF,RES,RES,R/Injured,9.0,IR,5.0,146.0,SF,0.0,6125.0,SF,George Kittle,TE,443.0,1065.0,0.415962441314554,2021.0,26.8,0.9460093896713616,0.9672131147540984,TE,TE,George Kittle,15.346718589552657,14.147031459645568,14
3942.0,2020.0,Gerald Everett,EverGe00,LA,26.0,TE,16.0,7.0,62.0,41.0,417.0,1.0,24.0,174.0,4.2,243.0,5.9,6.2,6.0,6.8,7.0,0.113,1.0,83.9,TE,LAR,5.726792452830188,3.6019644774990733,6.309999999999999,10.254299928181632,66.12903225806451,4.983655412288744,1.0426860511258909,00-0033895,Gerald,Everett,G.Everett,00-0033895,1.0,1.0,385.0,-1.454359962771168,0.0,22.99990427686113,1.6975772154550592,1.5734977470729687,51.900000000000006,92.9,15.0,0.1101243339253996,0.1036060279870828,0.1137640449438202,0.2480713232777658,0.1064862104187946,0.0588235294117647,0.1269841269841269,0.0826548699152797,0.0969536742173887,0.7406749555950266,0.0696120011389692,Gerald Everett,Gerald,G.Everett,Gerald,,EVE166115,44856.0,EverGe00,11799.0,5630.0,3918639.0,32004556-4516-6115-f11c-124334bc44da,1994-06-25,TE,WR,TE,75.0,252.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",South Alabama; UAB; Hutchinson CC,Sun Belt Conference,2017.0,2024.0,CHI,ACT,ACT,Active,8.0,A,2.0,44.0,LA,0.0,3516.0,LA,Gerald Everett,TE,636.0,1119.0,0.5683646112600537,2021.0,179.6,0.6244131455399061,0.6885245901639344,TE,TE,Gerald Everett,4.102730576189068,7.20247048515549,15
4555.0,2020.0,Hayden Hurst,HursHa00,ATL,27.0,TE,16.0,9.0,88.0,56.0,571.0,6.0,35.0,326.0,5.8,245.0,4.4,6.8,2.0,28.0,4.0,0.045,2.0,95.4,TE,ATL,6.558548387096774,3.418660985400963,6.696136363636364,10.767951611282172,63.63636363636363,5.195441399944125,-0.4082985428012682,00-0034830,Hayden,Hurst,H.Hurst,00-0034830,0.0,0.0,594.0,15.596026043973216,0.0,15.097131554413492,2.3714876041374,1.9091041231617936,93.1,149.1,16.0,0.1401273885350318,0.1096547904744323,0.1490267639902676,0.2979149151820937,0.1235930735930735,0.2222222222222222,0.1440329218106996,0.1729076479076479,0.1433189033189033,0.9092356687898088,0.0978346456692913,Hayden Hurst,Hayden,H.Hurst,Hayden,,HUR495014,46094.0,HursHa00,47294.0,6910.0,3924365.0,32004855-5249-5014-7c57-e10d2c41fe87,1993-08-24,TE,,,76.0,245.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qxvkvmi2fphxjqyb21nv",South Carolina,Southeastern Conference,2018.0,2024.0,LAC,ACT,CUT,R/UFA,7.0,A,1.0,25.0,BAL,0.0,330.0,ATL,Hayden Hurst,TE,786.0,1113.0,0.706199460916442,2021.0,246.7,0.4483568075117371,0.5245901639344263,TE,TE,Hayden Hurst,9.607958664631765,5.323394220945066,13
3399.0,2020.0,Hunter Henry,HenrHu00,LAC,26.0,TE,14.0,14.0,93.0,60.0,613.0,4.0,35.0,387.0,6.5,226.0,3.8,8.0,3.0,20.0,2.0,0.022,1.0,93.2,TE,LAC,5.197761194029852,2.469098920961302,8.28043010752688,16.37673639170785,64.51612903225806,3.3912190688306643,0.7649475978360023,00-0033090,Hunter,Henry,H.Henry,00-0033090,0.0,0.0,741.0,18.15768157797277,0.0,15.83449238620827,2.499440023172955,2.4978750599511303,85.30000000000001,145.3,14.0,0.1651865008880994,0.1736583079446918,0.1128871128871128,0.3867063976879026,0.153518657650889,0.1481481481481481,0.1767676767676767,0.1508334028995186,0.1524445557503408,1.088809946714032,0.1046061251817828,Hunter Henry,Hunter,H.Henry,Hunter,,HEN617052,43324.0,HenrHu00,10669.0,4748.0,3046439.0,32004845-4e61-7052-805d-daad1175a3b2,1994-12-07,TE,TE,TE,77.0,249.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l0fsrutz9fwbohx10lcf",Arkansas,Southeastern Conference,2016.0,2025.0,NE,ACT,ACT,Active,10.0,A,2.0,35.0,LAC,0.0,3671.0,LAC,Hunter Henry,TE,913.0,1171.0,0.7796754910333049,2021.0,153.2,0.6807511737089202,0.7704918032786885,TE,TE,Hunter Henry,10.120492230004082,8.294511049989516,17
1610.0,2020.0,Jack Doyle,DoylJa00,IND,30.0,TE,14.0,12.0,33.0,23.0,251.0,3.0,13.0,160.0,7.0,91.0,4.0,6.9,1.0,23.0,0.0,0.0,0.0,122.2,,,,,,,,,,,,,,00-0030181,1.0,1.0,229.0,12.01016135867638,0.0,16.28738578361168,0.978964111287288,0.805755877237044,41.1,64.10000000000001,13.0,0.0712742980561555,0.067116060961313,0.0502207505518763,0.1606042958532836,0.0731778425655976,0.1428571428571428,0.0797546012269938,0.1080174927113702,0.0871137026239067,0.5421166306695464,0.0518818292189397,Jack Doyle,Jack,J.Doyle,Jack,,DOY403968,40641.0,DoylJa00,8520.0,2520.0,16504.0,3200444f-5940-3968-7855-934761d8ebfe,1990-05-05,TE,TE,TE,78.0,262.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h6abyvmg2g93llboizi6",Western Kentucky,Sun Belt Conference,2013.0,2021.0,IND,ACT,ACT,Active,9.0,,,,,0.0,2912.0,IND,Jack Doyle,TE,541.0,1054.0,0.5132827324478179,2021.0,344.5,0.215962441314554,0.2295081967213115,TE,TE,Jack Doyle,7.568519183627057,3.4554274390377837,17
3623.0,2020.0,Jacob Hollister,HollJa03,SEA,27.0,TE,16.0,5.0,40.0,25.0,209.0,3.0,14.0,129.0,5.2,80.0,3.2,5.9,0.0,,2.0,0.05,1.0,90.5,,,,,,,,,,,,,,00-0033387,0.0,0.0,237.0,5.621273990256535,1.0,17.217081236288553,1.1869883736805298,0.8834394989562966,40.9,65.9,13.0,0.0852878464818763,0.0610824742268041,0.0545702592087312,0.1767977491042578,0.0618343195266272,0.1,0.0795454545454545,0.0809171597633136,0.0694674556213017,0.4456289978678038,0.0505484390580655,Jacob Hollister,Jacob,J.Hollister,Jacob,,HOL292467,45281.0,HollJa03,12051.0,6126.0,3125404.0,3200484f-4c29-2467-de51-661befd08df1,1993-11-18,TE,TE,TE,76.0,245.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qdny7ap8ly1ozectd8zu",Wyoming; Arizona Western,Mountain West Conference,2017.0,2022.0,SEA,DEV,CUT,Active,6.0,A,,,,0.0,5913.0,SEA,Jacob Hollister,TE,374.0,1047.0,0.3572110792741165,2021.0,453.0,0.0,0.0,TE,TE,Jacob Hollister,4.3382270367227935,3.232710787259313,7
565.0,2020.0,Jared Cook,CookJa02,NO,33.0,TE,15.0,5.0,60.0,37.0,504.0,7.0,27.0,380.0,10.3,124.0,3.4,11.5,2.0,18.5,2.0,0.033,1.0,120.4,TE,NO,6.297551020408163,2.200846681597638,11.711,21.528958664619967,61.66666666666667,2.0086925200277705,1.2969831556479052,00-0027061,Jared,Cook,J.Cook,00-0027061,1.0,1.0,687.0,28.56188854188202,0.0,11.1928249037601,1.874586513322056,3.623819714561228,90.4,127.4,15.0,0.1207243460764587,0.2273328921244209,0.0680944535969247,0.3629528328142248,0.1362530413625304,0.2692307692307692,0.1467391304347826,0.2027419052966498,0.1628485869361781,1.0140845070422535,0.0866101049654647,Jared Cook,Jared,J.Cook,Jared,,COO152641,34540.0,CookJa02,5012.0,65.0,12537.0,3200434f-4f15-2641-bb32-32c02af1d6b5,1987-04-07,TE,WR,SLOT_WR,77.0,250.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cthoenebptadlu4g928v",South Carolina,Southeastern Conference,2009.0,2021.0,LAC,ACT,ACT,Active,13.0,,3.0,89.0,TEN,0.0,4637.0,NO,Jared Cook,TE,466.0,1014.0,0.4595660749506903,2021.0,165.4,0.6549295774647887,0.7213114754098361,TE,TE,Jared Cook,9.628738144295347,7.760271155378019,16
688.0,2020.0,Jimmy Graham,GrahJi00,CHI,34.0,TE,16.0,15.0,76.0,50.0,456.0,8.0,32.0,258.0,5.2,198.0,4.0,6.8,1.0,50.0,1.0,0.013,3.0,100.5,TE,CHI,5.75904761904762,3.03781797448002,7.101842105263158,11.474137802749594,65.78947368421053,3.96652621323566,0.16007378676434,00-0027696,Jimmy,Graham,J.Graham,00-0027696,1.0,0.0,519.0,7.926541196948899,0.0,41.71048428370538,1.9927601209730468,1.7066312081030073,93.6,143.6,16.0,0.1237785016286645,0.106570841889117,0.1153174140943506,0.2709244259542904,0.1161783439490445,0.3076923076923077,0.146788990825688,0.2119353258206761,0.1544811366976972,0.742671009771987,0.1012551121139472,Jimmy Graham,Jimmy,J.Graham,Jimmy,,GRA207087,35534.0,GrahJi00,5619.0,1503.0,13232.0,32004752-4120-7087-8983-64184106d580,1986-11-24,TE,TE,TE,79.0,265.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",Miami,Atlantic Coast Conference,2010.0,2023.0,NO,ACT,ACT,Active,13.0,A,3.0,95.0,NO,0.0,1208.0,CHI,Jimmy Graham,TE,636.0,1041.0,0.6109510086455331,2021.0,260.3,0.4014084507042254,0.4426229508196722,TE,TE,Jimmy Graham,5.2217570425167255,4.959334012376491,15
3871.0,2020.0,Jonnu Smith,SmitJo01,TEN,25.0,TE,15.0,14.0,65.0,41.0,448.0,8.0,25.0,210.0,5.1,238.0,5.8,5.5,2.0,20.5,3.0,0.046,2.0,110.1,TE,TEN,5.722307692307691,3.272765979644888,5.683692307692307,9.4213653635274,63.07692307692307,4.849888360390121,1.4105994444879275,00-0033858,Jonnu,Smith,J.Smith,00-0033858,0.0,0.0,360.0,16.68681009830206,0.0,24.38669712577031,2.2651355197183807,1.5380223190971456,99.2,140.2,14.0,0.1555023923444976,0.1052939455981281,0.1860828772478499,0.3174887449952489,0.1393034825870646,0.2758620689655172,0.1420454545454545,0.2075827757762909,0.1666151998627552,1.0717703349282297,0.1023253098223539,Jonnu Smith,Jonnu,J.Smith,Jonnu,,SMI443054,44912.0,SmitJo01,11855.0,5686.0,3054212.0,3200534d-4944-3054-540c-5ec35eb5903e,1995-08-22,TE,TE,TE,75.0,248.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/egd6llghj3n5wfdrqacw",Florida International,Conference USA,2017.0,2025.0,PIT,ACT,ACT,Active,9.0,A,3.0,100.0,TEN,0.0,6609.0,TEN,Jonnu Smith,TE,745.0,1052.0,0.7081749049429658,2021.0,123.0,0.744131455399061,0.8032786885245902,TE,TE,Jonnu Smith,7.625338910739707,9.238035013324856,16
4253.0,2020.0,Jordan Akins,AkinJo00,HOU,28.0,TE,13.0,5.0,49.0,37.0,403.0,1.0,20.0,231.0,6.2,172.0,4.6,7.5,3.0,12.3,3.0,0.061,0.0,106.1,TE,HOU,5.3111764705882365,3.666369829477432,7.763877551020407,8.066964948366168,75.51020408163265,3.604404936241985,1.2345139826769334,00-0034364,Jordan,Akins,J.Akins,00-0034364,0.0,0.0,369.0,16.162207264186605,0.0,15.35191137132729,1.5334579520887994,1.343698316899434,46.7,83.7,13.0,0.1129032258064516,0.0941566726205664,0.1080402010050251,0.2446801768061305,0.1049479166666666,0.0416666666666666,0.1149425287356321,0.0733072916666666,0.0922916666666666,0.9285714285714286,0.0682875091784286,Jordan Akins,Jordan,J.Akins,Jordan,,AKI501776,46167.0,AkinJo00,47050.0,6983.0,3128452.0,3200414b-4950-1776-ed8f-713681e78d61,1992-04-19,TE,,,76.0,245.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fgkl9zfpy2yxrkxfge84",UCF,American Athletic Conference,2018.0,2024.0,CLE,ACT,CUT,R/UFA,7.0,A,3.0,98.0,HOU,0.0,2690.0,HOU,Jordan Akins,TE,405.0,978.0,0.4141104294478527,2021.0,186.0,0.6173708920187793,0.6721311475409837,TE,TE,Jordan Akins,,6.9745775053715775,13
851.0,2020.0,Kyle Rudolph,RudoKy00,MIN,31.0,TE,12.0,12.0,37.0,28.0,334.0,1.0,16.0,170.0,6.1,164.0,5.9,7.1,2.0,14.0,0.0,0.0,0.0,111.8,,,,,,,,,,,,,,00-0027981,1.0,1.0,261.0,8.672041541816728,0.0,29.290709728867625,1.2765015895400786,0.96463378366769,37.400000000000006,65.4,12.0,0.1019283746556473,0.0818951992469406,0.1269349845201238,0.2184087213810236,0.1086885779368695,0.0384615384615384,0.1073825503355704,0.0735750581992039,0.0946431700418033,0.9201101928374656,0.0555640515879084,Kyle Rudolph,Kyle,K.Rudolph,Kyle,,RUD559717,37118.0,RudoKy00,6195.0,1789.0,14054.0,32005255-4455-9717-7e48-fda7c76802aa,1989-11-09,TE,,,78.0,258.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",Notre Dame,Independent,2011.0,2022.0,TB,ACT,U01,R/UFA,12.0,A,2.0,43.0,MIN,0.0,4217.0,MIN,Kyle Rudolph,TE,574.0,1082.0,0.5304990757855823,2021.0,432.0,0.0469483568075117,0.081967213114754,TE,TE,Kyle Rudolph,5.461624355675964,3.3657422412017493,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,423.0,0.068075117370892,0.1311475409836066,TE,TE,Kylen Granson,,3.4338854550045124,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,81.2,0.823943661971831,0.9016393442622952,TE,TE,Logan Thomas ,4.218751284050512,10.38140063812996,6
4462.0,2020.0,Mark Andrews,AndrMa00,BAL,25.0,TE,14.0,2.0,88.0,58.0,701.0,7.0,37.0,519.0,8.9,182.0,3.1,10.2,2.0,29.0,5.0,0.057,1.0,112.0,TE,BAL,5.6320895522388055,2.5955981920808107,10.42590909090909,26.22495355152208,65.9090909090909,3.341108134325743,0.0454435898121876,00-0034753,Mark,Andrews,M.Andrews,00-0034753,2.0,0.0,899.0,36.731953805955314,0.0,12.077479505355589,3.48133310630282,3.954329292325621,112.1,170.10000000000002,14.0,0.2371967654986523,0.2723417146319297,0.1613475177304964,0.5736685199535222,0.2594374537379719,0.2916666666666667,0.2661870503597122,0.2755520602023192,0.2658832963237109,1.889487870619946,0.1386217687518336,Mark Andrews,Mark,M.Andrews,Mark,,AND701433,46155.0,AndrMa00,47436.0,6971.0,3116365.0,3200414e-4470-1433-75dd-307507e53173,1995-09-06,TE,WR,SLOT_WR,77.0,250.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzx3p0hzm3qyqsrfqznb",Oklahoma,Big Twelve Conference,2018.0,2025.0,BAL,ACT,ACT,Active,8.0,A,3.0,86.0,BAL,0.0,548.0,BAL,Mark Andrews,TE,597.0,964.0,0.6192946058091287,2021.0,50.6,0.892018779342723,0.9344262295081968,TE,TE,Mark Andrews,13.703690346094223,12.415788719086784,17
4548.0,2020.0,Mike Gesicki,GesiMi00,MIA,25.0,TE,15.0,9.0,85.0,53.0,703.0,6.0,36.0,536.0,10.1,167.0,3.2,11.1,0.0,,2.0,0.024,3.0,97.3,TE,MIA,5.9181944444444445,2.0491020353898577,11.133882352941177,22.271747418361876,62.35294117647059,3.341530750383199,0.4339409477300084,00-0034829,Michael,Gesicki,M.Gesicki,00-0034829,0.0,0.0,940.0,20.421374650338173,0.0,10.522644674927395,2.425362694192512,3.5579423080549093,106.3,159.3,15.0,0.1594746716697936,0.2252036415908002,0.1058301647655259,0.4193749207773306,0.1853902953586498,0.25,0.182741116751269,0.2176951476793249,0.1983122362869198,1.3189493433395871,0.1209861165962876,Mike Gesicki,Mike,M.Gesicki,Mike,,GES490798,46111.0,GesiMi00,47153.0,6927.0,3116164.0,32004745-5349-0798-d83d-d46852aa6fbb,1995-10-03,TE,WR,SLOT_WR,78.0,245.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfswo0trev4oi2gnb41e",Penn State,Big Ten Conference,2018.0,2025.0,CIN,ACT,ACT,Active,8.0,A,2.0,42.0,MIA,0.0,4009.0,MIA,Mike Gesicki,TE,621.0,1055.0,0.5886255924170616,2021.0,109.8,0.7676056338028169,0.8360655737704918,TE,TE,Mike Gesicki,8.654934069430142,9.537159613044851,17
3480.0,2020.0,Mo Alie-Cox,AlieMo00,IND,27.0,TE,15.0,6.0,39.0,31.0,394.0,2.0,19.0,212.0,6.8,182.0,5.9,6.8,0.0,,1.0,0.026,2.0,104.5,,,,,,,,,,,,,,00-0033217,1.0,1.0,264.0,12.752992411871674,0.0,24.125212718316167,1.225084859796144,1.2016686956966187,49.400000000000006,80.4,14.0,0.081081081081081,0.0763226366001734,0.0931899641577061,0.1826797309017604,0.107915639550808,0.1,0.1091954022988505,0.103957819775404,0.1063325116406464,0.8191268191268192,0.0620111990374381,Mo Alie-Cox,Mo,M.Alie-Cox,Mo,,ALI177980,44792.0,AlieMo00,12078.0,5618.0,2998565.0,3200414c-4917-7980-6d26-f37d4f9dba6e,1993-09-19,TE,TE,TE,77.0,267.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qss1euhktuj7qje9heoi",Virginia Commonwealth Univ.,NO FOOTBALL,2017.0,2025.0,IND,ACT,ACT,Active,8.0,A,,,,0.0,2919.0,IND,Mo Alie-Cox,TE,502.0,1054.0,0.476280834914611,2021.0,291.0,0.3004694835680751,0.3278688524590164,TE,TE,Mo Alie-Cox,3.3962703374406065,4.408294228988869,17
5001.0,2020.0,Noah Fant,FantNo00,DEN,23.0,TE,15.0,14.0,93.0,62.0,673.0,3.0,34.0,296.0,4.8,377.0,6.1,6.7,4.0,15.5,5.0,0.054,2.0,89.6,TE,DEN,6.189154929577466,3.4737569946062905,6.9265591397849455,12.758873395658377,66.66666666666666,4.858543879964824,1.261617410357756,00-0035644,Noah,Fant,N.Fant,00-0035644,0.0,0.0,626.0,10.546787657826208,1.0,24.246660034882623,2.818775661699468,2.355035437565797,87.3,149.3,14.0,0.1841584158415841,0.1402015677491601,0.2660550458715596,0.3883988779617043,0.2100499375780274,0.1764705882352941,0.2179487179487179,0.1932602629066608,0.2033340677094808,1.3326732673267327,0.1353262150354404,Noah Fant,Noah,N.Fant,Noah,,FAN405165,47803.0,FantNo00,42388.0,7811.0,4036131.0,32004641-4e40-5165-5070-db7e36dbc0d7,1997-11-20,TE,WR,TE,76.0,249.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w1gqasldrg3jumzdqjvy",Iowa,Big Ten Conference,2019.0,2025.0,CIN,ACT,ACT,Active,7.0,A,1.0,20.0,DEN,0.0,2050.0,DEN,Noah Fant,TE,733.0,1048.0,0.6994274809160306,2021.0,84.2,0.8215962441314554,0.8852459016393442,TE,TE,Noah Fant,9.356798816525528,10.228817464410564,16
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,425.0,0.0633802816901408,0.1147540983606557,TE,TE,Noah Gray,,3.4230658853786933,16
3904.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0033879,0.0,0.0,226.0,3.927629019250162,0.0,2.558463298715015,0.5066293183940243,0.6980182847091174,26.6,37.6,4.0,0.1225806451612903,0.1778127458693942,0.0404761904761904,0.3261211644374508,0.1301247771836007,0.1818181818181818,0.1509433962264151,0.1559714795008912,0.1404634581105169,0.9419354838709676,0.089272994919037,O.J. Howard,O.J.,O.Howard,O.J.,,HOW308864,44831.0,HowaO.00,11774.0,5603.0,3043080.0,3200484f-5730-8864-f556-0040cd058670,1994-11-18,TE,,,78.0,251.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/usf4x1xgc8bqnuaewkp2",Alabama,Southeastern Conference,2017.0,2022.0,HOU,ACT,CUT,Active,6.0,A,1.0,19.0,TB,0.0,6397.0,TB,O.J. Howard,TE,132.0,1043.0,0.1265580057526366,2021.0,254.8,0.4154929577464789,0.4918032786885246,TE,TE,O.J. Howard,,5.099087569529001,17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,210.4,0.551643192488263,0.6065573770491803,TE,TE,Pat Freiermuth,,6.3135102402996255,16
639.0,2020.0,Rob Gronkowski,GronRo00,TB,31.0,TE,16.0,16.0,77.0,45.0,623.0,7.0,29.0,377.0,8.4,246.0,5.5,11.0,1.0,45.0,2.0,0.026,2.0,104.0,TE,TB,5.002884615384615,2.710043002883795,11.512597402597402,15.8279842518279,58.44155844155844,4.969177031651332,0.8677118572375582,00-0027656,Robert,Gronkowski,R.Gronkowski,00-0027656,1.0,0.0,845.0,23.11389812645445,0.0,11.746105012037017,2.0629217913821267,2.5071406658020274,104.3,149.3,16.0,0.1230031948881789,0.149822695035461,0.1301587301587301,0.3043629483606371,0.1304438860971524,0.1666666666666666,0.1218487394957983,0.1485552763819095,0.1376884422110552,0.9952076677316294,0.0870787499854188,Rob Gronkowski,Rob,R.Gronkowski,Rob,,GRO135948,35481.0,GronRo00,5567.0,1239.0,13229.0,32004752-4f13-5948-af95-481204a115ed,1989-05-14,TE,TE,TE,78.0,265.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/svpo7chliiymc0r7hegp",Arizona,Pacific Ten Conference,2010.0,2021.0,TB,ACT,ACT,Active,11.0,,2.0,42.0,NE,0.0,6398.0,TB,Rob Gronkowski,TE,808.0,1043.0,0.7746883988494727,2021.0,125.6,0.7347417840375587,0.7868852459016393,TE,TE,Rob Gronkowski,10.702327508743426,9.19386706113518,12
