Unnamed: 0_x,season,player_x,pfr_id_x_x,tm_x,age_x,pos_x,g_x,gs_x,att,yds_x,td_x,x1d_x,ybc_x,ybc_att,yac_x,yac_att,brk_tkl_x,att_br,loaded,player_display_name,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,avg_rush_yards,player_gsis_id_x,player_first_name_x,player_last_name_x,player_short_name_x,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_id_x,rushing_fumbles,rushing_fumbles_lost,rushing_epa,rushing_2pt_conversions,fantasy_points_x,fantasy_points_ppr_x,games_x,display_name,football_name_x,suffix_x,esb_id_x,nfl_id_x,pfr_id_y_x,pff_id_x,otc_id_x,espn_id_x,smart_id_x,birth_date_x,position_group_x,ngs_position_group_x,ngs_position_x,height_x,weight_x,headshot_x,college_name_x,college_conference_x,rookie_season_x,last_season_x,latest_team_x,status_x,ngs_status_x,ngs_status_short_description_x,years_of_experience_x,pff_position_x,pff_status_x,draft_round_x,draft_pick_x,draft_team_x,rookie_x,player_y,pfr_id_x_y,tm_y,pos_y,tgt,yds_y,td_y,x1d_y,ybc_y,ybc_r,yac_y,yac_r,adot,brk_tkl_y,rec_br,drop,drop_percent,int,rat,player_position,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,dom,w8dom,yptmpa,ppr_sh,common_first_name,short_name,rookie_y,Unnamed: 0,team,player,position,offense_snaps,team_snaps,merge_year,AVG,adp_percentile,adp_percentile_pos,POS_group,FantPos,Player_fixed,expected_ppr_pg_prev,expected_ppr_pg_curr_hist,Games_G,Fantasy_PPR
2845.0,2018.0,Melvin Gordon,GordMe00,LAC,25.0,RB,12.0,12.0,175.0,885.0,10.0,47.0,404.0,2.3,481.0,2.7,21.0,8.3,2023-08-21,Melvin Gordon,3.619785310734462,25.71428571428571,2.8287160493827157,5.057142857142857,00-0032144,Melvin,Gordon,M.Gordon,859.2449253481251,-1.2449253481250937,-0.0072379380704947,0.3604651162790697,00-0032144,0.0,0.0,11.189363212091848,1.0,225.5,275.5,12.0,Melvin Gordon,Melvin,,GOR275321,42358.0,GordMe00,9448.0,3863.0,2576434.0,3200474f-5227-5321-5a9f-5d54a292e030,1993-04-13,RB,RB,RB,73.0,215.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4g8x7yotpgszlyanow0",Wisconsin,Big Ten Conference,2015.0,2023.0,BAL,DEV,DEV,PS; Vet,9.0,HB,P,1.0,15.0,LAC,0.0,Melvin Gordon,GordMe00,LAC,RB,66.0,490.0,4.0,21.0,-47.0,-0.9,537.0,10.7,-0.3,10.0,5.0,6.0,0.091,1.0,110.0,,1.0,0.0,-22.0,11.43770018911868,1.0,61.753070175438594,2.057072562353685,-0.0950236513158343,3.019092287609444,0.1723237597911227,-0.0074829931972789,0.3276388041488712,0.2524992451288609,0.1541850220264317,0.16,0.1346153846153846,0.1570925110132158,0.1553480176211454,1.279373368146214,0.2377828796326664,Melvin,M.Gordon,0.0,3640.0,LAC,Melvin Gordon,RB,524.0,971.0,2019.0,47.5,0.8835227272727273,0.803921568627451,RB,RB,Melvin Gordon,19.38448593461089,11.870439139829143,12,180.8
2754.0,2018.0,Mike Davis,DaviMi01,SEA,25.0,WR,15.0,2.0,112.0,514.0,4.0,25.0,328.0,2.9,186.0,1.7,7.0,16.0,2023-08-21,Mike Davis,3.494503816793894,13.392857142857142,2.5925047619047628,4.678571428571429,00-0032063,Michael,Davis,M.Davis,475.841811721803,48.158188278196974,0.4338575520558286,0.4324324324324324,00-0032063,0.0,0.0,2.352117180541852,0.0,102.8,136.8,15.0,Mike Davis,Mike,,DAV567050,42469.0,DaviMi01,9559.0,3974.0,3025433.0,32004441-5656-7050-90fa-b554877db5f4,1993-02-19,RB,RB,RB,69.0,223.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csrqinegeyunycijua2q",South Carolina,Southeastern Conference,2015.0,2022.0,BAL,CUT,CUT,Waivers/No Rec.,8.0,HB,,4.0,126.0,SF,0.0,Mike Davis,DaviMi01,SEA,WR,42.0,214.0,1.0,10.0,-21.0,-0.6,235.0,6.9,0.1,5.0,6.8,4.0,0.095,0.0,95.8,,0.0,0.0,5.0,-2.6169145012182584,0.0,-3.3,1.6418414073588228,0.0017420465226354,2.463981543604079,0.1065989847715736,0.0014302059496567,0.1913680781758957,0.1610426419170858,0.0679365079365079,0.03125,0.0684931506849315,0.0495932539682539,0.0605992063492063,0.5431472081218274,0.1013633669235329,Mike,M.Davis,0.0,5876.0,SEA,Mike Davis,RB,391.0,1069.0,2019.0,231.0,0.3920454545454546,0.3627450980392157,RB,WR,Mike Davis,,6.466925023693943,12,11.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,0.8267045454545454,0.7549019607843137,RB,RB,Miles Sanders,,10.517295422849784,16,218.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,0.2982954545454546,0.2745098039215686,RB,RB,Myles Gaskin,,4.554500735129119,7,31.4
3154.0,2018.0,Peyton Barber,BarbPe01,TB,24.0,RB,16.0,16.0,234.0,871.0,5.0,41.0,424.0,1.8,447.0,1.9,20.0,11.7,2023-08-21,Peyton Barber,4.040838117106775,22.64957264957265,2.748676328502416,3.7222222222222223,00-0032741,Kenneth,Barber,P.Barber,861.2315575983256,-1.231557598325594,-0.0053779807787143,0.4148471615720524,00-0032741,1.0,1.0,-42.79513554597919,0.0,130.3,150.3,16.0,Peyton Barber,Peyton,,BAR077733,43861.0,BarbPe01,10927.0,5023.0,3051902.0,32004241-5207-7733-5913-58201e96ca93,1994-02-27,RB,RB,RB,71.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjcjcrdiztmfwjgcfbux",Auburn,Southeastern Conference,2016.0,2021.0,LV,ACT,ACT,Active,6.0,HB,,,,,0.0,Peyton Barber,BarbPe01,TB,RB,29.0,92.0,1.0,4.0,28.0,1.4,64.0,3.2,1.4,1.0,20.0,2.0,0.069,0.0,84.3,,0.0,0.0,40.0,-1.6737327042792458,0.0,10.35,0.758584675515035,0.1043841731054438,1.2109459344463631,0.0464,0.0060222824450466,0.0361786319954776,0.0744178259560373,0.017170586039567,0.0277777777777777,0.0150943396226415,0.0224741819086723,0.0192920243872091,0.1472,0.0899773709605967,Peyton,P.Barber,0.0,6359.0,TB,Peyton Barber,RB,616.0,1085.0,2019.0,111.3,0.71875,0.6372549019607843,RB,RB,Peyton Barber,10.796941102169894,9.091393605514863,16,116.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,0.3352272727272727,0.3137254901960784,RB,RB,Qadree Ollison,,5.060624827235417,8,30.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,0.7386363636363636,0.6568627450980392,RB,RB,Rashaad Penny ,10.716316076349298,9.40205642814809,10,75.3
1651.0,2018.0,Rex Burkhead,BurkRe00,NE,28.0,RB,8.0,4.0,57.0,186.0,0.0,11.0,93.0,1.6,93.0,1.6,2.0,28.5,2023-08-21,,,,,,,,,,,,,,00-0030288,1.0,0.0,-12.168048182560597,0.0,35.7,49.7,8.0,Rex Burkhead,Rex,,BUR268979,40138.0,BurkRe00,7971.0,2342.0,15971.0,32004255-5226-8979-d329-833f70d2b628,1990-07-02,RB,,,70.0,215.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ysgdnkasvp07qmrkasve",Nebraska,Big Ten Conference,2013.0,2022.0,HOU,ACT,U01,R/UFA,10.0,HB,A,6.0,190.0,CIN,0.0,Rex Burkhead,BurkRe00,NE,RB,20.0,131.0,1.0,4.0,10.0,0.7,121.0,8.6,2.2,0.0,,0.0,0.0,1.0,83.5,,1.0,1.0,43.0,-5.043109264968568,0.0,17.834615384615383,0.6698717948717949,0.1310621666713463,1.0965512089776348,0.0743494423791821,0.0203598484848484,0.1272344900105152,0.127812042356652,0.0665650406504065,0.0625,0.0425531914893617,0.0645325203252032,0.0657520325203252,0.4869888475836431,0.0683142731471299,Rex,R.Burkhead,0.0,4391.0,NE,Rex Burkhead,RB,151.0,1092.0,2019.0,290.0,0.2443181818181817,0.2156862745098039,RB,RB,Rex Burkhead,10.60941770240506,4.040661055632228,13,101.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.5,0.3323863636363636,0.303921568627451,RB,RB,Ryquell Armstead,,5.0477581226124935,16,51.2
1682.0,2018.0,Spencer Ware,WareSp00,KC,27.0,RB,13.0,2.0,51.0,246.0,2.0,14.0,150.0,2.9,96.0,1.9,3.0,17.0,2023-08-21,,,,,,,,,,,,,,00-0030414,0.0,0.0,-1.357684352697106,0.0,59.0,79.0,11.0,Spencer Ware,Spencer,,WAR371408,40142.0,WareSp00,7975.0,2232.0,16020.0,32005741-5237-1408-8eeb-d6f0ad5c88fe,1991-11-23,RB,,,70.0,229.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qr04afpcu3fqpgxnws6t",LSU,Southeastern Conference,2013.0,2020.0,CHI,DEV,DEV,PS; Vet,6.0,HB,,6.0,194.0,SEA,0.0,Spencer Ware,WareSp00,KC,RB,23.0,224.0,0.0,9.0,-21.0,-1.1,245.0,12.3,0.2,4.0,5.0,2.0,0.087,0.0,107.2,,0.0,0.0,5.0,14.524497246616049,0.0,8.659523809523808,0.6415901148541217,-0.0150641729383096,0.9518402512243656,0.0572139303482587,0.0013575889220743,0.1352097130242825,0.0869069666600475,0.0636544472861608,0.0,0.0548780487804878,0.0318272236430804,0.0509235578289286,0.5572139303482587,0.0613754311818266,Spencer,S.Ware,0.0,3317.0,KC,Spencer Ware,RB,247.0,1032.0,2019.0,321.0,0.1789772727272727,0.1470588235294118,RB,RB,Spencer Ware,6.5695433138264665,3.8604511147191087,3,12.3
3713.0,2018.0,Tarik Cohen,CoheTa00,CHI,23.0,RB,16.0,7.0,99.0,444.0,3.0,20.0,301.0,3.0,143.0,1.4,9.0,11.0,2023-08-21,Tarik Cohen,4.958040540540539,5.05050505050505,3.246964705882353,4.484848484848484,00-0033556,Tarik,Cohen,T.Cohen,476.4309923677337,-42.43099236773372,-0.4513935358269545,0.3617021276595745,00-0033556,2.0,2.0,-11.122935826645282,0.0,162.94,233.94,16.0,Tarik Cohen,Tarik,,COH427642,44932.0,CoheTa00,11874.0,,3066158.0,3200434f-4842-7642-223a-04d61d35fb5c,1995-07-26,RB,RB,RB,66.0,191.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pm0uewrl0ugotlc5wbpc",North Carolina A&T,Mid-Eastern Athletic Conference,2017.0,2023.0,CAR,DEV,RET,R/Retired,5.0,,,4.0,119.0,CHI,0.0,Tarik Cohen,CoheTa00,CHI,RB,91.0,725.0,5.0,29.0,205.0,2.9,520.0,7.3,3.6,9.0,7.9,1.0,0.011,2.0,109.0,,1.0,1.0,329.0,14.332710396222032,0.0,-0.8536221385105791,2.785848635457635,1.0044712533455713,4.881902830528352,0.177734375,0.0730786317192359,0.3278688524590163,0.3250644678753887,0.1934881238323992,0.1785714285714285,0.1638418079096045,0.1860297762019139,0.1905047847802051,1.416015625,0.1663419559436283,Tarik,T.Cohen,0.0,1174.0,CHI,Tarik Cohen,RB,495.0,1070.0,2019.0,74.5,0.8039772727272727,0.7156862745098039,RB,RB,Tarik Cohen,10.838090709190825,10.27452192779456,16,163.9
2737.0,2018.0,Tevin Coleman,ColeTe01,ATL,25.0,RB,16.0,14.0,167.0,800.0,4.0,36.0,497.0,3.0,303.0,1.8,6.0,27.8,2023-08-21,Tevin Coleman,4.2313375,25.74850299401197,2.8398455882352955,4.790419161676646,00-0032058,Tevin,Coleman,T.Coleman,792.1366793199729,-25.136679319972927,-0.1532724348778837,0.3231707317073171,00-0032058,1.0,0.0,-11.832123891915312,0.0,161.60000000000002,193.6,16.0,Tevin Coleman,Tevin,,COL359050,42416.0,ColeTe01,9506.0,3921.0,2979477.0,3200434f-4c35-9050-eb7e-20c726e53f5b,1993-04-16,RB,RB,RB,73.0,210.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wiu4r7bvhcafs9vamqc",Indiana,Big Ten Conference,2015.0,2022.0,SF,DEV,DEV,PS; Vet,8.0,HB,P,3.0,73.0,ATL,0.0,Tevin Coleman,ColeTe01,ATL,RB,44.0,276.0,5.0,15.0,1.0,0.0,275.0,8.6,0.5,2.0,16.0,3.0,0.068,0.0,126.7,,1.0,0.0,21.0,12.861833982205994,0.0,0.0826527102068865,1.1950881915680456,0.0665987574002227,1.8392514175322243,0.0713128038897893,0.0039848197343453,0.1282051282051282,0.1101570616221602,0.0557688421903414,0.1388888888888889,0.0630252100840336,0.0973288655396151,0.0723928515300509,0.4473257698541329,0.1153644467750393,Tevin,T.Coleman,0.0,307.0,ATL,Tevin Coleman,RB,580.0,1048.0,2019.0,57.0,0.8607954545454546,0.7843137254901961,RB,RB,Tevin Coleman,10.565151491886388,11.19067566911236,14,135.4
2903.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0032209,1.0,1.0,-17.438078091877458,0.0,118.1,173.1,14.0,T.J. Yeldon,T.J.,,YEL060186,42379.0,YeldT.00,9469.0,3884.0,2976516.0,32005945-4c06-0186-cd0f-a93c74a0d6a6,1993-10-02,RB,RB,RB,73.0,223.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m9tcaffb3fom3fejtxon",Alabama,Southeastern Conference,2015.0,2020.0,BUF,ACT,UFA,Active,6.0,HB,,2.0,36.0,JAX,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,57.0,-3.5933345994094825,0.0,-112.2080808080808,2.4054745796009973,0.1580031829020917,3.71881409743296,0.1611570247933884,0.0169997017596182,0.2640845070422535,0.2553352985977772,0.1531928279333123,0.2666666666666666,0.1381578947368421,0.2099297472999895,0.1758875956799832,1.006198347107438,0.1666409950325388,T.J.,T.Yeldon,0.0,3106.0,JAX,T.J. Yeldon,RB,507.0,1014.0,2019.0,244.0,0.3607954545454546,0.3431372549019608,RB,RB,T.J. Yeldon,6.942274301007418,5.261195144494256,6,29.7
2933.0,2018.0,Todd Gurley,GurlTo01,LA,24.0,RB,14.0,14.0,256.0,1251.0,17.0,70.0,634.0,2.5,617.0,2.4,17.0,15.1,2023-08-21,Todd Gurley,3.628361310951239,8.203125,2.7516781115879825,4.88671875,00-0032241,Todd,Gurley,T.Gurley,1265.7135739982252,-22.71357399822523,-0.0890728392087263,0.3803921568627451,00-0032241,0.0,0.0,21.19610329436277,2.0,313.1,372.1,14.0,Todd Gurley,Todd,,GUR000000,42353.0,GurlTo01,9443.0,3858.0,2977644.0,32004755-5200-0000-f496-e727c8f2225d,1994-08-03,RB,RB,RB,73.0,224.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkqn4zynfdfvu359ygtr",Georgia,Southeastern Conference,2015.0,2020.0,ATL,ACT,UFA,Active,6.0,HB,,1.0,10.0,LA,0.0,Todd Gurley,GurlTo01,LA,RB,81.0,580.0,4.0,26.0,-7.0,-0.1,587.0,9.9,0.6,8.0,7.4,7.0,0.086,1.0,103.9,,1.0,1.0,50.0,7.972707238852916,1.0,15.279233511586456,2.291886624263848,0.0939063255925155,3.503564364310533,0.1572815533980582,0.0111731843575419,0.2970647773279352,0.2448608775831208,0.1351351351351351,0.1481481481481481,0.1226415094339622,0.1416416416416416,0.1377377377377377,1.1262135922330097,0.2501378077145431,Todd,T.Gurley,0.0,3494.0,LA,Todd Gurley,RB,825.0,1079.0,2019.0,11.8,0.9772727272727272,0.9411764705882352,RB,RB,Todd Gurley,22.55257564069492,15.585571140906648,15,219.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.3,0.7017045454545454,0.607843137254902,RB,RB,Tony Pollard,,8.988822740465917,15,89.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.0,0.0625,0.0490196078431373,RB,RB,Ty Johnson,,3.388358560019157,16,60.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.3,0.4346590909090909,0.3921568627450981,RB,WR,Ty Montgomery,8.683111443375134,6.769437175995338,16,32.3
3202.0,2018.0,Wendell Smallwood,SmalWe00,PHI,24.0,RB,16.0,6.0,87.0,364.0,3.0,22.0,186.0,2.1,178.0,2.0,5.0,17.4,2023-08-21,Wendell Smallwood,3.872554945054944,6.896551724137931,2.7646913580246903,4.183908045977011,00-0032782,Wendell,Smallwood,W.Smallwood,405.5251109911501,-41.525110991150086,-0.4773001263350584,0.3908045977011494,00-0032782,1.0,0.0,2.867692000684688,1.0,89.4,117.4,13.0,Wendell Smallwood,Wendell,,SMA757345,43442.0,SmalWe00,10787.0,4866.0,3042429.0,3200534d-4175-7345-1798-ca2c5a6fb11a,1994-01-20,RB,RB,RB,70.0,208.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r20rhl0c17ql8dtnl5kz",West Virginia,Big Twelve Conference,2016.0,2021.0,WAS,DEV,DEV,PS; Vet,4.0,HB,,5.0,153.0,PHI,0.0,Wendell Smallwood,SmalWe00,PHI,RB,35.0,230.0,2.0,9.0,4.0,0.1,226.0,8.1,0.3,1.0,28.0,2.0,0.057,0.0,113.1,,1.0,1.0,5.0,8.012448905286144,0.0,-36.47429261559696,0.9245846232669028,-0.0328855169663592,1.3638570730239026,0.0704225352112676,0.0013269639065817,0.1305571187394485,0.1066953739421668,0.0597402597402597,0.0769230769230769,0.0483870967741935,0.0683316683316683,0.0631768231768231,0.4627766599597585,0.0913974309069677,Wendell,W.Smallwood,0.0,5402.0,PHI,Wendell Smallwood,RB,324.0,1084.0,2019.0,336.0,0.1420454545454545,0.1078431372549019,RB,RB,Wendell Smallwood,4.61731510379606,3.7964563993467695,15,23.5
2561.0,2018.0,Zach Zenner,ZennZa00,DET,27.0,RB,8.0,1.0,55.0,265.0,3.0,14.0,114.0,2.1,151.0,2.7,2.0,27.5,2023-08-21,,,,,,,,,,,,,,00-0031665,0.0,0.0,6.275187318155076,0.0,50.1,57.1,7.0,Zach Zenner,Zach,,ZEN513046,42696.0,ZennZa00,9761.0,4530.0,2521161.0,32005a45-4e51-3046-77e5-57166e5fc8d7,1991-09-13,RB,RB,RB,71.0,224.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/deiznogchpv1vbrmyuax",South Dakota State,,2015.0,2019.0,MIA,CUT,CUT,,5.0,HB,,,,,0.0,Zach Zenner,ZennZa00,DET,RB,10.0,56.0,0.0,3.0,-3.0,-0.4,59.0,8.4,0.6,0.0,,2.0,0.2,0.0,83.7,,0.0,0.0,0.0,-0.1995972438598983,0.0,-7.6571428571428575,0.3019188019188019,-0.0252800944006315,0.4351821367977607,0.0413223140495867,0.0,0.08125,0.0619834710743801,0.0373582388258839,0.0,0.0379746835443038,0.0186791194129419,0.0298865910607071,0.2314049586776859,0.108336811748188,Zach,Z.Zenner,0.0,2228.0,DET,Zach Zenner,RB,118.0,1057.0,2019.0,319.0,0.1846590909090909,0.1568627450980392,RB,RB,Zach Zenner,,3.86973408637142,5,3.7
265.0,2019.0,Adrian Peterson,PeteAd01,WAS,34.0,RB,15.0,15.0,211.0,898.0,5.0,41.0,374.0,1.8,524.0,2.5,7.0,30.1,2023-08-21,Adrian Peterson,3.892694877505567,29.383886255924168,2.8557277486911,4.2559241706161135,00-0025394,Adrian,Peterson,A.Peterson,793.5827570721634,101.41724292783658,0.4852499661618975,0.4210526315789473,00-0025394,2.0,1.0,-25.58274615739356,0.0,130.0,147.0,15.0,Adrian Peterson,Adrian,,PET260705,32200.0,PeteAd01,3623.0,1753.0,10452.0,32005045-5426-0705-afaf-b095105b31fb,1985-03-21,RB,RB,RB,73.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ug2ua3skqc9f6vkbowxc",Oklahoma,Big Twelve Conference,2007.0,2021.0,SEA,DEV,TRC,Prac Sq.; Inj,14.0,HB,,1.0,7.0,MIN,0.0,Adrian Peterson,PeteAd01,WAS,RB,23.0,142.0,0.0,7.0,-19.0,-1.1,161.0,9.5,-1.9,6.0,2.8,1.0,0.043,0.0,89.4,,1.0,1.0,-43.0,-1.1702296046502694,0.0,10.933333333333334,0.7676089042468353,-0.2005853340486165,1.0110036225362211,0.0528735632183908,-0.012971342383107,0.1269716088328075,0.0689332709211005,0.0502654867256637,0.0,0.0503597122302158,0.0251327433628318,0.0402123893805309,0.3264367816091954,0.148335015136226,Adrian,A.Peterson,0.0,6804.0,WAS,Adrian Peterson,RB,331.0,734.0,2020.0,168.5,0.6833333333333333,0.6549295774647887,RB,RB,Adrian Peterson,6.8914743144396,6.801947651519047,16,124.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.5,0.68125,0.647887323943662,RB,RB,A.J. Dillon,,6.778109711636527,11,40.3
3956.0,2019.0,Alvin Kamara,KamaAl00,NO,24.0,RB,14.0,9.0,171.0,797.0,5.0,32.0,396.0,2.3,401.0,2.3,29.0,5.9,2023-08-21,Alvin Kamara,3.8104893350062734,16.374269005847953,2.749146496815285,4.6608187134502925,00-0033906,Alvin,Kamara,A.Kamara,754.3010501320748,28.698949867925197,0.1698162714078414,0.3668639053254438,00-0033906,3.0,1.0,-19.495856101382543,0.0,167.52,248.52,14.0,Alvin Kamara,Alvin,,KAM244058,44879.0,KamaAl00,11822.0,5653.0,3054850.0,32004b41-4d24-4058-5a3b-01bd39e6a25d,1995-07-25,RB,RB,RB,70.0,215.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uay6uo9lonegelngihki",Tennessee; Hutchinson CC; Alabama,Southeastern Conference,2017.0,2025.0,NO,ACT,ACT,Active,9.0,HB,A,3.0,67.0,NO,0.0,Alvin Kamara,KamaAl00,NO,RB,97.0,533.0,1.0,28.0,-24.0,-0.3,557.0,6.9,0.3,10.0,8.1,5.0,0.052,1.0,88.7,,1.0,0.0,26.0,1.5469513437196158,0.0,-46.25030807740444,2.840463180077586,0.033497086222243,4.284142730471949,0.194,0.0080545229244114,0.2945531464833421,0.2974436183395291,0.1411172888535875,0.032258064516129,0.1428571428571428,0.0866876766848582,0.1193454439860958,1.066,0.1784344979106535,Alvin,A.Kamara,0.0,4609.0,NO,Alvin Kamara,RB,488.0,836.0,2020.0,5.3,0.9895833333333334,0.971830985915493,RB,RB,Alvin Kamara,17.14827243913363,16.524342153683723,15,377.8
2775.0,2019.0,Ameer Abdullah,AbduAm00,MIN,26.0,RB,16.0,0.0,23.0,115.0,0.0,4.0,77.0,3.3,38.0,1.7,2.0,11.5,2023-08-21,,,,,,,,,,,,,,00-0032104,0.0,0.0,-3.65521553881824,0.0,26.3,41.3,11.0,Ameer Abdullah,Ameer,,ABD647726,42397.0,AbduAm00,9487.0,3902.0,2576336.0,32004142-4464-7726-b649-e09413abd27c,1993-06-13,RB,RB,RB,69.0,203.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atwi5p12mlgnsl4y8cgt",Nebraska,Big Ten Conference,2015.0,2025.0,IND,DEV,DEV,PS; Vet,11.0,HB,A,2.0,54.0,DET,0.0,Ameer Abdullah,AbduAm00,MIN,RB,21.0,88.0,1.0,5.0,9.0,0.6,79.0,5.3,0.4,0.0,,0.0,0.0,1.0,75.1,,0.0,0.0,9.0,-5.760436245083163,0.0,-5.195833333333333,0.7710335951715263,-0.0204056745239279,1.1422664205905395,0.0684039087947882,0.0040304523063143,0.0712353471596032,0.1058302250372339,0.038647342995169,0.0714285714285714,0.0490196078431372,0.0550379572118702,0.0452035886818495,0.2866449511400651,0.0479630231801923,Ameer,A.Abdullah,0.0,4189.0,MIN,Ameer Abdullah,RB,129.0,944.0,2020.0,394.0,0.1854166666666666,0.2183098591549296,RB,RB,Ameer Abdullah,,3.2337899393431355,16,30.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.5,0.5645833333333333,0.528169014084507,RB,RB,Anthony McFarland Jr.,,5.556135100267763,11,22.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,0.3854166666666666,0.3732394366197182,RB,RB,Anthony Sherman,,3.838094206565994,13,8.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,0.8229166666666666,0.7605633802816901,RB,RB,Antonio Gibson,,9.293216297676397,14,202.2
