season,team_abb,player_id_x,name_short,rank,qbr_total,pts_added,qb_plays,epa_total,pass,run,exp_sack,penalty,qbr_raw,sack,name_first,name_last,name_display,headshot_href,team_x,qualified,pass_attempts,throwaways,spikes,drops,drop_pct,bad_throws,bad_throw_pct,pfr_id_x_x,pocket_time,times_blitzed,times_hurried,times_hit,times_pressured,pressure_pct,batted_balls,on_tgt_throws,on_tgt_pct,rpo_plays,rpo_yards,rpo_pass_att,rpo_pass_yards,rpo_rush_att,rpo_rush_yards,pa_pass_att,pa_pass_yards,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,pass_yards,pass_touchdowns,interceptions_x,passer_rating,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,avg_air_distance,max_air_distance,player_gsis_id_x,player_id_y,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles_x,rushing_fumbles_lost_x,rushing_first_downs,rushing_epa_x,rushing_2pt_conversions_x,fantasy_points_x,games_x,ppr_sh,display_name_x,common_first_name,short_name,football_name_x,suffix_x,esb_id_x,nfl_id_x,pfr_id_y_x,pff_id_x,otc_id_x,smart_id_x,birth_date_x,height_x,weight_x,headshot_x,college_name_x,college_conference_x,rookie_season_x,last_season_x,latest_team_x,status_x,ngs_status_x,ngs_status_short_description_x,years_of_experience_x,pff_position_x,pff_status_x,draft_round_x,draft_pick_x,draft_team_x,rookie_x,Unnamed: 0_x,player_x,pfr_id_x_y,tm,age,pos,g,gs,att,yds,td,x1d,ybc,ybc_att,yac,yac_att,brk_tkl,att_br,loaded,player_display_name,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,avg_rush_yards,player_gsis_id_y,player_first_name,player_last_name,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected,player_id,rushing_fumbles_y,rushing_fumbles_lost_y,rushing_epa_y,rushing_2pt_conversions_y,fantasy_points_y,fantasy_points_ppr,games_y,display_name_y,football_name_y,suffix_y,esb_id_y,nfl_id_y,pfr_id_y_y,pff_id_y,otc_id_y,espn_id,smart_id_y,birth_date_y,position_group,position_x,ngs_position_group,ngs_position,height_y,weight_y,headshot_y,college_name_y,college_conference_y,rookie_season_y,last_season_y,latest_team_y,status_y,ngs_status_y,ngs_status_short_description_y,years_of_experience_y,pff_position_y,pff_status_y,draft_round_y,draft_pick_y,draft_team_y,rookie_y,Unnamed: 0_y,team,player_y,position_y,offense_snaps,team_snaps,offense_snap_percentage,AVG,adp_rank,adp_percentile,adp_percentile_pos,POS_group,FantPos,year,Player_fixed,expected_ppr_pg_prev,expected_ppr_season_prev,expected_ppr_pg_curr_hist,expected_ppr_season_curr_hist,Games_G
2022.0,ATL,2576980.0,M. Mariota,13.0,57.7,8.7,430.0,44.7,32.2,9.9,0.0,2.6,57.1,-12.2,Marcus,Mariota,Marcus Mariota,https://a.espncdn.com/i/headshots/nfl/players/full/2576980.png,Falcons,True,300.0,7.0,4.0,8.0,2.8,65.0,22.5,MariMa01,2.6,101.0,13.0,33.0,74.0,20.9,3.0,204.0,70.6,133.0,1044.0,90.0,803.0,37.0,241.0,68.0,564.0,2.9343716216216214,6.990597826086956,10.231344827586208,-3.240747001499251,17.333333333333336,46.61553925463053,1.2623793103448278,2219.0,15.0,9.0,88.18055555555556,61.33333333333333,63.12484233826399,-1.79150900493066,21.748795377429825,57.99404969477472,00-0032268,00-0032268,28.0,195.0,4.0,1.0,3093.0,912.0,6.053635507238567,2.0,11.084404486051053,1.050729030496393,85.0,438.0,4.0,4.0,2.0,30.0,9.893773447169224,0.0,196.56,13.0,0.2152289599894881,Marcus Mariota,Marcus,M.Mariota,Marcus,,MAR186347,42345.0,MariMa01,9435.0,3850.0,32004d41-5218-6347-2b09-64276fa61f68,1993-10-30,76.0,222.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",Oregon,Pacific Twelve Conference,2015.0,2025.0,WAS,ACT,ACT,Active,11.0,QB,A,1.0,2.0,TEN,0.0,2964.0,Marcus Mariota,MariMa01,ATL,29.0,QB,13.0,13.0,85.0,438.0,4.0,30.0,333.0,3.9,105.0,1.2,1.0,85.0,2023-08-28,,,,,,,,,,,,,,00-0032268,4.0,2.0,9.893773447169224,0.0,196.56,196.56,13.0,Marcus Mariota,Marcus,,MAR186347,42345.0,MariMa01,9435.0,3850.0,2576980.0,32004d41-5218-6347-2b09-64276fa61f68,1993-10-30,QB,QB,,,76.0,222.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",Oregon,Pacific Twelve Conference,2015.0,2025.0,WAS,ACT,ACT,Active,11.0,QB,A,1.0,2.0,TEN,0.0,380.0,ATL,Marcus Mariota,QB,776.0,1047.0,0.7411652340019103,235.5,231,0.222972972972973,0.2162162162162162,QB,QB,2022,Marcus Mariota,3.955186591440005,67.23817205448007,13.43080319033924,228.3236542357671,13
2022.0,IND,11237.0,M. Ryan,25.0,44.9,-8.0,554.0,39.0,38.5,-0.4,0.0,0.9,44.9,-17.0,Matt,Ryan,Matt Ryan,https://a.espncdn.com/i/headshots/nfl/players/full/11237.png,Colts,True,461.0,17.0,1.0,19.0,4.3,60.0,13.5,RyanMa00,2.3,145.0,33.0,51.0,122.0,24.0,12.0,340.0,76.7,33.0,212.0,30.0,212.0,0.0,0.0,80.0,494.0,2.686480434782609,5.222038834951456,6.38867881548975,-1.166639980538294,16.052060737527114,51.879788935576826,-2.597653758542142,3057.0,14.0,13.0,83.94342010122921,67.02819956616052,65.51759500872674,1.51060455743378,18.84731844327088,51.879788935576826,00-0026143,00-0026143,38.0,287.0,12.0,3.0,2772.0,1405.0,-24.760005779762064,0.0,13.382329482733397,0.7375237775341289,27.0,70.0,1.0,3.0,2.0,9.0,-11.035300253523976,0.0,155.28,12.0,0.1554385473182646,Matt Ryan,Matt,M.Ryan,Matt,,RYA238179,33084.0,RyanMa00,4317.0,823.0,32005259-4123-8179-1aae-5603693aba86,1985-05-17,76.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",Boston College,Atlantic Coast Conference,2008.0,2022.0,IND,ACT,RET,R/Retired,15.0,QB,A,1.0,3.0,ATL,0.0,344.0,Matt Ryan,RyanMa00,IND,37.0,QB,12.0,12.0,27.0,70.0,1.0,9.0,59.0,2.2,11.0,0.4,0.0,,2023-08-28,,,,,,,,,,,,,,00-0026143,3.0,2.0,-11.035300253523976,0.0,155.28,155.28,12.0,Matt Ryan,Matt,,RYA238179,33084.0,RyanMa00,4317.0,823.0,11237.0,32005259-4123-8179-1aae-5603693aba86,1985-05-17,QB,QB,QB,QB,76.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s6zam4ekrrnonsck6vak",Boston College,Atlantic Coast Conference,2008.0,2022.0,IND,ACT,RET,R/Retired,15.0,QB,A,1.0,3.0,ATL,0.0,2959.0,IND,Matt Ryan,QB,846.0,1148.0,0.7369337979094077,172.3,155,0.4797297297297297,0.4864864864864865,QB,QB,2022,Matt Ryan,13.20805658207942,224.53696189535012,15.046668615652246,255.79336646608817,12
2022.0,LAR,12483.0,M. Stafford,22.5,52.3,-1.7,362.0,27.4,26.5,0.3,0.0,0.5,48.3,-11.0,Matthew,Stafford,Matthew Stafford,https://a.espncdn.com/i/headshots/nfl/players/full/12483.png,Rams,True,303.0,6.0,1.0,11.0,3.7,54.0,18.2,StafMa00,2.3,77.0,23.0,27.0,79.0,23.4,3.0,224.0,75.7,14.0,146.0,14.0,146.0,0.0,0.0,68.0,614.0,2.717838283828383,4.643252427184467,6.688986486486487,-2.04573405930202,13.531353135313532,58.661275983394695,-1.716418918918919,2087.0,10.0,8.0,87.43811881188118,67.98679867986799,68.22872912824745,-0.2419304483794633,20.6852346392864,58.661275983394695,00-0026498,00-0026498,29.0,208.0,4.0,3.0,2027.0,1119.0,-24.03734681550175,0.0,9.687971224528836,0.6961748722739384,13.0,9.0,1.0,1.0,0.0,3.0,-2.5026393159641884,0.0,108.38,9.0,0.156095172254868,Matthew Stafford,Matthew,M.Stafford,Matthew,,STA134157,34452.0,StafMa00,4924.0,1060.0,32005354-4113-4157-19b1-37e6835d09b9,1988-02-07,75.0,214.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",Georgia,Southeastern Conference,2009.0,2025.0,LA,ACT,ACT,Active,17.0,QB,A,1.0,1.0,DET,0.0,462.0,Matthew Stafford,StafMa00,LA,34.0,QB,9.0,9.0,13.0,9.0,1.0,3.0,3.0,0.2,6.0,0.5,1.0,13.0,2023-08-28,,,,,,,,,,,,,,00-0026498,1.0,0.0,-2.5026393159641884,0.0,108.38,108.38,9.0,Matthew Stafford,Matthew,,STA134157,34452.0,StafMa00,4924.0,1060.0,12483.0,32005354-4113-4157-19b1-37e6835d09b9,1988-02-07,QB,QB,QB,QB,75.0,214.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svxl2pk2cuqf26zrhii4",Georgia,Southeastern Conference,2009.0,2025.0,LA,ACT,ACT,Active,17.0,QB,A,1.0,1.0,DET,0.0,3569.0,LA,Matthew Stafford,QB,534.0,1012.0,0.5276679841897233,92.0,86,0.7128378378378378,0.7027027027027026,QB,QB,2022,Matthew Stafford,19.37440651000141,329.364910670024,17.92402852993532,304.7084850089004,9
2022.0,DEN,14881.0,R. Wilson,27.0,38.7,-18.5,642.0,37.3,20.0,11.9,0.0,5.5,40.0,-24.0,Russell,Wilson,Russell Wilson,https://a.espncdn.com/i/headshots/nfl/players/full/14881.png,Broncos,True,483.0,32.0,1.0,30.0,6.7,70.0,15.6,WilsRu00,2.5,138.0,42.0,65.0,162.0,28.6,19.0,330.0,73.3,29.0,188.0,25.0,165.0,4.0,23.0,112.0,814.0,2.979948132780083,5.9655136986301365,8.752092511013217,-2.7865788123830804,14.906832298136646,54.09541385367155,-0.7677312775330397,3524.0,16.0,11.0,84.41597653554176,60.45548654244306,64.69976922485584,-4.244282682412781,21.341078978982857,63.36538881755559,00-0029263,00-0029263,55.0,368.0,4.0,2.0,4264.0,1720.0,-55.99700972790031,0.0,13.181928406144484,0.9342129219847752,55.0,277.0,3.0,2.0,0.0,21.0,15.226056107818474,0.0,224.76,15.0,0.1959552122211613,Russell Wilson,Russell,R.Wilson,Russell,,WIL777781,38605.0,WilsRu00,7077.0,1569.0,32005749-4c77-7781-795c-94c753706d1d,1988-11-29,71.0,206.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",Wisconsin; N.C. State,Big Ten Conference,2012.0,2025.0,NYG,ACT,ACT,Active,14.0,QB,A,3.0,75.0,SEA,0.0,1205.0,Russell Wilson,WilsRu00,DEN,34.0,QB,15.0,15.0,55.0,277.0,3.0,21.0,256.0,4.7,21.0,0.4,0.0,,2023-08-28,,,,,,,,,,,,,,00-0029263,2.0,0.0,15.226056107818474,0.0,224.76,225.76,15.0,Russell Wilson,Russell,,WIL777781,38605.0,WilsRu00,7077.0,1569.0,14881.0,32005749-4c77-7781-795c-94c753706d1d,1988-11-29,QB,QB,QB,QB,71.0,206.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vkstxj0evgkjiycu4glc",Wisconsin; N.C. State,Big Ten Conference,2012.0,2025.0,NYG,ACT,ACT,Active,14.0,QB,A,3.0,75.0,SEA,0.0,2099.0,DEN,Russell Wilson,QB,961.0,1119.0,0.8588025022341377,77.5,68,0.7736486486486487,0.7837837837837838,QB,QB,2022,Russell Wilson,20.735928267069607,352.5107805401833,18.49672989348389,314.4444081892262,15
2022.0,TB,2330.0,T. Brady,18.0,54.6,10.7,823.0,77.0,77.5,-3.4,0.0,3.0,54.6,-10.4,Tom,Brady,Tom Brady,https://a.espncdn.com/i/headshots/nfl/players/full/2330.png,Buccaneers,True,733.0,22.0,4.0,32.0,4.5,116.0,16.4,BradTo00,2.2,130.0,23.0,55.0,100.0,13.2,11.0,545.0,77.1,23.0,160.0,23.0,160.0,0.0,0.0,123.0,948.0,2.448895890410959,4.60665306122449,6.987782485875705,-2.381129424651215,14.870395634379264,57.63242229856385,-1.4698446327683614,4694.0,25.0,9.0,90.72589813551616,66.84856753069577,68.05588638493829,-1.2073188542425155,20.11086844363173,59.5078356185133,00-0019596,00-0019596,22.0,160.0,3.0,2.0,5027.0,2292.0,61.90626977165676,2.0,16.32944806347621,1.55658437000219,29.0,-1.0,1.0,2.0,2.0,5.0,-20.46932075209593,0.0,271.66,17.0,0.175011596144926,Tom Brady,Tom,T.Brady,Tom,,BRA371156,25511.0,BradTo00,698.0,1250.0,32004252-4137-1156-7ed0-8b9e44948f13,1977-08-03,76.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",Michigan,Big Ten Conference,2000.0,2022.0,TB,ACT,U01,R/UFA,23.0,QB,A,6.0,199.0,NE,0.0,12.0,Tom Brady,BradTo00,TB,45.0,QB,17.0,17.0,29.0,-1.0,1.0,5.0,-6.0,-0.2,5.0,0.2,0.0,,2023-08-28,,,,,,,,,,,,,,00-0019596,2.0,2.0,-20.46932075209593,0.0,271.66,271.66,17.0,Tom Brady,Tom,,BRA371156,25511.0,BradTo00,698.0,1250.0,2330.0,32004252-4137-1156-7ed0-8b9e44948f13,1977-08-03,QB,QB,,,76.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7dpdlxyu5rs05rgh1le",Michigan,Big Ten Conference,2000.0,2022.0,TB,ACT,U01,R/UFA,23.0,QB,A,6.0,199.0,NE,0.0,6448.0,TB,Tom Brady,QB,1192.0,1207.0,0.9875724937862468,72.0,64,0.7871621621621622,0.8108108108108107,QB,QB,2022,Tom Brady,19.99667719816837,339.9435123688623,18.692195599154225,317.7673251856218,17
2022.0,JAX,4360310.0,T. Lawrence,17.0,56.1,11.7,711.0,69.6,66.0,1.6,0.0,2.0,55.8,-11.7,Trevor,Lawrence,Trevor Lawrence,https://a.espncdn.com/i/headshots/nfl/players/full/4360310.png,Jaguars,True,584.0,16.0,2.0,40.0,7.1,85.0,15.0,LawrTr00,2.2,158.0,45.0,39.0,111.0,17.5,17.0,431.0,76.1,64.0,449.0,56.0,434.0,4.0,15.0,140.0,1265.0,2.5876151202749136,5.114883720930233,7.4547069271758435,-2.339823206245611,10.616438356164384,50.1205606512936,-1.428063943161634,4113.0,25.0,8.0,95.21261415525116,66.26712328767124,66.91022241035196,-0.6430991226807237,20.62182317621929,57.04481220934994,00-0036971,00-0036971,27.0,184.0,7.0,5.0,4294.0,2017.0,83.5256579103014,3.0,18.15635670571772,1.9842876084487884,62.0,291.0,5.0,5.0,4.0,27.0,-5.21947004223272,0.0,295.62,17.0,0.1967756536556792,Trevor Lawrence,Trevor,T.Lawrence,Trevor,,LAW514099,53430.0,LawrTr00,77632.0,9465.0,32004c41-5751-4099-56fc-f565c8d26c06,1999-10-06,78.0,220.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",Clemson,Atlantic Coast Conference,2021.0,2025.0,JAX,ACT,ACT,Active,5.0,QB,A,1.0,1.0,JAX,0.0,5696.0,Trevor Lawrence,LawrTr00,JAX,23.0,QB,17.0,17.0,62.0,291.0,5.0,27.0,255.0,4.1,36.0,0.6,3.0,20.7,2023-08-28,,,,,,,,,,,,,,00-0036971,5.0,4.0,-5.21947004223272,0.0,295.62,295.62,17.0,Trevor Lawrence,Trevor,,LAW514099,53430.0,LawrTr00,77632.0,9465.0,4360310.0,32004c41-5751-4099-56fc-f565c8d26c06,1999-10-06,QB,QB,QB,QB,78.0,220.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d75srntioly7fq0z8vip",Clemson,Atlantic Coast Conference,2021.0,2025.0,JAX,ACT,ACT,Active,5.0,QB,A,1.0,1.0,JAX,0.0,3192.0,JAX,Trevor Lawrence,QB,1096.0,1104.0,0.9927536231884058,155.0,136,0.5439189189189189,0.5405405405405406,QB,QB,2022,Trevor Lawrence,14.455850952905694,245.7494661993968,15.368839447108003,261.27027060083606,17
2022.0,MIA,4241479.0,T. Tagovailoa,3.0,70.6,27.5,456.0,63.5,57.4,3.4,0.0,2.8,70.1,-8.9,Tua,Tagovailoa,Tua Tagovailoa,https://a.espncdn.com/i/headshots/nfl/players/full/4241479.png,Dolphins,True,400.0,13.0,1.0,26.0,6.7,61.0,15.8,TagoTu00,2.3,86.0,40.0,25.0,86.0,20.0,6.0,296.0,76.7,74.0,622.0,71.0,615.0,1.0,7.0,159.0,1431.0,2.5983483709273183,8.542625482625482,9.607364341085272,-1.0647388584597903,14.499999999999998,56.07863407751654,0.6926356589147289,3548.0,25.0,8.0,105.5,64.75,65.99652623105794,-1.246526231057942,21.979241222459866,56.07863407751654,00-0036212,00-0036212,21.0,163.0,4.0,1.0,3833.0,1274.0,97.36823342997457,0.0,12.18004671750188,1.7542933982553552,24.0,70.0,0.0,2.0,0.0,4.0,-9.164482240914367,0.0,230.92,13.0,0.1897827016009731,Tua Tagovailoa,Tua,T.Tagovailoa,Tua,,TAG620344,52413.0,TagoTu00,60326.0,8745.0,32005441-4762-0344-3a46-269f5e5e854e,1998-03-02,73.0,225.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",Alabama,Southeastern Conference,2020.0,2025.0,MIA,ACT,ACT,Active,6.0,QB,A,1.0,5.0,MIA,0.0,5212.0,Tua Tagovailoa,TagoTu00,MIA,24.0,QB,13.0,13.0,23.0,70.0,0.0,4.0,61.0,2.7,9.0,0.4,0.0,,2023-08-28,,,,,,,,,,,,,,00-0036212,2.0,0.0,-9.164482240914367,0.0,230.92,230.92,13.0,Tua Tagovailoa,Tua,,TAG620344,52413.0,TagoTu00,60326.0,8745.0,4241479.0,32005441-4762-0344-3a46-269f5e5e854e,1998-03-02,QB,QB,QB,QB,73.0,225.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktqj3s5vofexl2dwrrp4",Alabama,Southeastern Conference,2020.0,2025.0,MIA,ACT,ACT,Active,6.0,QB,A,1.0,5.0,MIA,0.0,4059.0,MIA,Tua Tagovailoa,QB,705.0,991.0,0.7114026236125126,140.5,124,0.5844594594594594,0.5945945945945945,QB,QB,2022,Tua Tagovailoa,13.704754503479975,232.9808265591596,15.788566060824612,268.4056230340184,13
2023.0,TB,3052587.0,B. Mayfield,18.0,54.3,11.5,698.0,68.2,59.4,5.2,0.0,3.6,55.8,-14.6,Baker,Mayfield,Baker Mayfield,https://a.espncdn.com/i/headshots/nfl/players/full/3052587.png,Buccaneers,True,566.0,17.0,0.0,24.0,4.4,81.0,14.8,MayfBa00,2.4,141.0,37.0,35.0,112.0,17.6,20.0,411.0,74.9,59.0,296.0,51.0,284.0,5.0,12.0,95.0,728.0,2.70545406360424,5.641895604395605,8.578287795992717,-2.936392191597112,16.784452296819786,60.082147098784674,-0.1357377049180329,4044.0,28.0,10.0,94.57449941107186,64.31095406360424,64.15228359960678,0.1586704639974669,21.53761189199299,61.258446764507504,00-0034855,00-0034855,40.0,232.0,6.0,3.0,4844.0,1927.0,50.66617850090984,2.0,14.947742176426251,1.8159550003560756,62.0,163.0,1.0,2.0,0.0,16.0,-14.48364719747979,0.0,274.06,17.0,0.1983986795621706,Baker Mayfield,Baker,B.Mayfield,Baker,,MAY483453,46070.0,MayfBa00,46518.0,6886.0,32004d41-5948-3453-e6ac-1ecff99fdcf6,1995-04-14,73.0,215.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2uufyghiphx4oihgucm",Oklahoma; Texas Tech,Big Twelve Conference,2018.0,2025.0,TB,ACT,ACT,Active,8.0,QB,A,1.0,1.0,CLE,0.0,4586.0,Baker Mayfield,MayfBa00,TB,28.0,QB,17.0,17.0,62.0,163.0,1.0,16.0,96.0,1.5,67.0,1.1,4.0,15.5,2024-09-04,,,,,,,,,,,,,,00-0034855,2.0,0.0,-14.48364719747979,0.0,274.06,274.06,17.0,Baker Mayfield,Baker,,MAY483453,46070.0,MayfBa00,46518.0,6886.0,3052587.0,32004d41-5948-3453-e6ac-1ecff99fdcf6,1995-04-14,QB,QB,QB,QB,73.0,215.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2uufyghiphx4oihgucm",Oklahoma; Texas Tech,Big Twelve Conference,2018.0,2025.0,TB,ACT,ACT,Active,8.0,QB,A,1.0,1.0,CLE,0.0,6449.0,TB,Baker Mayfield,QB,1100.0,1102.0,0.998185117967332,240.3,238,0.526,0.6511627906976745,QB,QB,2023,Baker Mayfield,13.402845652738865,227.84837609656068,13.264343918789564,225.49384661942256,17
2023.0,SF,4361741.0,B. Purdy,1.0,72.8,37.2,530.0,76.9,66.8,9.1,0.0,1.0,73.0,-10.2,Brock,Purdy,Brock Purdy,https://a.espncdn.com/i/headshots/nfl/players/full/4361741.png,49ers,True,444.0,12.0,3.0,9.0,2.1,70.0,16.3,PurdBr00,2.6,142.0,28.0,42.0,98.0,20.1,13.0,324.0,75.5,24.0,236.0,20.0,227.0,1.0,9.0,93.0,969.0,2.8775656108597287,7.221785714285716,8.321775700934579,-1.099989986648863,12.837837837837837,48.77232206897679,-0.8254205607476635,4280.0,31.0,11.0,113.00675675675676,69.36936936936937,66.84468423203475,2.524685137334614,20.632524758206657,57.54080725884893,00-0037834,00-0037834,28.0,153.0,4.0,2.0,3636.0,2034.0,143.7535585695354,0.0,19.584353695184085,3.482111351257425,39.0,144.0,2.0,2.0,0.0,15.0,11.427492490520338,0.0,295.6,16.0,0.1851295155067889,Brock Purdy,Brock,B.Purdy,Brock,,PUR243289,54727.0,PurdBr00,77672.0,10307.0,32005055-5224-3289-b108-8aab5e23b748,1999-12-27,73.0,220.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xykdxnvxpf9pobxvkjfj",Iowa State,Big Twelve Conference,2022.0,2025.0,SF,ACT,ACT,Inactive,4.0,QB,A,7.0,262.0,SF,0.0,5940.0,Brock Purdy,PurdBr00,SF,24.0,QB,16.0,16.0,39.0,144.0,2.0,15.0,108.0,2.8,36.0,0.9,2.0,19.5,2024-09-04,,,,,,,,,,,,,,00-0037834,2.0,0.0,11.427492490520338,0.0,295.6,295.6,16.0,Brock Purdy,Brock,,PUR243289,54727.0,PurdBr00,77672.0,10307.0,4361741.0,32005055-5224-3289-b108-8aab5e23b748,1999-12-27,QB,QB,QB,QB,73.0,220.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xykdxnvxpf9pobxvkjfj",Iowa State,Big Twelve Conference,2022.0,2025.0,SF,ACT,ACT,Inactive,4.0,QB,A,7.0,262.0,SF,0.0,6192.0,SF,Brock Purdy,QB,936.0,1018.0,0.9194499017681728,167.0,147,0.708,0.7790697674418605,QB,QB,2023,Brock Purdy,,,15.117245990199422,256.99318183339017,16
2023.0,DAL,2577417.0,D. Prescott,2.0,72.7,57.0,724.0,106.7,91.6,10.6,0.0,4.5,75.3,-16.3,Dak,Prescott,Dak Prescott,https://a.espncdn.com/i/headshots/nfl/players/full/2577417.png,Cowboys,True,590.0,10.0,0.0,38.0,6.6,68.0,11.7,PresDa01,2.4,163.0,26.0,47.0,112.0,17.0,10.0,479.0,82.6,89.0,696.0,80.0,671.0,5.0,25.0,100.0,613.0,2.7137779661016945,6.307731707317074,7.924258620689656,-1.6165269133725824,18.305084745762716,54.94965877965031,-0.6291896551724138,4516.0,36.0,9.0,105.8686440677966,69.49152542372882,64.83484497767384,4.6566804460549776,20.69840134674139,62.44577968125628,00-0033077,00-0033077,39.0,255.0,2.0,1.0,4579.0,1963.0,118.68906478811256,2.0,17.697907050538195,2.7964468830594624,55.0,242.0,2.0,1.0,1.0,21.0,14.037557725794612,0.0,342.84000000000003,17.0,0.2006789978927651,Dak Prescott,Dak,D.Prescott,Dak,,PRE285723,43424.0,PresDa01,10769.0,4848.0,32005052-4528-5723-d1b2-96e92ebc1241,1993-07-29,74.0,238.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blixemm3s9sa4gmqk5yn",Mississippi State,Southeastern Conference,2016.0,2025.0,DAL,ACT,ACT,Active,10.0,QB,A,4.0,135.0,DAL,0.0,3380.0,Dak Prescott,PresDa01,DAL,30.0,QB,17.0,17.0,55.0,242.0,2.0,21.0,171.0,3.1,71.0,1.3,1.0,55.0,2024-09-04,,,,,,,,,,,,,,00-0033077,1.0,1.0,14.037557725794612,0.0,342.84000000000003,342.84000000000003,17.0,Dak Prescott,Dak,,PRE285723,43424.0,PresDa01,10769.0,4848.0,2577417.0,32005052-4528-5723-d1b2-96e92ebc1241,1993-07-29,QB,QB,QB,QB,74.0,238.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/blixemm3s9sa4gmqk5yn",Mississippi State,Southeastern Conference,2016.0,2025.0,DAL,ACT,ACT,Active,10.0,QB,A,4.0,135.0,DAL,0.0,1888.0,DAL,Dak Prescott,QB,1115.0,1116.0,0.9991039426523296,89.5,77,0.848,0.8953488372093024,QB,QB,2023,Dak Prescott,14.533877212624535,247.0759126146171,17.686022200525294,300.66237740893,17
2023.0,NO,16757.0,D. Carr,16.0,56.5,15.2,634.0,65.8,70.1,-5.1,0.0,0.8,58.4,-14.2,Derek,Carr,Derek Carr,https://a.espncdn.com/i/headshots/nfl/players/full/16757.png,Saints,True,548.0,25.0,0.0,20.0,3.8,80.0,15.3,CarrDe02,2.3,172.0,24.0,35.0,90.0,15.3,5.0,417.0,79.7,23.0,114.0,23.0,114.0,0.0,0.0,87.0,813.0,2.6946897810218977,5.7949600000000006,8.037284894837477,-2.242324894837476,14.78102189781022,57.69340516904857,-0.6854684512428295,3878.0,25.0,8.0,97.71897810218978,68.43065693430657,64.43832131428984,3.992335620016732,21.25828598185423,67.45939964156219,00-0031280,00-0031280,31.0,218.0,5.0,2.0,4280.0,1696.0,25.91905731362155,2.0,16.60523925953741,1.9716220940066789,32.0,40.0,0.0,2.0,1.0,4.0,-20.27587383863353,0.0,241.12,17.0,0.1590816124562908,Derek Carr,Derek,D.Carr,Derek,,CAR358797,41265.0,CarrDe02,8671.0,2975.0,32004341-5235-8797-3b9a-0d2711c0bc27,1991-03-28,75.0,215.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qsz1pyrlu6bmvby6maaf",Fresno State,Mountain West Conference,2014.0,2024.0,NO,ACT,RET,R/Retired,11.0,QB,A,2.0,36.0,LV,0.0,2206.0,Derek Carr,CarrDe02,NO,32.0,QB,17.0,17.0,32.0,40.0,0.0,4.0,34.0,1.1,6.0,0.2,0.0,,2024-09-04,,,,,,,,,,,,,,00-0031280,2.0,1.0,-20.27587383863353,0.0,241.12,241.12,17.0,Derek Carr,Derek,,CAR358797,41265.0,CarrDe02,8671.0,2975.0,16757.0,32004341-5235-8797-3b9a-0d2711c0bc27,1991-03-28,QB,QB,,,75.0,215.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qsz1pyrlu6bmvby6maaf",Fresno State,Mountain West Conference,2014.0,2024.0,NO,ACT,RET,R/Retired,11.0,QB,A,2.0,36.0,LV,0.0,4709.0,NO,Derek Carr,QB,978.0,1023.0,0.9560117302052786,163.3,143,0.716,0.7906976744186046,QB,QB,2023,Derek Carr,15.060513951422232,256.02873717417793,15.216934702144169,258.68788993645086,17
