Unnamed: 0_x,season,player_x,pfr_id_x,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions_x,targets_x,catch_percentage,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name,player_id,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,fantasy_points,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,dom,w8dom,yptmpa,ppr_sh,display_name,common_first_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id_y,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_position,pff_status,draft_round,draft_pick,draft_team,rookie,Unnamed: 0_y,team,player_y,position_y,offense_snaps,team_snaps,merge_year,AVG,adp_percentile,POS_group,FantPos,Player_fixed,expected_ppr_pg_prev,expected_ppr_pg_curr_hist,Games_G,Fantasy_PPR
718.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0027793,3.0,0.0,2187.0,42.81159481380347,1.0,10.59675353966536,4.340053681384327,6.101476367118844,10.78111397905968,209.3,14.0,0.3052434456928839,0.4487074271645466,0.2446592065106816,0.8168311102709632,0.3760117733627667,0.3461538461538461,0.3604060913705584,0.3610828097583064,0.3700401879209827,2.8707865168539324,0.2307612220007734,Antonio Brown,Antonio,A.Brown,Antonio,,BRO000001,35634.0,BrowAn04,5718.0,1579.0,13934.0,32004252-4f00-0001-4ac0-67a98b776d89,1988-07-10,WR,WR,WR,70.0,185.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ecxsx9t7bfg42bgfwj3v",Central Michigan,Mid-American Conference,2010.0,2021.0,TB,CUT,CUT,Waivers/No Rec.,11.0,WR,,6.0,195.0,PIT,0.0,5574.0,PIT,Antonio Brown,WR,888.0,1099.0,2018.0,5.4,0.991549295774648,WR,WR,Antonio Brown,15.532863650515258,16.5113506167367,15.0,323.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,297.0,0.1943661971830985,WR,WR,Antonio Callaway,,5.552351506139729,16.0,132.3
1922.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030670,0.0,0.0,574.0,-12.10570221867701,0.0,10.75352542409428,1.560904929662806,1.9925129888012465,3.7361164866550816,53.0,14.0,0.1100196463654224,0.1382466281310212,0.0725423728813559,0.2756267720529506,0.1091362644215778,0.1875,0.1132075471698113,0.1483181322107889,0.1248090115372622,0.68762278978389,0.0789463549890245,Bennie Fowler,Bennie,B.Fowler,Bennie,,FOW140514,41507.0,FowlBe00,8914.0,3346.0,16995.0,3200464f-5714-0514-6a90-c8915b13da09,1991-06-10,WR,,,73.0,218.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d3jxciybumul74f3kdnb",Michigan State,Big Ten Conference,2014.0,2020.0,NO,RES,CUT,Active,6.0,WR,,,,,0.0,1980.0,DEN,Bennie Fowler,WR,575.0,1093.0,2018.0,356.0,0.0366197183098591,WR,WR,Bennie Fowler,,4.5240792784929535,10.0,41.9
2152.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031236,0.0,0.0,1759.0,39.67475058225482,1.0,10.52133794938806,3.1317055031462577,5.307481542207348,8.41279533426453,156.2,16.0,0.1942078364565587,0.3284167289021658,0.1164102564102564,0.5540451378065707,0.234249837627192,0.21875,0.1810344827586207,0.226499918813596,0.2311498701017536,1.843270868824532,0.1356589147286821,Brandin Cooks,Brandin,B.Cooks,Brandin,,COO299382,41246.0,CookBr00,8655.0,2959.0,16731.0,3200434f-4f29-9382-29e1-70020b0a09be,1993-09-25,WR,WR,WR,70.0,190.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/krz3gv9jjs92arlctvqf",Oregon State,Pacific Twelve Conference,2014.0,2025.0,NO,ACT,ACT,Active,12.0,WR,A,1.0,20.0,NO,0.0,4362.0,NE,Brandin Cooks,WR,1056.0,1123.0,2018.0,46.0,0.8788732394366197,WR,WR,Brandin Cooks,14.401315550614202,13.166289003006227,16.0,243.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,318.0,0.1436619718309859,WR,WR,Brandon LaFell ,6.457851023525811,5.032812197626898,6.0,37.5
242.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0024334,0.0,0.0,341.0,0.7442726374429185,0.0,2.1420913395972647,0.7829706770726208,1.1551181331442355,1.983038708809896,15.400000000000002,5.0,0.1633663366336633,0.2191516709511568,0.0693950177935943,0.4203708417114205,0.1150971599402092,0.0,0.171875,0.0575485799701046,0.0920777279521674,0.7623762376237624,0.0753576102161455,Brandon Marshall,Brandon,B.Marshall,Brandon,,MAR370922,30933.0,MarsBr00,3064.0,106.0,9705.0,32004d41-5237-0922-7f60-5556d0dc6ec1,1984-03-23,WR,WR,WR,77.0,232.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhziqh0scfksvxen6f3s",UCF,,2006.0,2018.0,NO,CUT,CUT,,13.0,WR,,4.0,119.0,DEN,0.0,4800.0,NYG,Brandon Marshall,WR,256.0,1079.0,2018.0,257.3,0.3267605633802817,WR,WR,Brandon Marshall,10.310585420408838,6.163638224345006,7.0,30.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,263.0,0.3070422535211268,WR,,Brandon Zylstra,,,,
1793.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030516,0.0,0.0,425.0,18.40374238963705,0.0,7.063887725146367,0.7757726322509247,1.896333184380892,2.4910921774430115,49.7,12.0,0.0613333333333333,0.1368760064412238,0.0417661097852028,0.201500805152979,0.1340380549682875,0.1875,0.0840336134453781,0.1607690274841437,0.14473044397463,0.8453333333333334,0.0697950377562028,Brice Butler,Brice,B.Butler,Brice,,BUT116760,40157.0,ButlBr00,7991.0,2356.0,15896.0,32004255-5411-6760-c62b-d041b540d5f9,1990-01-29,WR,,,75.0,220.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xnr2lcdlhui4vyu6z4ir",San Diego State; USC,,2013.0,2018.0,MIA,ACT,CUT,,6.0,WR,,7.0,209.0,LV,0.0,1779.0,DAL,Brice Butler,WR,261.0,1050.0,2018.0,329.0,0.1070422535211267,WR,WR,Brice Butler,,4.854247729771488,8.0,18.0
2262.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031326,1.0,0.0,562.0,0.469968417630298,0.0,6.601968094360908,1.64114763340169,1.54817371771811,3.545443052505212,46.7,11.0,0.1457800511508951,0.1436605316973415,0.1144781144781144,0.3335985020842159,0.1128977078344166,0.0833333333333333,0.0979020979020979,0.098115520583875,0.1069848329342,0.8439897698209718,0.0757894315292044,Bruce Ellington,Bruce,B.Ellington,Bruce,,ELL164961,41335.0,ElliBr00,8741.0,3045.0,16946.0,3200454c-4c16-4961-7f3d-56bdfb64d33c,1991-08-22,WR,WR,SLOT_WR,69.0,200.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqlup3kfumh2ifrixmfn",South Carolina,,2014.0,2018.0,DET,RES,RES,,5.0,WR,,4.0,106.0,SF,0.0,2619.0,HOU,Bruce Ellington,WR,590.0,1091.0,2018.0,333.0,0.0929577464788732,WR,WR,Bruce Ellington,5.576056170360715,4.806494468701185,7.0,59.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,126.6,0.6816901408450704,WR,WR,Calvin Ridley,,8.800116093776529,16.0,206.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,147.5,0.6056338028169015,WR,WR,Cameron Meredith ,,8.290318329632706,6.0,24.4
2979.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0032355,0.0,0.0,345.0,3.6451242685108713,0.0,9.6392199303964,1.3538622462905678,1.8734338397881984,3.3421970572875903,35.2,10.0,0.121311475409836,0.1639733840304182,0.0991420400381315,0.3131459203390887,0.1503440974060349,0.1,0.1685393258426966,0.1251720487030174,0.1402752779248279,0.9311475409836064,0.088711398347712,Chester Rogers,Chester,C.Rogers,Chester,,ROG146742,43556.0,RogeCh02,10918.0,5086.0,2983209.0,3200524f-4714-6742-8aec-cfa06f6c3ab6,1994-01-12,WR,,,72.0,184.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkszsifhpwtjpvjvlxw5",Grambling State,Southwestern Athletic Conference,2016.0,2022.0,CLE,CUT,CUT,PS; Vet,6.0,WR,,,,,0.0,2847.0,IND,Chester Rogers,WR,447.0,1026.0,2018.0,253.0,0.3352112676056338,WR,WR,Chester Rogers,5.578892083332862,6.15392958940526,16.0,117.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,172.8,0.552112676056338,WR,WR,Chris Godwin,5.586835695442598,7.871248111357074,16.0,185.2
1028.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0028237,0.0,0.0,780.0,17.683891109461413,0.0,6.385550783132215,1.52221071350745,2.1928649146644297,3.818321510526276,75.60000000000001,9.0,0.1676136363636363,0.233602875112309,0.1422628951747088,0.4383027546353018,0.158255227108868,0.2941176470588235,0.1654135338345864,0.2261864370838457,0.1854277110988591,1.2471590909090908,0.1204316198931938,Chris Hogan,Chris,C.Hogan,Chris,,HOG008552,37737.0,HogaCh00,6468.0,216.0,14402.0,3200484f-4700-8552-d771-1e9cfd53695f,1987-10-24,WR,WR,WR,73.0,210.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fmpqnciwjqicsjzy63mc",Monmouth; Penn State,Northeast Conference,2011.0,2021.0,NO,CUT,RET,R/Retired,9.0,WR,,,,,0.0,4365.0,NE,Chris Hogan,WR,591.0,1123.0,2018.0,57.4,0.8535211267605634,WR,WR,Chris Hogan,8.53650462077883,12.267728222413457,16.0,106.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,195.8,0.476056338028169,WR,WR,Christian Kirk,,7.128543818057443,12.0,123.5
2280.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031344,0.0,0.0,324.0,11.138408185753237,1.0,10.193328984067726,0.9471209970474675,1.0855782697416267,2.18058628439034,42.7,10.0,0.0875706214689265,0.1041131105398457,0.0666666666666666,0.2146464206352664,0.1291629162916291,0.1538461538461538,0.131578947368421,0.1415045350688915,0.1340995638025341,0.8107344632768362,0.0808035831216113,Cody Latimer,Cody,C.Latimer,Cody,,LAT362049,41285.0,LatiCo00,8691.0,2995.0,16793.0,32004c41-5436-2049-958f-bfa0ead37c46,1992-10-10,WR,,,75.0,222.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/whgchcrp9pqx0waocewu",Indiana,,2014.0,2019.0,NYG,ACT,UFA,,6.0,WR,A,2.0,56.0,DEN,0.0,1983.0,DEN,Cody Latimer,WR,379.0,1093.0,2018.0,311.0,0.1633802816901408,WR,WR,Cody Latimer,,5.173550595443968,6.0,36.0
1121.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029000,0.0,0.0,392.0,-17.082656341676213,0.0,15.8953298373613,2.0179641850737995,1.5384948291949954,4.103892658047196,55.400000000000006,15.0,0.1360691144708423,0.1052914316411496,0.0986582478295185,0.2883368170191832,0.0997775659358118,0.1904761904761904,0.130718954248366,0.1451268782060011,0.1179172908438876,0.6781857451403888,0.0747538194785226,Cole Beasley,Cole,C.Beasley,Cole,,BEA434808,38947.0,BeasCo00,7330.0,613.0,15349.0,32004245-4143-4808-b9d8-45a5d1a5ad73,1989-04-26,WR,WR,SLOT_WR,68.0,174.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y5r0fhwctl6ljwvmktvu",SMU,Conference USA,2012.0,2023.0,NYG,CUT,CUT,PS; Vet,12.0,WR,P,,,,0.0,1780.0,DAL,Cole Beasley,WR,572.0,1050.0,2018.0,237.0,0.3718309859154929,WR,WR,Cole Beasley,8.389792534324803,6.239806935397759,16.0,150.2
3305.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0032966,0.0,0.0,785.0,-10.2435321329561,0.0,3.3380313961129238,1.8022325320712416,2.4107105890298994,4.390846210427792,42.5,9.0,0.1939799331103679,0.2648448043184885,0.0593654042988741,0.5028457431203427,0.1495098039215686,0.2222222222222222,0.1976744186046511,0.1858660130718954,0.1640522875816993,1.020066889632107,0.1075886990801577,Corey Coleman,Corey,C.Coleman,Corey,,COL232728,43304.0,ColeCo00,10649.0,4728.0,2978929.0,3200434f-4c23-2728-6b2b-151b26d6b37b,1994-07-06,WR,WR,SLOT_WR,71.0,185.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yawvrg2sh7ryru2z2kwe",Baylor,Big Twelve Conference,2016.0,2022.0,KC,CUT,CUT,PS; Vet,5.0,WR,A,1.0,15.0,CLE,0.0,1563.0,CLE,Corey Coleman,WR,449.0,1006.0,2018.0,267.0,0.2901408450704225,WR,WR,Corey Coleman,8.672540406719705,6.047600383509358,8.0,12.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,201.6,0.4619718309859155,WR,WR,Courtland Sutton,,6.938087771695204,16.0,136.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,365.0,0.0225352112676056,WR,WR,DaeSean Hamilton,,4.42653414661228,14.0,66.3
326.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0026035,1.0,0.0,682.0,40.33248273985568,0.0,15.410462038386948,2.337996472755937,2.0637677998876622,4.951632169055269,77.9,15.0,0.156934306569343,0.1343842364532019,0.1225919439579684,0.3429088490165762,0.1579578139980824,0.0689655172413793,0.1877934272300469,0.1134616656197308,0.1401593546467418,1.2025547445255471,0.0932164715988403,Danny Amendola,Danny,D.Amendola,Danny,,AME359918,33566.0,AmenDa00,4717.0,402.0,11674.0,3200414d-4535-9918-e336-c0dd118d7e30,1985-11-02,WR,WR,SLOT_WR,71.0,185.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etz06w7s0ardf49mnayz",Texas Tech,Big Twelve Conference,2008.0,2021.0,HOU,ACT,ACT,Active,13.0,WR,,,,,0.0,4366.0,NE,Danny Amendola,WR,568.0,1123.0,2018.0,213.3,0.428169014084507,WR,WR,Danny Amendola,7.051309827620237,6.585518927176252,15.0,127.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,261.5,0.3154929577464789,WR,WR,Dante Pettis,,6.111727347502514,12.0,103.5
2317.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031381,0.0,0.0,1137.0,53.24087886412637,0.0,11.047440664392369,3.503989350762578,4.988804179191136,8.748146951577661,148.5,14.0,0.2387755102040816,0.3357944477259303,0.1950375072129255,0.6267988234868667,0.2757868494858211,0.4166666666666667,0.28125,0.3462267580762439,0.3039628129219902,1.806122448979592,0.1858720531969993,Davante Adams,Davante,D.Adams,Davante,,ADA218591,41282.0,AdamDa01,8688.0,2992.0,16800.0,32004144-4121-8591-4d26-4c0ac739af41,1992-12-24,WR,WR,WR,73.0,215.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qtonvcqpixixqhc6lhnc",Fresno State,Mountain West Conference,2014.0,2025.0,LA,ACT,ACT,Active,12.0,WR,A,2.0,53.0,GB,0.0,2409.0,GB,Davante Adams,WR,777.0,1036.0,2018.0,17.8,0.9549295774647888,WR,WR,Davante Adams,12.856196615165809,15.50742138901114,15.0,329.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,344.0,0.0647887323943662,WR,WR,David Moore,,4.6615091661035954,16.0,101.0
1857.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0030564,1.0,1.0,2233.0,37.901126312504495,0.0,10.233579394556552,5.362398929678341,6.987683572191328,12.934976895051442,213.8,15.0,0.3473053892215569,0.4483035535033126,0.2643593519882179,0.8796009266349853,0.3929284288565726,0.4642857142857143,0.4011627906976744,0.4286070715711434,0.407199885942401,2.750499001996008,0.2527576528947197,DeAndre Hopkins,DeAndre,D.Hopkins,DeAndre,,HOP161500,39973.0,HopkDe00,7808.0,2208.0,15795.0,3200484f-5016-1500-bfbe-c87b292b639c,1992-06-06,WR,WR,WR,73.0,210.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/snvo6holyfdjmrlqxqxu",Clemson,Atlantic Coast Conference,2013.0,2025.0,BAL,ACT,ACT,Active,13.0,WR,A,1.0,27.0,HOU,0.0,2624.0,HOU,DeAndre Hopkins,WR,1021.0,1091.0,2018.0,10.2,0.9774647887323944,WR,WR,DeAndre Hopkins,13.78697844411508,16.124217702354137,16.0,333.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,12.0,0.971830985915493,WR,,dell Beckham Jr.,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,48.6,0.876056338028169,WR,WR,Demaryius Thomas ,13.636192876535814,12.959048347755491,15.0,156.7
1254.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029388,0.0,0.0,1006.0,8.90263946795426,0.0,9.55620638724358,2.0901080356642434,3.625279632653939,5.672857796354123,67.0,15.0,0.1440501043841336,0.2531454453950679,0.087979094076655,0.4185915128922547,0.1857429718875502,0.1428571428571428,0.176056338028169,0.1643000573723465,0.1771658060814687,1.1586638830897704,0.0960026332150824,Deonte Thompson,Deonte,D.Thompson,Deonte,,THO528909,39292.0,ThomDe04,7513.0,1374.0,15503.0,32005448-4f52-8909-4a23-b6f42bb6ba49,1989-02-14,WR,,,72.0,204.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bvfgozqccoo627wuitkb",Florida,,2012.0,2018.0,BUF,ACT,CUT,,6.0,WR,,,,,0.0,710.0,BUF,Deonte Thompson,WR,474.0,1022.0,2018.0,352.0,0.047887323943662,WR,WR,Deonte Thompson,5.790233052013995,4.566794979763173,13.0,33.1
1254.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029388,0.0,0.0,1006.0,8.90263946795426,0.0,9.55620638724358,2.0901080356642434,3.625279632653939,5.672857796354123,67.0,15.0,0.1440501043841336,0.2531454453950679,0.087979094076655,0.4185915128922547,0.1857429718875502,0.1428571428571428,0.176056338028169,0.1643000573723465,0.1771658060814687,1.1586638830897704,0.0960026332150824,Deonte Thompson,Deonte,D.Thompson,Deonte,,THO528909,39292.0,ThomDe04,7513.0,1374.0,15503.0,32005448-4f52-8909-4a23-b6f42bb6ba49,1989-02-14,WR,,,72.0,204.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bvfgozqccoo627wuitkb",Florida,,2012.0,2018.0,BUF,ACT,CUT,,6.0,WR,,,,,0.0,1145.0,CHI,Deonte Thompson,WR,186.0,988.0,2018.0,352.0,0.047887323943662,WR,WR,Deonte Thompson,5.790233052013995,4.566794979763173,13.0,33.1
386.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0026189,0.0,0.0,1444.0,7.022710420909631,0.0,8.392070614122169,2.39444008338508,3.800468182996483,6.251987853175158,88.60000000000001,14.0,0.1707779886148007,0.2751524390243902,0.1384057971014492,0.4762889341417133,0.1722981686871292,0.125,0.1698113207547169,0.1486490843435646,0.1628385349497033,1.267552182163188,0.1116679289063632,DeSean Jackson,DeSean,D.Jackson,DeSean,,JAC127681,33130.0,JackDe00,4363.0,744.0,11283.0,32004a41-4312-7681-93f9-b06ab3ee3184,1986-12-01,WR,WR,WR,70.0,175.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr5m864fqvnoozihylrh",California,Pacific Ten Conference,2008.0,2022.0,BAL,CUT,CUT,Waivers/No Rec.,15.0,WR,A,2.0,49.0,PHI,0.0,6334.0,TB,DeSean Jackson,WR,609.0,1070.0,2018.0,171.0,0.5577464788732394,WR,WR,DeSean Jackson,9.059635312055208,7.90071270142161,12.0,151.3
2457.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031547,1.0,0.0,1206.0,0.2252413325202589,0.0,9.268673063771216,2.5698077294864903,4.018160107320088,6.667423669353797,73.0,13.0,0.1967213114754098,0.3015753938484621,0.1402439024390244,0.5363422822918844,0.2134437719018795,0.0555555555555555,0.2171052631578947,0.1344996637287175,0.1818661286326147,1.3729508196721312,0.1276186362476194,DeVante Parker,DeVante,D.Parker,DeVante,,PAR226609,42357.0,ParkDe01,9447.0,3862.0,2576623.0,32005041-5222-6609-dc38-38b3aae27410,1993-01-20,WR,WR,WR,75.0,215.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/beuyfjou6kckaoqqpa96",Louisville,Atlantic Coast Conference,2015.0,2023.0,NE,ACT,RET,R/Retired,9.0,WR,A,1.0,14.0,MIA,0.0,3938.0,MIA,DeVante Parker,WR,675.0,1022.0,2018.0,129.4,0.6788732394366197,WR,WR,DeVante Parker,10.900457382661637,8.735095681609327,11.0,60.9
2737.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0032055,0.0,0.0,1442.0,34.04137678187149,0.0,13.620836470714575,3.668745455366424,5.264947831945939,9.188581665411792,132.0,16.0,0.2215568862275449,0.3394538606403013,0.1823783117683302,0.6038984178535585,0.2530882796022898,0.3636363636363636,0.2395209580838323,0.3083623216193267,0.2751978964091046,1.6766467065868262,0.1560174739570831,Devin Funchess,Devin,D.Funchess,Devin,,FUN405541,42384.0,FuncDe00,9474.0,3889.0,2977609.0,32004655-4e40-5541-3ae9-16d8a3a4b0c1,1994-05-21,WR,WR,SLOT_WR,76.0,225.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j0q0lmao9tg0rbviax6z",Michigan,Big Ten Conference,2015.0,2021.0,SF,CUT,CUT,Active,6.0,TE,,2.0,41.0,CAR,0.0,922.0,CAR,Devin Funchess,WR,841.0,1062.0,2018.0,87.2,0.7774647887323943,WR,WR,Devin Funchess,6.319907475018869,10.292480241697376,14.0,122.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,157.0,0.5971830985915493,WR,,Dez Bryant ,14.373013935030002,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,298.5,0.1887323943661971,WR,,DJ Chark Jr.,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,135.6,0.6535211267605634,WR,WR,DJ Moore,,8.582727696135386,16.0,157.0
2273.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031339,0.0,0.0,641.0,17.19131405424678,0.0,8.48476989409251,1.5211688590709993,2.7984693480195726,4.2406818322202,51.1,12.0,0.1246684350132626,0.2214927436074637,0.0585185185185185,0.3641968474058649,0.146441947565543,0.2,0.1913043478260869,0.1732209737827715,0.1571535580524344,1.0371352785145889,0.0914916340334638,Donte Moncrief,Donte,D.Moncrief,Donte,,MON117004,41319.0,MoncDo00,8725.0,3029.0,16791.0,32004d4f-4e11-7004-12bd-2d2a3d30b214,1993-08-06,WR,,,74.0,215.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7p1ufvbhedqf96d0i0r",Mississippi,Southeastern Conference,2014.0,2020.0,NE,ACT,CUT,Active,7.0,WR,,3.0,90.0,IND,0.0,2849.0,IND,Donte Moncrief,WR,613.0,1026.0,2018.0,213.3,0.428169014084507,WR,WR,Donte Moncrief,9.233132803464168,6.585518927176252,16.0,130.8
1056.0,2017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0028434,0.0,0.0,1476.0,42.81922422656889,1.0,13.396173463550875,3.444080210554138,4.618500817820586,8.399070888305618,148.3,16.0,0.209009009009009,0.2713734142305571,0.1713570981863665,0.5306122448979592,0.2490575521487811,0.2352941176470588,0.2404371584699453,0.2421758348979199,0.2463048652484366,1.7855855855855856,0.1590501153879027,Doug Baldwin,Doug,D.Baldwin,Doug,Jr.,BAL312014,37914.0,BaldDo00,6615.0,1539.0,14221.0,32004241-4c31-2014-c93d-20c503b6b7fe,1988-09-21,WR,WR,SLOT_WR,70.0,192.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kccmcttfdtl7m3g49vb8",Stanford,Pacific Twelve Conference,2011.0,2018.0,SEA,ACT,ACT,Active,8.0,WR,,,,,0.0,5852.0,SEA,Doug Baldwin,WR,853.0,1062.0,2018.0,39.6,0.9014084507042254,WR,WR,Doug Baldwin,14.186575724418024,13.681148692559091,13.0,141.8
