,Unnamed: 0_x,season,player_x,pfr_id_x,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,catch_percentage,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name,player_id,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,dom,w8dom,yptmpa,ppr_sh,display_name,common_first_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id_y,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_status,draft_round,draft_pick,draft_team,rookie,Unnamed: 0_y,team,player_y,position_y,offense_snaps,team_snaps,merge_year,AVG,adp_percentile,adp_percentile_pos,POS_group,FantPos,Player_fixed,expected_ppr_pg_prev,expected_ppr_pg_curr_hist,Games_G,Fantasy_PPR,ppg_ppr,per_game_perf_rel_expectations,perf_class
385,3871.0,2020.0,Jonnu Smith,SmitJo01,TEN,25.0,TE,15.0,14.0,65.0,41.0,448.0,8.0,25.0,210.0,5.1,238.0,5.8,5.5,2.0,20.5,3.0,0.046,2.0,110.1,TE,TEN,5.722307692307691,3.272765979644888,5.683692307692307,9.4213653635274,63.07692307692307,4.849888360390121,1.4105994444879275,00-0033858,Jonnu,Smith,J.Smith,00-0033858,0.0,0.0,360.0,16.68681009830206,0.0,24.38669712577031,2.2651355197183807,1.5380223190971456,99.2,140.2,14.0,0.1555023923444976,0.1052939455981281,0.1860828772478499,0.3174887449952489,0.1393034825870646,0.2758620689655172,0.1420454545454545,0.2075827757762909,0.1666151998627552,1.0717703349282297,0.1023253098223539,Jonnu Smith,Jonnu,J.Smith,Jonnu,,SMI443054,44912.0,SmitJo01,11855.0,5686.0,3054212.0,3200534d-4944-3054-540c-5ec35eb5903e,1995-08-22,TE,TE,TE,75.0,248.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/egd6llghj3n5wfdrqacw",Florida International,Conference USA,2017.0,2025.0,PIT,ACT,ACT,Active,9.0,A,3.0,100.0,TEN,0.0,6609.0,TEN,Jonnu Smith,TE,745.0,1052.0,2021.0,123.0,0.744131455399061,0.8032786885245902,TE,TE,Jonnu Smith,7.625338910739707,9.238035013324856,16.0,67.4,8.7625,-0.4755350133248566,neutral
386,4253.0,2020.0,Jordan Akins,AkinJo00,HOU,28.0,TE,13.0,5.0,49.0,37.0,403.0,1.0,20.0,231.0,6.2,172.0,4.6,7.5,3.0,12.3,3.0,0.061,0.0,106.1,TE,HOU,5.3111764705882365,3.666369829477432,7.763877551020407,8.066964948366168,75.51020408163265,3.604404936241985,1.2345139826769334,00-0034364,Jordan,Akins,J.Akins,00-0034364,0.0,0.0,369.0,16.162207264186605,0.0,15.35191137132729,1.5334579520887994,1.343698316899434,46.7,83.7,13.0,0.1129032258064516,0.0941566726205664,0.1080402010050251,0.2446801768061305,0.1049479166666666,0.0416666666666666,0.1149425287356321,0.0733072916666666,0.0922916666666666,0.9285714285714286,0.0682875091784286,Jordan Akins,Jordan,J.Akins,Jordan,,AKI501776,46167.0,AkinJo00,47050.0,6983.0,3128452.0,3200414b-4950-1776-ed8f-713681e78d61,1992-04-19,TE,,,76.0,245.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fgkl9zfpy2yxrkxfge84",UCF,American Athletic Conference,2018.0,2024.0,CLE,ACT,CUT,R/UFA,7.0,A,3.0,98.0,HOU,0.0,2690.0,HOU,Jordan Akins,TE,405.0,978.0,2021.0,186.0,0.6173708920187793,0.6721311475409837,TE,TE,Jordan Akins,,6.9745775053715775,13.0,41.7,6.438461538461539,-0.5361159669100388,neutral
389,851.0,2020.0,Kyle Rudolph,RudoKy00,MIN,31.0,TE,12.0,12.0,37.0,28.0,334.0,1.0,16.0,170.0,6.1,164.0,5.9,7.1,2.0,14.0,0.0,0.0,0.0,111.8,,,,,,,,,,,,,,00-0027981,1.0,1.0,261.0,8.672041541816728,0.0,29.290709728867625,1.2765015895400786,0.96463378366769,37.400000000000006,65.4,12.0,0.1019283746556473,0.0818951992469406,0.1269349845201238,0.2184087213810236,0.1086885779368695,0.0384615384615384,0.1073825503355704,0.0735750581992039,0.0946431700418033,0.9201101928374656,0.0555640515879084,Kyle Rudolph,Kyle,K.Rudolph,Kyle,,RUD559717,37118.0,RudoKy00,6195.0,1789.0,14054.0,32005255-4455-9717-7e48-fda7c76802aa,1989-11-09,TE,,,78.0,258.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mtvrkfel5750mlevcvtp",Notre Dame,Independent,2011.0,2022.0,TB,ACT,U01,R/UFA,12.0,A,2.0,43.0,MIN,0.0,4217.0,MIN,Kyle Rudolph,TE,574.0,1082.0,2021.0,432.0,0.0469483568075117,0.081967213114754,TE,TE,Kyle Rudolph,5.461624355675964,3.3657422412017493,16.0,59.7,4.0875,0.7217577587982511,neutral
392,4462.0,2020.0,Mark Andrews,AndrMa00,BAL,25.0,TE,14.0,2.0,88.0,58.0,701.0,7.0,37.0,519.0,8.9,182.0,3.1,10.2,2.0,29.0,5.0,0.057,1.0,112.0,TE,BAL,5.6320895522388055,2.5955981920808107,10.42590909090909,26.22495355152208,65.9090909090909,3.341108134325743,0.0454435898121876,00-0034753,Mark,Andrews,M.Andrews,00-0034753,2.0,0.0,899.0,36.731953805955314,0.0,12.077479505355589,3.48133310630282,3.954329292325621,112.1,170.10000000000002,14.0,0.2371967654986523,0.2723417146319297,0.1613475177304964,0.5736685199535222,0.2594374537379719,0.2916666666666667,0.2661870503597122,0.2755520602023192,0.2658832963237109,1.889487870619946,0.1386217687518336,Mark Andrews,Mark,M.Andrews,Mark,,AND701433,46155.0,AndrMa00,47436.0,6971.0,3116365.0,3200414e-4470-1433-75dd-307507e53173,1995-09-06,TE,WR,SLOT_WR,77.0,250.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzx3p0hzm3qyqsrfqznb",Oklahoma,Big Twelve Conference,2018.0,2025.0,BAL,ACT,ACT,Active,8.0,A,3.0,86.0,BAL,0.0,548.0,BAL,Mark Andrews,TE,597.0,964.0,2021.0,50.6,0.892018779342723,0.9344262295081968,TE,TE,Mark Andrews,13.703690346094223,12.415788719086784,17.0,301.1,10.005882352941178,-2.4099063661456057,under
393,4548.0,2020.0,Mike Gesicki,GesiMi00,MIA,25.0,TE,15.0,9.0,85.0,53.0,703.0,6.0,36.0,536.0,10.1,167.0,3.2,11.1,0.0,,2.0,0.024,3.0,97.3,TE,MIA,5.9181944444444445,2.0491020353898577,11.133882352941177,22.27174741836188,62.35294117647059,3.341530750383199,0.4339409477300084,00-0034829,Michael,Gesicki,M.Gesicki,00-0034829,0.0,0.0,940.0,20.421374650338173,0.0,10.522644674927395,2.425362694192512,3.5579423080549093,106.3,159.3,15.0,0.1594746716697936,0.2252036415908002,0.1058301647655259,0.4193749207773306,0.1853902953586498,0.25,0.182741116751269,0.2176951476793249,0.1983122362869198,1.3189493433395871,0.1209861165962876,Mike Gesicki,Mike,M.Gesicki,Mike,,GES490798,46111.0,GesiMi00,47153.0,6927.0,3116164.0,32004745-5349-0798-d83d-d46852aa6fbb,1995-10-03,TE,WR,SLOT_WR,78.0,245.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfswo0trev4oi2gnb41e",Penn State,Big Ten Conference,2018.0,2025.0,CIN,ACT,ACT,Active,8.0,A,2.0,42.0,MIA,0.0,4009.0,MIA,Mike Gesicki,TE,621.0,1055.0,2021.0,109.8,0.7676056338028169,0.8360655737704918,TE,TE,Mike Gesicki,8.654934069430142,9.537159613044851,17.0,165.0,9.370588235294118,-0.16657137775073316,neutral
394,3480.0,2020.0,Mo Alie-Cox,AlieMo00,IND,27.0,TE,15.0,6.0,39.0,31.0,394.0,2.0,19.0,212.0,6.8,182.0,5.9,6.8,0.0,,1.0,0.026,2.0,104.5,,,,,,,,,,,,,,00-0033217,1.0,1.0,264.0,12.752992411871674,0.0,24.125212718316167,1.225084859796144,1.2016686956966187,49.400000000000006,80.4,14.0,0.081081081081081,0.0763226366001734,0.0931899641577061,0.1826797309017604,0.107915639550808,0.1,0.1091954022988505,0.103957819775404,0.1063325116406464,0.8191268191268192,0.0620111990374381,Mo Alie-Cox,Mo,M.Alie-Cox,Mo,,ALI177980,44792.0,AlieMo00,12078.0,5618.0,2998565.0,3200414c-4917-7980-6d26-f37d4f9dba6e,1993-09-19,TE,TE,TE,77.0,267.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qss1euhktuj7qje9heoi",Virginia Commonwealth Univ.,NO FOOTBALL,2017.0,2025.0,IND,ACT,ACT,Active,8.0,A,,,,0.0,2919.0,IND,Mo Alie-Cox,TE,502.0,1054.0,2021.0,291.0,0.3004694835680751,0.3278688524590164,TE,TE,Mo Alie-Cox,3.3962703374406065,4.408294228988869,17.0,79.6,4.729411764705882,0.32111753571701307,neutral
395,5001.0,2020.0,Noah Fant,FantNo00,DEN,23.0,TE,15.0,14.0,93.0,62.0,673.0,3.0,34.0,296.0,4.8,377.0,6.1,6.7,4.0,15.5,5.0,0.054,2.0,89.6,TE,DEN,6.189154929577466,3.4737569946062905,6.9265591397849455,12.758873395658377,66.66666666666666,4.858543879964824,1.261617410357756,00-0035644,Noah,Fant,N.Fant,00-0035644,0.0,0.0,626.0,10.546787657826208,1.0,24.246660034882623,2.818775661699468,2.355035437565797,87.3,149.3,14.0,0.1841584158415841,0.1402015677491601,0.2660550458715596,0.3883988779617043,0.2100499375780274,0.1764705882352941,0.2179487179487179,0.1932602629066608,0.2033340677094808,1.3326732673267327,0.1353262150354404,Noah Fant,Noah,N.Fant,Noah,,FAN405165,47803.0,FantNo00,42388.0,7811.0,4036131.0,32004641-4e40-5165-5070-db7e36dbc0d7,1997-11-20,TE,WR,TE,76.0,249.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w1gqasldrg3jumzdqjvy",Iowa,Big Ten Conference,2019.0,2025.0,CIN,ACT,ACT,Active,7.0,A,1.0,20.0,DEN,0.0,2050.0,DEN,Noah Fant,TE,733.0,1048.0,2021.0,84.2,0.8215962441314554,0.8852459016393442,TE,TE,Noah Fant,9.356798816525528,10.228817464410564,16.0,159.0,9.33125,-0.8975674644105638,neutral
397,3904.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0033879,0.0,0.0,226.0,3.927629019250162,0.0,2.558463298715015,0.5066293183940243,0.6980182847091174,26.6,37.6,4.0,0.1225806451612903,0.1778127458693942,0.0404761904761904,0.3261211644374508,0.1301247771836007,0.1818181818181818,0.1509433962264151,0.1559714795008912,0.1404634581105169,0.9419354838709676,0.089272994919037,O.J. Howard,O.J.,O.Howard,O.J.,,HOW308864,44831.0,HowaO.00,11774.0,5603.0,3043080.0,3200484f-5730-8864-f556-0040cd058670,1994-11-18,TE,,,78.0,251.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/usf4x1xgc8bqnuaewkp2",Alabama,Southeastern Conference,2017.0,2022.0,HOU,ACT,CUT,Active,6.0,A,1.0,19.0,TB,0.0,6397.0,TB,O.J. Howard,TE,132.0,1043.0,2021.0,254.8,0.4154929577464789,0.4918032786885246,TE,TE,O.J. Howard,,5.099087569529001,17.0,33.5,2.211764705882353,-2.8873228636466477,under
399,639.0,2020.0,Rob Gronkowski,GronRo00,TB,31.0,TE,16.0,16.0,77.0,45.0,623.0,7.0,29.0,377.0,8.4,246.0,5.5,11.0,1.0,45.0,2.0,0.026,2.0,104.0,TE,TB,5.002884615384615,2.710043002883795,11.512597402597402,15.8279842518279,58.44155844155844,4.969177031651332,0.8677118572375582,00-0027656,Robert,Gronkowski,R.Gronkowski,00-0027656,1.0,0.0,845.0,23.11389812645445,0.0,11.746105012037017,2.0629217913821267,2.5071406658020274,104.3,149.3,16.0,0.1230031948881789,0.149822695035461,0.1301587301587301,0.3043629483606371,0.1304438860971524,0.1666666666666666,0.1218487394957983,0.1485552763819095,0.1376884422110552,0.9952076677316294,0.0870787499854188,Rob Gronkowski,Rob,R.Gronkowski,Rob,,GRO135948,35481.0,GronRo00,5567.0,1239.0,13229.0,32004752-4f13-5948-af95-481204a115ed,1989-05-14,TE,TE,TE,78.0,265.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/svpo7chliiymc0r7hegp",Arizona,Pacific Ten Conference,2010.0,2021.0,TB,ACT,ACT,Active,11.0,,2.0,42.0,NE,0.0,6398.0,TB,Rob Gronkowski,TE,808.0,1043.0,2021.0,125.6,0.7347417840375587,0.7868852459016393,TE,TE,Rob Gronkowski,10.702327508743426,9.19386706113518,12.0,171.2,12.441666666666668,3.2477996055314886,over
400,3825.0,2020.0,Robert Tonyan,TonyRo00,GB,26.0,TE,16.0,8.0,59.0,52.0,586.0,11.0,33.0,363.0,7.0,223.0,4.3,7.7,0.0,,0.0,0.0,0.0,147.6,TE,GB,6.1538775510204085,4.243192497644826,7.873389830508474,11.481953857637912,88.13559322033898,5.850756792760309,-1.3934491004526155,00-0033757,Robert,Tonyan,R.Tonyan,00-0033757,0.0,0.0,457.0,43.79369479993515,0.0,22.51816667785217,1.889959157414892,1.8447634401160409,124.6,176.6,15.0,0.1224066390041493,0.1220619658119658,0.1065456282847587,0.2812595311557967,0.1489199491740787,0.25,0.1658291457286432,0.1994599745870394,0.169135959339263,1.2157676348547717,0.1101753072555992,Robert Tonyan,Robert,R.Tonyan,Robert,,TON816385,45635.0,TonyRo00,12193.0,6223.0,2975674.0,3200544f-4e81-6385-721e-9beac148ba1c,1994-04-30,TE,TE,TE,77.0,240.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m8h8rzmxq4sjywitqnyb",Indiana State,Missouri Valley Football Conference,2017.0,2025.0,KC,ACT,ACT,Active,7.0,A,,,,0.0,2484.0,GB,Robert Tonyan,TE,638.0,1017.0,2021.0,88.4,0.8098591549295775,0.8688524590163934,TE,TE,Robert Tonyan,3.342314675543083,10.108543495729071,8.0,50.4,22.075,11.966456504270928,over
401,3152.0,2020.0,Stephen Anderson,AndeSt01,LAC,27.0,TE,16.0,3.0,11.0,8.0,106.0,0.0,7.0,26.0,3.3,80.0,10.0,4.0,2.0,4.0,0.0,0.0,0.0,102.8,,,,,,,,,,,,,,00-0032725,0.0,0.0,44.0,5.368926214985549,0.0,7.832411067193676,0.3202797202797203,0.1883871894836807,10.6,18.6,3.0,0.094017094017094,0.0567741935483871,0.185614849187935,0.1864449958643507,0.1387434554973822,0.0,0.175,0.0693717277486911,0.1109947643979057,0.905982905982906,0.0722723033882499,Stephen Anderson,Stephen,S.Anderson,Stephen,,AND491051,43845.0,AndeSt01,11160.0,5264.0,2576854.0,3200414e-4449-1051-5eeb-e87aeb21ea6a,1993-01-30,TE,TE,TE,75.0,230.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/inufsxftnotmpeot1lh2",California,Pacific Twelve Conference,2016.0,2023.0,LAC,DEV,DEV,PS; Vet,6.0,P,,,,0.0,3683.0,LAC,Stephen Anderson,TE,139.0,1171.0,2021.0,355.0,0.1948356807511737,0.2131147540983606,TE,TE,Stephen Anderson,,3.298179822307883,17.0,38.5,1.0941176470588236,-2.2040621752490592,under
402,3587.0,2020.0,Taysom Hill,HillTa00,NO,30.0,WR/QB,16.0,8.0,12.0,8.0,98.0,1.0,4.0,63.0,7.9,35.0,4.4,7.6,0.0,,1.0,0.083,0.0,119.4,,,,,,,,,,,,,,00-0033357,0.0,0.0,91.0,1.3023991703362303,0.0,6.355263157894737,0.3534533108459199,0.4038403971635783,148.62,156.62,16.0,0.0229885057471264,0.0279569892473118,0.0183150183150183,0.0568483500185391,0.0248415716096324,0.0357142857142857,0.0201005025125628,0.030277928661959,0.0270161144305631,0.1877394636015325,0.0993277524099441,Taysom Hill,Taysom,T.Hill,Taysom,,HIL609597,45244.0,HillTa00,12112.0,6047.0,2468609.0,32004849-4c60-9597-c5a9-4369b9c7cd1e,1990-08-23,TE,,,74.0,221.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",BYU,Independent,2017.0,2025.0,NO,PUP,RES,R/PUP,9.0,A,,,,0.0,,,,,,,2021.0,247.0,0.4460093896713615,0.5081967213114754,TE,TE,Taysom Hill,4.140494369266059,5.31433656123667,12.0,121.7,13.051666666666668,7.737330105429997,over
404,4773.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0035229,0.0,0.0,710.0,8.834433879042335,1.0,18.346138715656,2.843127213655756,2.484409854256524,108.3,175.3,16.0,0.1735395189003436,0.1425416583015459,0.1743508214096449,0.3743426049917521,0.1644302933818512,0.2222222222222222,0.1818181818181818,0.1933262578020367,0.1759886791499254,1.2422680412371134,0.1178503240379702,T.J. Hockenson,T.J.,T.Hockenson,T.J.,,HOC422041,47791.0,HockTJ00,40912.0,7799.0,4036133.0,3200484f-4342-2041-c442-6c874885b155,1997-07-03,TE,TE,TE,77.0,248.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rs8o65x0u0n9xzde0fd6",Iowa,Big Ten Conference,2019.0,2025.0,MIN,ACT,ACT,Active,7.0,A,1.0,8.0,DET,0.0,2268.0,DET,T.J. Hockenson,TE,766.0,1025.0,2021.0,58.2,0.8732394366197183,0.918032786885246,TE,TE,T.J. Hockenson,8.772035323155865,11.88680491038598,12.0,145.3,14.608333333333334,2.7215284229473546,over
406,4170.0,2020.0,Tyler Conklin,ConkTy00,MIN,25.0,TE,16.0,2.0,26.0,19.0,194.0,1.0,11.0,68.0,3.6,126.0,6.6,4.4,1.0,19.0,2.0,0.077,0.0,106.9,,,,,,,,,,,,,,00-0034270,1.0,0.0,114.0,7.9242709229001775,0.0,14.276452713952716,0.7259915777816635,0.4727081497685539,25.4,44.4,7.0,0.0938628158844765,0.0598111227701993,0.124015748031496,0.1886431220428743,0.0925572519083969,0.0588235294117647,0.0982142857142857,0.0756903906600808,0.0858105074090705,0.7003610108303249,0.0577418264103831,Tyler Conklin,Tyler,T.Conklin,Tyler,,CON185250,46226.0,ConkTy00,47124.0,7042.0,3915486.0,3200434f-4e18-5250-1988-fe7b6c249df3,1995-07-30,TE,TE,TE,75.0,248.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knjuzxnzsfjxwcjxp5en",Central Michigan; Northwood,Mid-American Conference,2018.0,2025.0,LAC,ACT,ACT,Active,8.0,A,5.0,157.0,MIN,0.0,4221.0,MIN,Tyler Conklin,TE,449.0,1082.0,2021.0,339.5,0.2230046948356807,0.2459016393442623,TE,TE,Tyler Conklin,,3.558994223462992,17.0,138.3,2.611764705882353,-0.9472295175806389,neutral
407,3430.0,2020.0,Tyler Higbee,HigbTy00,LA,27.0,TE,15.0,15.0,60.0,44.0,521.0,5.0,27.0,283.0,6.4,238.0,5.4,8.0,4.0,11.0,3.0,0.05,0.0,127.2,TE,LAR,5.625490196078431,3.065636977125739,7.607666666666668,11.964310989258705,73.33333333333333,4.239709345703062,1.5773361088423918,00-0033110,Tyler,Higbee,T.Higbee,00-0033110,0.0,0.0,479.0,34.21358825833886,1.0,19.41940535384808,1.7277092224240085,2.144578230911398,84.2,128.2,15.0,0.1077199281867145,0.130553284273644,0.112,0.266022519698987,0.1314660610648498,0.2777777777777778,0.1391752577319587,0.2046219194213138,0.1607284044074354,0.9353680430879712,0.0943188004885154,Tyler Higbee,Tyler,T.Higbee,Tyler,,HIG033222,43399.0,HigbTy00,10744.0,4823.0,2573401.0,32004849-4703-3222-e4e8-bd596550bfdb,1993-01-01,TE,TE,TE,78.0,255.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x1d4osiefibd04df6gow",Western Kentucky,Conference USA,2016.0,2025.0,LA,ACT,ACT,Active,10.0,A,4.0,110.0,LA,0.0,3525.0,LA,Tyler Higbee,TE,814.0,1119.0,2021.0,112.0,0.7629107981220657,0.819672131147541,TE,TE,Tyler Higbee,10.328490247792285,9.486200291564424,15.0,147.0,8.546666666666665,-0.9395336248977593,neutral
408,2927.0,2020.0,Tyler Kroft,KrofTy00,BUF,28.0,TE,10.0,4.0,16.0,12.0,119.0,3.0,9.0,75.0,6.3,44.0,3.7,7.6,0.0,,1.0,0.063,1.0,109.1,,,,,,,,,,,,,,00-0032214,0.0,0.0,121.0,8.547316091771492,0.0,6.1822787493375735,0.5094323206389959,0.4585620980719772,29.9,41.9,6.0,0.082901554404145,0.073960880195599,0.0617977528089887,0.1835210357626968,0.0745147150907952,0.2727272727272727,0.1168831168831168,0.1736209939090339,0.1141572266180907,0.616580310880829,0.0741094485125048,Tyler Kroft,Tyler,T.Kroft,Tyler,,KRO074538,42428.0,KrofTy00,9518.0,3933.0,2582410.0,32004b52-4f07-4538-e9e1-c9aaa1853924,1992-10-15,TE,TE,TE,78.0,252.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ztko1uhl01ebiutefibj",Rutgers,Big Ten Conference,2015.0,2023.0,MIA,ACT,ACT,Active,9.0,A,3.0,85.0,CIN,0.0,786.0,BUF,Tyler Kroft,TE,298.0,1080.0,2021.0,265.0,0.3873239436619718,0.4262295081967213,TE,TE,Tyler Kroft,3.173238874081542,4.853972684384517,9.0,39.3,4.655555555555555,-0.1984171288289618,neutral
409,4118.0,2020.0,Will Dissly,DissWi00,SEA,24.0,TE,16.0,12.0,29.0,24.0,251.0,2.0,12.0,82.0,3.4,169.0,7.0,4.8,0.0,,1.0,0.034,1.0,111.4,,,,,,,,,,,,,,00-0034159,0.0,0.0,138.0,5.9031648086966015,0.0,25.50734989648033,0.8244043306948888,0.4356265270611935,37.1,61.1,14.0,0.0574257425742574,0.0310251798561151,0.099822799763733,0.1109587577462782,0.0644581407293271,0.0526315789473684,0.0603015075376884,0.0585448598383477,0.0620928283729354,0.497029702970297,0.040881597259394,Will Dissly,Will,W.Dissly,Will,,DIS743152,46189.0,DissWi00,30762.0,7005.0,3127292.0,32004449-5374-3152-f4a5-5fed1351e162,1996-07-08,TE,TE,TE,76.0,265.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b2s1wwxsgkenwlxmncu3",Washington,Pacific Twelve Conference,2018.0,2025.0,LAC,ACT,ACT,Active,8.0,A,4.0,120.0,SEA,0.0,5920.0,SEA,Will Dissly,TE,557.0,1047.0,2021.0,421.0,0.0727699530516432,0.1475409836065574,TE,TE,Will Dissly,5.1805144571339525,3.444705024630332,15.0,50.1,4.073333333333333,0.6286283087030013,neutral
410,1522.0,2020.0,Zach Ertz,ErtzZa00,PHI,30.0,TE,11.0,11.0,72.0,36.0,335.0,1.0,16.0,247.0,6.9,88.0,2.4,7.4,0.0,,5.0,0.069,3.0,50.4,TE,PHI,5.858305084745762,2.967404200894425,7.33875,10.144295933373524,50.0,3.1526231731013725,-0.2904009508791505,00-0030061,Zachary,Ertz,Z.Ertz,00-0030061,0.0,0.0,536.0,-19.26516298288593,1.0,7.707914403492321,2.043219236691012,1.6711774154553554,41.5,77.5,11.0,0.1760391198044009,0.1437382676320729,0.0827845719661335,0.3790492938122598,0.1301982122036533,0.0714285714285714,0.1333333333333333,0.1008133918161123,0.1184442840486369,0.8190709046454768,0.0830457984183793,Zach Ertz,Zach,Z.Ertz,Zach,,ERT800920,39983.0,ErtzZa00,7816.0,112.0,15835.0,32004552-5480-0920-32a6-165b5a77814e,1990-11-10,TE,WR,SLOT_WR,77.0,250.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xktmmeumuoglbuam75iz",Stanford,Pacific Twelve Conference,2013.0,2025.0,WAS,ACT,ACT,Active,13.0,A,2.0,35.0,PHI,0.0,5450.0,PHI,Zach Ertz,TE,635.0,1112.0,2021.0,165.2,0.6572769953051643,0.7377049180327868,TE,TE,Zach Ertz,13.729004474267946,7.767141708802183,17.0,180.7,4.5588235294117645,-3.2083181793904183,under
412,3009.0,2021.0,Austin Hooper,HoopAu00,CLE,27.0,TE,16.0,16.0,61.0,38.0,345.0,3.0,18.0,160.0,4.2,185.0,4.9,5.4,1.0,38.0,6.0,0.098,1.0,87.1,TE,CLE,4.631568627450981,2.8099478510966485,5.414918032786885,8.074716366756547,62.29508196721312,4.767146573525856,0.3862744791057233,00-0032392,Austin,Hooper,A.Hooper,00-0032392,0.0,0.0,328.0,18.968503306744225,1.0,27.83918679113193,2.074132467761806,1.2900549286565128,54.5,92.5,15.0,0.130901287553648,0.0825572615152277,0.1173113506658211,0.2623977405426543,0.1046723300970873,0.1666666666666666,0.1125,0.135669498381877,0.1170711974110032,0.740343347639485,0.0758793804961281,Austin Hooper,Austin,A.Hooper,Austin,,HOO570770,43370.0,HoopAu00,10715.0,4794.0,3043275.0,3200484f-4f57-0770-bd7c-1cf59d6025ab,1994-10-29,TE,TE,TE,76.0,254.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfvav2gybtr174ckovpk",Stanford,Pacific Twelve Conference,2016.0,2025.0,NE,ACT,ACT,Active,10.0,A,3.0,81.0,ATL,0.0,1639.0,CLE,Austin Hooper,TE,717.0,1088.0,2022.0,209.0,0.3513513513513513,0.4285714285714286,TE,TE,Austin Hooper,7.439992916081214,6.249173347053683,17.0,97.4,5.4411764705882355,-0.8079968764654479,neutral
414,2194.0,2021.0,Cameron Brate,BratCa00,TB,30.0,TE,17.0,3.0,57.0,30.0,245.0,4.0,15.0,164.0,5.5,81.0,2.7,7.6,0.0,,3.0,0.053,0.0,87.2,TE,TB,6.846666666666666,2.563676998936545,7.659122807017544,7.637055735445129,52.63157894736842,3.6475665579707632,-0.7342332246374306,00-0031273,Cameron,Brate,C.Brate,00-0031273,0.0,0.0,434.0,-2.1851556426469148,0.0,12.438534175425657,1.3840879172165828,1.3370896112015151,48.5,78.5,16.0,0.0837004405286343,0.079662261380323,0.0337922403003754,0.1892804698972099,0.048960831334932,0.1025641025641025,0.0597609561752988,0.0757624669495173,0.0596814855807661,0.3597650513950073,0.0437921185343865,Cameron Brate,Cameron,C.Brate,Cameron,,BRA663798,42033.0,BratCa00,9207.0,3770.0,17453.0,32004252-4166-3798-c2b3-ef206ba23ba8,1991-07-03,TE,TE,TE,77.0,245.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhioqec65qy4z7s6w9a6",Harvard,Ivy League,2014.0,2022.0,TB,ACT,ACT,Active,8.0,A,,,,0.0,6407.0,TB,Cameron Brate,TE,469.0,1140.0,2022.0,240.0,0.2094594594594594,0.2857142857142857,TE,TE,Cameron Brate,,5.409028514566429,11.0,37.4,7.136363636363637,1.727335121797208,neutral
