Rk,Player,Tm,FantPos,Age,Games_G,Games_GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Fumbles_Fmb,Fumbles_FL,Scoring_TD,Scoring_2PM,Scoring_2PP,Fantasy_FantPt,Fantasy_PPR,Fantasy_DKPt,Fantasy_FDPt,Fantasy_VBD,Fantasy_PosRank,Fantasy_OvRank,Player_fixed,player_clean,POS,POS_group,team,year,PPR_rank_year,ppr_percentile_overall,ppr_percentile_pos
305,Tylan Wallace,BAL,WR,25,17,0,0,0,0,0,0,0,0,,0,12,11,193,17.55,1,1,0,1,,,25,36.3,39.3,30.8,,120,,Tylan Wallace,tylan wallace,WR,WR,BAL,2024,299.0,0.40160642570281124,0.7535353535353535
306,Jalen Brooks,DAL,WR,24,14,1,0,0,0,0,0,0,0,,0,30,12,177,14.75,1,0,0,1,,,24,35.7,38.7,29.7,,123,,Jalen Brooks,jalen brooks,WR,WR,DAL,2024,303.0,0.39357429718875503,0.7515151515151515
307,Payne Durham,TAM,TE,24,16,6,0,0,0,0,0,0,0,,0,14,11,115,10.45,2,1,0,2,,,24,34.5,37.5,29.0,,51,,Payne Durham,payne durham,TE,TE,TAM,2024,309.0,0.38152610441767065,0.8868686868686868
308,D'Ernest Johnson,JAX,RB,28,14,1,0,0,0,0,0,32,143,4.47,0,19,12,96,8.0,0,0,0,0,,,24,35.9,38.9,29.9,,85,,D'Ernest Johnson,dernest johnson,RB,RB,JAX,2024,300.0,0.39959839357429716,0.8493975903614458
309,Kendre Miller,NOR,RB,22,6,2,0,0,0,0,0,39,148,3.79,1,8,5,33,6.6,0,0,0,1,,,24,29.1,32.1,26.6,,84,,Kendre Miller,kendre miller,RB,RB,NOR,2024,331.0,0.3373493975903614,0.8273092369477911
310,Jaylen Wright,MIA,RB,21,15,1,0,0,0,0,0,68,249,3.66,0,6,3,8,2.67,0,1,1,0,,,24,26.7,30.7,25.2,,86,,Jaylen Wright,jaylen wright,RB,RB,MIA,2024,341.0,0.31726907630522083,0.8172690763052208
311,Jahan Dotson,PHI,WR,24,17,6,0,0,0,0,0,1,13,13.0,0,33,19,216,11.37,0,0,0,0,,,23,41.9,44.9,32.4,,125,,Jahan Dotson,jahan dotson,WR,WR,PHI,2024,289.0,0.42168674698795183,0.7636363636363637
312,Trey Palmer,TAM,WR,23,15,3,0,0,0,0,0,0,0,,0,22,12,172,14.33,1,1,0,1,,,23,35.2,38.2,29.2,,124,,Trey Palmer,trey palmer,WR,WR,TAM,2024,304.0,0.39156626506024095,0.7494949494949494
313,Zamir White,LVR,RB,25,8,5,0,0,0,0,0,65,183,2.82,1,8,6,30,5.0,0,2,2,1,,,23,29.3,34.3,26.3,,87,,Zamir White,zamir white,RB,RB,LVR,2024,329.0,0.3413654618473896,0.8293172690763052
314,Ty Chandler,MIN,RB,26,17,0,0,0,0,0,0,56,182,3.25,0,6,6,42,7.0,0,0,0,0,,,22,28.4,31.4,25.4,,88,,Ty Chandler,ty chandler,RB,RB,MIN,2024,335.0,0.3293172690763052,0.8232931726907631
315,Malik Heath,GNB,WR,24,13,1,0,0,0,0,0,0,0,,0,13,10,97,9.7,2,0,0,2,,,22,31.7,31.7,26.7,,126,,Malik Heath,malik heath,WR,WR,GNB,2024,323.0,0.35341365461847385,0.7353535353535354
316,Khalil Herbert,2TM,RB,26,14,1,0,0,0,0,0,36,130,3.61,1,11,10,25,2.5,0,1,0,1,,,22,31.5,34.5,26.5,,89,,Khalil Herbert,khalil herbert,RB,RB,2TM,2024,324.0,0.3514056224899599,0.8353413654618473
317,Desmond Ridder,LVR,QB,25,6,1,52,85,458,2,2,9,36,4.0,0,0,0,0,,0,3,2,0,,,22,21.9,28.9,23.9,,51,,Desmond Ridder,desmond ridder,QB,QB,LVR,2024,357.0,0.285140562248996,0.8993963782696177
318,Brock Wright,DET,TE,26,17,8,0,0,0,0,0,0,0,,0,16,13,100,7.69,2,0,0,2,,,22,35.0,38.0,28.5,,52,,Brock Wright,brock wright,TE,TE,DET,2024,306.0,0.3875502008032129,0.8909090909090909
319,Mo Alie-Cox,IND,TE,31,17,13,0,0,0,0,0,0,0,,0,22,12,147,12.25,1,0,0,1,,,21,32.7,35.7,26.7,,53,,Mo Alie-Cox,mo alie-cox,TE,TE,IND,2024,315.0,0.3694779116465864,0.8808080808080808
320,Mecole Hardman,KAN,WR,26,12,0,0,0,0,0,0,5,62,12.4,1,14,12,90,7.5,0,0,0,1,,,21,33.2,33.2,27.2,,127,,Mecole Hardman,mecole hardman,WR,WR,KAN,2024,313.0,0.37349397590361444,0.7454545454545455
321,Sincere McCormick,LVR,RB,24,5,2,0,0,0,0,0,39,183,4.69,0,7,6,29,4.83,0,0,0,0,,,21,27.2,30.2,24.2,,90,,Sincere McCormick,sincere mccormick,RB,RB,LVR,2024,337.0,0.32530120481927716,0.821285140562249
322,Ja'Lynn Polk,NWE,WR,22,15,7,0,0,0,0,0,1,0,0.0,0,33,12,87,7.25,2,0,0,2,,,21,32.7,32.7,26.7,,128,,Ja'Lynn Polk,jalynn polk,WR,WR,NWE,2024,315.0,0.3694779116465864,0.7434343434343434
323,Pierre Strong,CLE,RB,26,14,0,0,0,0,0,0,26,108,4.15,0,22,14,104,7.43,0,0,0,0,,,21,35.2,41.2,28.2,,91,,Pierre Strong,pierre strong,RB,RB,CLE,2024,304.0,0.39156626506024095,0.8453815261044176
324,Jimmy Garoppolo,LAR,QB,33,1,1,27,41,334,2,1,2,5,2.5,0,0,0,0,,0,0,0,0,,,20,19.9,23.9,20.9,,53,,Jimmy Garoppolo,jimmy garoppolo,QB,QB,LAR,2024,362.0,0.2751004016064257,0.8953722334004024
325,Tanner Hudson,CIN,TE,30,11,0,0,0,0,0,0,1,1,1.0,0,23,19,154,8.11,1,1,1,1,,,20,38.5,42.5,29.0,,54,,Tanner Hudson,tanner hudson,TE,TE,CIN,2024,291.0,0.41767068273092367,0.898989898989899
326,Dante Pettis,NOR,WR,29,8,0,0,0,0,0,0,0,0,,0,28,12,120,10.0,1,0,0,1,1.0,,20,32.0,35.0,26.0,,129,,Dante Pettis,dante pettis,WR,WR,NOR,2024,322.0,0.35542168674698793,0.7373737373737373
327,Tyrod Taylor,NYJ,QB,35,2,0,17,22,119,3,0,3,13,4.33,0,0,0,0,,0,1,0,0,,1.0,20,20.1,20.1,20.1,,52,,Tyrod Taylor,tyrod taylor,QB,QB,NYJ,2024,361.0,0.27710843373493976,0.89738430583501
328,Michael Burton,DEN,FB,32,17,2,0,0,0,0,0,7,8,1.14,1,10,10,65,6.5,1,0,0,2,,,19,29.3,29.3,24.3,,93,,Michael Burton,michael burton,FB,FB,DEN,2024,329.0,0.3413654618473896,0.9975247524752475
329,Jamycal Hasty,NWE,RB,28,15,0,0,0,0,0,0,20,69,3.45,0,12,10,59,5.9,1,0,0,1,,,19,28.8,28.8,23.8,,94,,Jamycal Hasty,jamycal hasty,RB,RB,NWE,2024,332.0,0.33534136546184734,0.8253012048192772
330,Tyler Higbee,LAR,TE,31,3,3,0,0,0,0,0,0,0,,0,12,8,66,8.25,2,0,0,2,,,19,26.6,26.6,22.6,,58,,Tyler Higbee,tyler higbee,TE,TE,LAR,2024,343.0,0.3132530120481928,0.8707070707070708
331,Charlie Kolar,BAL,TE,25,13,3,0,0,0,0,0,1,2,2.0,0,11,9,131,14.56,1,0,0,1,,,19,28.3,31.3,23.8,,55,,Charlie Kolar,charlie kolar,TE,TE,BAL,2024,336.0,0.3273092369477911,0.8747474747474747
332,Kenny McIntosh,SEA,RB,24,17,0,0,0,0,0,0,31,172,5.55,0,4,3,22,7.33,0,0,0,0,,,19,22.4,25.4,20.9,,92,,Kenny McIntosh,kenny mcintosh,RB,RB,SEA,2024,354.0,0.2911646586345381,0.8112449799196787
333,Joe Milton,NWE,QB,24,1,0,22,29,241,1,0,10,16,1.6,1,0,0,0,,0,1,1,1,,,19,19.2,20.2,19.2,,54,,Joe Milton,joe milton,QB,QB,NWE,2024,363.0,0.2730923694779116,0.8933601609657947
334,Stone Smartt,LAC,TE,26,15,2,0,0,0,0,0,0,0,,0,19,16,208,13.0,0,1,1,0,,,19,34.8,38.8,26.8,,57,,Stone Smartt,stone smartt,TE,TE,LAC,2024,307.0,0.3855421686746988,0.8888888888888888
335,Cade Stover,HOU,TE,24,15,9,0,0,0,0,0,0,0,,0,22,15,133,8.87,1,0,0,1,,,19,34.3,37.3,26.8,,56,,Cade Stover,cade stover,TE,TE,HOU,2024,310.0,0.37951807228915657,0.8848484848484849
336,DeeJay Dallas,ARI,RB,26,17,0,0,0,0,0,0,9,49,5.44,0,3,3,11,3.67,1,1,0,2,,,18,21.0,21.0,19.5,,95,,DeeJay Dallas,deejay dallas,RB,RB,ARI,2024,359.0,0.2811244979919679,0.8092369477911646
337,Kylen Granson,IND,TE,26,17,6,0,0,0,0,0,0,0,,0,31,14,182,13.0,0,0,0,0,,,18,32.2,35.2,25.2,,59,,Kylen Granson,kylen granson,TE,TE,IND,2024,319.0,0.3614457831325302,0.8787878787878788
338,Bub Means,NOR,WR,23,7,1,0,0,0,0,0,0,0,,0,15,9,118,13.11,1,0,0,1,,,18,26.8,29.8,22.3,,131,,Bub Means,bub means,WR,WR,NOR,2024,340.0,0.3192771084337349,0.7292929292929293
339,Craig Reynolds,DET,RB,28,17,0,0,0,0,0,0,31,139,4.48,0,5,3,40,13.33,0,1,0,0,,,18,20.9,23.9,19.4,,96,,Craig Reynolds,craig reynolds,RB,RB,DET,2024,360.0,0.27911646586345384,0.8072289156626506
340,Robert Woods,HOU,WR,32,15,4,0,0,0,0,0,0,0,,0,30,20,203,10.15,0,3,1,0,,,18,38.3,42.3,28.3,,130,,Robert Woods,robert woods,WR,WR,HOU,2024,293.0,0.4136546184738956,0.7575757575757576
341,Jake Bobo,SEA,WR,26,17,3,0,0,0,0,0,0,0,,0,17,13,107,8.23,1,0,0,1,,,17,29.7,32.7,23.2,,135,,Jake Bobo,jake bobo,WR,WR,SEA,2024,328.0,0.34337349397590367,0.7333333333333334
342,Jamison Crowder,WAS,WR,31,6,1,0,0,0,0,0,0,0,,0,13,9,72,8.0,2,2,1,2,,,17,26.2,27.2,21.7,,132,,Jamison Crowder,jamison crowder,WR,WR,WAS,2024,346.0,0.30722891566265065,0.7272727272727273
343,Ashton Dulin,IND,WR,27,15,2,0,0,0,0,0,5,45,9.0,0,8,2,67,33.5,1,0,0,1,,,17,19.2,19.2,18.2,,133,,Ashton Dulin,ashton dulin,WR,WR,IND,2024,363.0,0.2730923694779116,0.7151515151515151
344,Luke McCaffrey,WAS,WR,23,17,4,0,0,0,0,0,0,0,,0,24,18,168,9.33,0,0,0,0,,,17,34.8,37.8,25.8,,134,,Luke McCaffrey,luke mccaffrey,WR,WR,WAS,2024,307.0,0.3855421686746988,0.7474747474747474
345,Andrew Ogletree,IND,TE,26,17,6,0,0,0,0,0,0,0,,0,14,9,109,12.11,1,0,0,1,,,17,25.9,28.9,21.4,,60,,Andrew Ogletree,andrew ogletree,TE,TE,IND,2024,348.0,0.3032128514056225,0.8666666666666667
346,Drew Sample,CIN,TE,28,17,15,0,0,0,0,0,1,-4,-4.0,0,22,20,109,5.45,1,1,0,1,,,17,36.5,39.5,26.5,,61,,Drew Sample,drew sample,TE,TE,CIN,2024,298.0,0.4036144578313253,0.8949494949494949
347,Carson Steele,KAN,RB,22,17,3,0,0,0,0,0,56,183,3.27,0,11,7,26,3.71,0,3,2,0,,,17,23.9,28.9,20.4,,97,,Carson Steele,carson steele,RB,RB,KAN,2024,350.0,0.2991967871485943,0.8132530120481928
348,Erick All,CIN,TE,24,9,6,0,0,0,0,0,0,0,,0,22,20,158,7.9,0,0,0,0,,,16,35.8,38.8,25.8,,62,,Erick All,erick all,TE,TE,CIN,2024,301.0,0.3975903614457831,0.8929292929292929
349,Kevin Austin,NOR,WR,24,8,2,0,0,0,0,0,1,9,9.0,0,22,11,151,13.73,0,1,0,0,,,16,27.0,30.0,21.5,,136,,Kevin Austin,kevin austin,WR,WR,NOR,2024,338.0,0.3232931726907631,0.7313131313131314
350,Michael Mayer,LVR,TE,23,11,8,0,0,0,0,0,0,0,,0,32,21,156,7.43,0,0,0,0,,,16,36.6,39.6,26.1,,64,,Michael Mayer,michael mayer,TE,TE,LVR,2024,297.0,0.4056224899598394,0.896969696969697
351,Eric Saubert,SFO,TE,30,17,3,0,0,0,0,0,0,0,,0,14,11,97,8.82,1,1,0,1,,,16,26.7,26.7,21.2,,63,,Eric Saubert,eric saubert,TE,TE,SFO,2024,341.0,0.31726907630522083,0.8727272727272728
352,Dorian Thompson-Robinson,CLE,QB,25,7,2,61,118,440,0,6,21,122,5.81,0,0,0,0,,0,3,1,0,,,16,15.8,28.8,21.8,,55,,Dorian Thompson-Robinson,dorian thompson-robinson,QB,QB,CLE,2024,381.0,0.23694779116465858,0.8913480885311871
353,Alec Ingold,MIA,FB,28,15,10,0,0,0,0,0,10,17,1.7,1,12,11,96,8.73,0,2,1,1,,,15,26.3,27.3,20.8,,98,,Alec Ingold,alec ingold,FB,FB,MIA,2024,345.0,0.3092369477911646,0.995049504950495
354,Lucas Krull,DEN,TE,26,13,2,0,0,0,0,0,0,0,,0,23,19,152,8.0,0,0,0,0,,,15,34.2,37.2,24.7,,65,,Lucas Krull,lucas krull,TE,TE,DEN,2024,311.0,0.3775100401606426,0.8828282828282829
355,Hunter Luepke,DAL,RB,24,16,4,0,0,0,0,0,12,38,3.17,0,16,12,111,9.25,0,0,0,0,,,15,26.9,29.9,20.9,,99,,Hunter Luepke,hunter luepke,RB,RB,DAL,2024,339.0,0.321285140562249,0.8192771084337349
356,Bo Melton,GNB,WR,25,17,0,0,0,0,0,0,8,54,6.75,0,17,8,91,11.38,0,0,0,0,,,15,22.5,22.5,18.5,,138,,Bo Melton,bo melton,WR,WR,GNB,2024,353.0,0.2931726907630522,0.7212121212121212
357,Jonathan Mingo,2TM,WR,23,17,6,0,0,0,0,0,2,5,2.5,0,42,17,167,9.82,0,1,1,0,,,15,32.2,36.2,23.7,,137,,Jonathan Mingo,jonathan mingo,WR,WR,2TM,2024,319.0,0.3614457831325302,0.7414141414141414
358,Mitchell Trubisky,BUF,QB,30,9,0,19,26,179,2,0,17,1,0.06,0,0,0,0,,0,1,0,0,,,15,15.3,15.3,15.3,,56,,Mitchell Trubisky,mitchell trubisky,QB,QB,BUF,2024,385.0,0.22891566265060237,0.8893360160965795
359,Tim Boyle,2TM,QB,30,3,0,27,50,276,1,1,3,9,3.0,0,0,0,0,,0,0,0,0,,,14,13.9,14.9,14.9,,57,,Tim Boyle,tim boyle,QB,QB,2TM,2024,399.0,0.20080321285140568,0.8873239436619719
360,Jordan Mims,NOR,RB,25,11,0,0,0,0,0,0,20,70,3.5,0,18,12,71,5.92,0,0,0,0,,,14,26.1,26.1,20.1,,101,,Jordan Mims,jordan mims,RB,RB,NOR,2024,347.0,0.30522088353413657,0.8152610441767069
361,Patrick Ricard*+,BAL,FB,30,17,6,0,0,0,0,0,0,0,,0,5,3,22,7.33,1,0,0,2,,,14,17.2,17.2,15.7,,100,,Patrick Ricard,patrick ricard,FB,FB,BAL,2024,375.0,0.24899598393574296,0.9925742574257426
362,Trent Sherfield,MIN,WR,28,17,1,0,0,0,0,0,0,0,,0,9,8,83,10.38,1,0,0,1,,,14,22.3,22.3,18.3,,139,,Trent Sherfield,trent sherfield,WR,WR,MIN,2024,355.0,0.28915662650602414,0.7191919191919192
363,Daniel Bellinger,NYG,TE,24,17,8,0,0,0,0,0,0,0,,0,17,14,125,8.93,0,0,0,0,,,13,26.5,29.5,19.5,,66,,Daniel Bellinger,daniel bellinger,TE,TE,NYG,2024,344.0,0.3112449799196787,0.8686868686868687
364,Tommy DeVito,NYG,QB,26,3,2,31,44,257,0,0,8,32,4.0,0,0,0,0,,0,0,0,0,,,13,13.5,13.5,13.5,,58,,Tommy DeVito,tommy devito,QB,QB,NYG,2024,405.0,0.1887550200803213,0.8853118712273642
365,Jake Haener,NOR,QB,25,8,1,18,39,226,1,1,11,22,2.0,0,0,0,0,,0,0,0,0,,,13,13.2,14.2,14.2,,59,,Jake Haener,jake haener,QB,QB,NOR,2024,409.0,0.1807228915662651,0.8832997987927566
366,Trey Lance,DAL,QB,24,4,1,25,41,266,0,1,11,41,3.73,0,0,0,0,,0,0,0,0,,,13,12.7,13.7,13.7,,60,,Trey Lance,trey lance,QB,QB,DAL,2024,412.0,0.17469879518072284,0.8812877263581489
367,Ronnie Rivers,LAR,RB,25,17,0,0,0,0,0,0,22,99,4.5,0,6,5,34,6.8,0,0,0,0,,,13,18.3,18.3,15.8,,102,,Ronnie Rivers,ronnie rivers,RB,RB,LAR,2024,368.0,0.2630522088353414,0.8052208835341366
368,Tyrell Shavers,BUF,WR,25,3,0,0,0,0,0,0,0,0,,0,1,1,69,69.0,1,0,0,1,,,13,13.9,13.9,13.4,,140,,Tyrell Shavers,tyrell shavers,WR,WR,BUF,2024,399.0,0.20080321285140568,0.6787878787878787
369,Xavier Hutchinson,HOU,WR,24,16,3,0,0,0,0,0,0,0,,0,26,12,117,9.75,0,0,0,0,,,12,23.7,26.7,17.7,,142,,Xavier Hutchinson,xavier hutchinson,WR,WR,HOU,2024,352.0,0.29518072289156627,0.7232323232323232
370,Rakim Jarrett,TAM,WR,23,10,2,0,0,0,0,0,0,0,,0,11,9,124,13.78,0,0,0,0,,,12,21.4,24.4,16.9,,141,,Rakim Jarrett,rakim jarrett,WR,WR,TAM,2024,358.0,0.2831325301204819,0.7171717171717171
371,Tony Jones,ARI,RB,27,1,0,0,0,0,0,0,4,55,13.75,1,0,0,0,,0,0,0,1,,,12,11.5,11.5,11.5,,104,,Tony Jones,tony jones,RB,RB,ARI,2024,421.0,0.15662650602409633,0.7951807228915663
372,K.J. Osborn,2TM,WR,27,8,4,0,0,0,0,0,0,0,,0,18,7,57,8.14,1,0,0,1,,,12,18.7,18.7,15.2,,143,,K.J. Osborn,kj osborn,WR,WR,2TM,2024,366.0,0.26706827309236947,0.7111111111111111
373,Will Shipley,PHI,RB,22,16,1,0,0,0,0,0,30,82,2.73,0,4,4,35,8.75,0,0,0,0,,,12,15.7,15.7,13.7,,103,,Will Shipley,will shipley,RB,RB,PHI,2024,382.0,0.2349397590361446,0.8012048192771084
374,Jermaine Burton,CIN,WR,23,14,1,0,0,0,0,0,0,0,,0,14,4,107,26.75,0,0,0,0,,,11,14.7,17.7,12.7,,145,,Jermaine Burton,jermaine burton,WR,WR,CIN,2024,389.0,0.22088353413654616,0.692929292929293
375,Julius Chestnut,TEN,RB,24,17,0,0,0,0,0,0,22,102,4.64,0,3,2,11,5.5,0,0,0,0,,,11,13.3,16.3,12.3,,105,,Julius Chestnut,julius chestnut,RB,RB,TEN,2024,408.0,0.18273092369477917,0.7991967871485943
376,Simi Fehoko,LAC,WR,27,8,2,0,0,0,0,0,0,0,,0,16,6,106,17.67,0,0,0,0,,,11,16.6,19.6,13.6,,147,,Simi Fehoko,simi fehoko,WR,WR,LAC,2024,377.0,0.2449799196787149,0.703030303030303
377,Tay Martin,TEN,WR,27,1,0,0,0,0,0,0,0,0,,0,2,1,49,49.0,1,0,0,1,,,11,11.9,11.9,11.4,,144,,Tay Martin,tay martin,WR,WR,TEN,2024,415.0,0.1686746987951807,0.6686868686868687
378,Jeremy Ruckert,NYJ,TE,24,17,9,0,0,0,0,0,0,0,,0,28,18,105,5.83,0,0,0,0,,,11,28.5,31.5,19.5,,69,,Jeremy Ruckert,jeremy ruckert,TE,TE,NYJ,2024,334.0,0.3313253012048193,0.8767676767676768
379,Ainias Smith,PHI,WR,23,7,1,0,0,0,0,0,2,6,3.0,0,9,7,41,5.86,1,0,0,1,,,11,17.7,17.7,14.2,,146,,Ainias Smith,ainias smith,WR,WR,PHI,2024,372.0,0.2550200803212851,0.705050505050505
380,Blake Whiteheart,CLE,TE,24,11,2,0,0,0,0,0,0,0,,0,9,6,51,8.5,1,0,0,1,,,11,17.1,17.1,14.1,,67,,Blake Whiteheart,blake whiteheart,TE,TE,CLE,2024,376.0,0.24698795180722888,0.8565656565656565
381,Kenny Yeboah,NYJ,TE,26,9,1,0,0,0,0,0,0,0,,0,8,5,47,9.4,1,0,0,1,,,11,15.7,15.7,13.2,,68,,Kenny Yeboah,kenny yeboah,TE,TE,NYJ,2024,382.0,0.2349397590361446,0.8505050505050505
382,Connor Heyward,PIT,TE,25,17,5,0,0,0,0,0,0,0,,0,8,6,40,6.67,1,0,0,1,,,10,16.0,16.0,13.0,,70,,Connor Heyward,connor heyward,TE,TE,PIT,2024,379.0,0.24096385542168675,0.8545454545454545
383,Julian Hill,MIA,TE,24,16,11,0,0,0,0,0,0,0,,0,19,12,100,8.33,0,1,0,0,,,10,22.0,25.0,16.0,,71,,Julian Hill,julian hill,TE,TE,MIA,2024,356.0,0.28714859437751006,0.8646464646464647
384,Davis Mills,HOU,QB,26,4,0,20,36,212,0,0,3,11,3.67,0,0,0,0,,0,0,0,0,,,10,9.6,9.6,9.6,,61,,Davis Mills,davis mills,QB,QB,HOU,2024,433.0,0.1325301204819277,0.8792756539235412
385,Quintin Morris,BUF,TE,25,16,3,0,0,0,0,0,0,0,,0,8,5,36,7.2,1,0,0,1,,,10,14.6,14.6,12.1,,73,,Quintin Morris,quintin morris,TE,TE,BUF,2024,391.0,0.2168674698795181,0.8464646464646465
386,Bryce Oliver,TEN,WR,24,10,1,0,0,0,0,0,0,0,,0,9,6,95,15.83,0,0,0,0,,,10,15.5,15.5,12.5,,150,,Bryce Oliver,bryce oliver,WR,WR,TEN,2024,384.0,0.23092369477911645,0.698989898989899
387,MyCole Pruitt,PIT,TE,32,12,5,0,0,0,0,0,0,0,,0,10,6,40,6.67,1,0,0,1,,,10,16.0,16.0,13.0,,72,,MyCole Pruitt,mycole pruitt,TE,TE,PIT,2024,379.0,0.24096385542168675,0.8545454545454545
388,Mason Tipton,NOR,WR,24,11,1,0,0,0,0,0,0,0,,0,26,14,99,7.07,0,0,0,0,,,10,23.9,23.9,16.9,,148,,Mason Tipton,mason tipton,WR,WR,NOR,2024,350.0,0.2991967871485943,0.7252525252525253
389,Johnny Wilson,PHI,WR,23,16,4,0,0,0,0,0,0,0,,0,15,5,38,7.6,1,0,0,1,,,10,14.8,14.8,12.3,,149,,Johnny Wilson,johnny wilson,WR,WR,PHI,2024,388.0,0.22289156626506024,0.694949494949495
390,Marquise Brown,KAN,WR,27,2,1,0,0,0,0,0,0,0,,0,15,9,91,10.11,0,0,0,0,,,9,18.1,18.1,13.6,,151,,Marquise Brown,marquise brown,WR,WR,KAN,2024,370.0,0.25903614457831325,0.7070707070707071
391,Harrison Bryant,LVR,TE,26,13,3,0,0,0,0,0,0,0,,0,12,9,86,9.56,0,0,0,0,,,9,17.6,17.6,13.1,,78,,Harrison Bryant,harrison bryant,TE,TE,LVR,2024,373.0,0.2530120481927711,0.8585858585858586
392,Parris Campbell,PHI,WR,27,5,0,0,0,0,0,0,0,0,,0,8,6,30,5.0,1,0,0,1,,,9,15.0,15.0,12.0,,153,,Parris Campbell,parris campbell,WR,WR,PHI,2024,387.0,0.22489959839357432,0.696969696969697
393,DJ Chark,LAC,WR,28,7,0,0,0,0,0,0,0,0,,0,10,4,31,7.75,1,0,0,1,,,9,13.1,13.1,11.1,,152,,DJ Chark,dj chark,WR,WR,LAC,2024,410.0,0.178714859437751,0.6707070707070707
394,Devin Culp,TAM,TE,24,5,0,0,0,0,0,0,0,0,,0,6,5,88,17.6,0,0,0,0,,,9,13.8,13.8,11.3,,75,,Devin Culp,devin culp,TE,TE,TAM,2024,401.0,0.19678714859437751,0.8404040404040404
395,C.J. Ham,MIN,FB,31,17,3,0,0,0,0,0,2,10,5.0,1,6,5,35,7.0,0,1,1,1,,,9,13.5,14.5,11.0,,107,,C.J. Ham,cj ham,FB,FB,MIN,2024,405.0,0.1887550200803213,0.9900990099009901
396,Chris Manhertz,NYG,TE,32,17,11,0,0,0,0,0,0,0,,0,4,3,30,10.0,1,0,0,1,,,9,12.0,12.0,10.5,,74,,Chris Manhertz,chris manhertz,TE,TE,NYG,2024,414.0,0.1706827309236948,0.8323232323232324
397,Ben Sinnott,WAS,TE,22,17,2,0,0,0,0,0,0,0,,0,5,5,28,5.6,1,0,0,1,,,9,13.8,13.8,11.3,,76,,Ben Sinnott,ben sinnott,TE,TE,WAS,2024,401.0,0.19678714859437751,0.8404040404040404
398,Brevyn Spann-Ford,DAL,TE,25,17,0,0,0,0,0,0,0,0,,0,14,9,88,9.78,0,0,0,0,,,9,17.8,17.8,13.3,,77,,Brevyn Spann-Ford,brevyn spann-ford,TE,TE,DAL,2024,371.0,0.2570281124497992,0.8606060606060606
399,Deuce Vaughn,DAL,RB,23,7,0,0,0,0,0,0,17,70,4.12,0,5,3,18,6.0,0,0,0,0,,,9,11.8,11.8,10.3,,106,,Deuce Vaughn,deuce vaughn,RB,RB,DAL,2024,418.0,0.16265060240963858,0.7971887550200804
400,Raheem Blackshear,CAR,RB,25,16,1,0,0,0,0,0,15,80,5.33,0,0,0,0,,0,2,0,0,,,8,8.0,8.0,8.0,,108,,Raheem Blackshear,raheem blackshear,RB,RB,CAR,2024,439.0,0.12048192771084343,0.785140562248996
401,Chris Conley,SFO,WR,32,15,2,0,0,0,0,0,0,0,,0,12,6,76,12.67,0,0,0,0,,,8,13.6,13.6,10.6,,161,,Chris Conley,chris conley,WR,WR,SFO,2024,403.0,0.19277108433734935,0.6767676767676767
402,Devin Duvernay,JAX,WR,27,13,1,0,0,0,0,0,4,3,0.75,0,16,11,79,7.18,0,1,0,0,,,8,19.2,19.2,13.7,,156,,Devin Duvernay,devin duvernay,WR,WR,JAX,2024,363.0,0.2730923694779116,0.7151515151515151
403,Ryan Flournoy,DAL,WR,25,11,1,0,0,0,0,0,0,0,,0,14,10,102,10.2,0,1,1,0,,,8,18.2,22.2,13.2,,157,,Ryan Flournoy,ryan flournoy,WR,WR,DAL,2024,369.0,0.26104417670682734,0.7090909090909091
404,Xavier Gipson,NYJ,WR,23,17,0,0,0,0,0,0,1,5,5.0,0,10,6,39,6.5,1,4,1,1,,,8,14.4,15.4,11.4,,154,,Xavier Gipson,xavier gipson,WR,WR,NYJ,2024,393.0,0.21285140562248994,0.6868686868686869
405,Zay Jones,ARI,WR,29,11,2,0,0,0,0,0,0,0,,0,11,8,84,10.5,0,0,0,0,,,8,16.4,16.4,12.4,,155,,Zay Jones,zay jones,WR,WR,ARI,2024,378.0,0.24297188755020083,0.7010101010101011
406,Jalen Reagor,LAC,WR,25,8,2,0,0,0,0,0,3,-3,-1.0,0,12,7,100,14.29,0,1,1,0,,,8,14.7,18.7,11.2,,160,,Jalen Reagor,jalen reagor,WR,WR,LAC,2024,389.0,0.22088353413654616,0.692929292929293
407,Skylar Thompson,MIA,QB,27,3,1,21,33,187,0,0,1,4,4.0,0,0,0,0,,0,2,0,0,,,8,7.9,7.9,7.9,,62,,Skylar Thompson,skylar thompson,QB,QB,MIA,2024,440.0,0.11847389558232935,0.8772635814889336
408,Devontez Walker,BAL,WR,23,9,0,0,0,0,0,0,0,0,,0,3,1,21,21.0,1,0,0,1,,,8,9.1,9.1,8.6,,158,,Devontez Walker,devontez walker,WR,WR,BAL,2024,435.0,0.12851405622489964,0.6545454545454545
409,Kristian Wilkerson,LVR,WR,27,3,0,0,0,0,0,0,0,0,,0,3,2,18,9.0,1,0,0,1,,,8,9.8,9.8,8.8,,159,,Kristian Wilkerson,kristian wilkerson,WR,WR,LVR,2024,431.0,0.13654618473895586,0.6565656565656566
