Rk,Player,Tm,FantPos,Age,Games_G,Games_GS,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_Y/A,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_Y/R,Receiving_TD,Fumbles_Fmb,Fumbles_FL,Scoring_TD,Scoring_2PM,Scoring_2PP,Fantasy_FantPt,Fantasy_PPR,Fantasy_DKPt,Fantasy_FDPt,Fantasy_VBD,Fantasy_PosRank,Fantasy_OvRank,Player_fixed,player_clean,POS,POS_group,team,year,PPR_rank_year,ppr_percentile_overall,ppr_percentile_pos
251,Dion Sims,MIA,TE,23,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,36.0,24.0,284.0,11.83,2.0,0.0,0.0,2,,,40,64.4,67.4,52.4,,33,,Dion Sims,dion sims,TE,TE,MIA,2014,238.0,0.5212121212121212,0.9352226720647774
252,Darrel Young,WAS,RB,27,16,10.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,2.44,3.0,14.0,11.0,81.0,7.36,2.0,0.0,0.0,5,,,40,51.3,51.3,45.8,,79,,Darrel Young,darrel young,RB,RB,WAS,2014,268.0,0.4606060606060606,0.8383838383838383
253,Marcel Reece*,OAK,FB,29,15,15.0,0.0,0.0,0.0,0.0,0.0,21.0,85.0,4.05,0.0,59.0,37.0,265.0,7.16,1.0,1.0,1.0,1,,,39,76.0,80.0,57.5,,80,,Marcel Reece,marcel reece,FB,FB,OAK,2014,212.0,0.5737373737373737,1.0
254,De'Anthony Thomas,KAN,RB,21,12,3.0,0.0,0.0,0.0,0.0,0.0,14.0,113.0,8.07,1.0,31.0,23.0,156.0,6.78,0.0,0.0,0.0,2,,,39,61.9,67.9,50.4,,81,,De'Anthony Thomas,deanthony thomas,RB,RB,KAN,2014,245.0,0.507070707070707,0.8565656565656565
255,Brent Celek,PHI,TE,29,16,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,51.0,32.0,340.0,10.63,1.0,1.0,1.0,1,,,38,70.0,74.0,54.0,,34,,Brent Celek,brent celek,TE,TE,PHI,2014,227.0,0.5434343434343434,0.9412955465587045
256,Vernon Davis,SFO,TE,30,14,14.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,50.0,26.0,245.0,9.42,2.0,0.0,0.0,2,,,37,62.9,65.9,49.9,,35,,Vernon Davis,vernon davis,TE,TE,SFO,2014,240.0,0.5171717171717172,0.9331983805668016
257,Dexter McCluster,TEN,WR,25,14,2.0,0.0,0.0,0.0,0.0,0.0,40.0,131.0,3.28,0.0,36.0,26.0,197.0,7.58,1.0,1.0,1.0,1,,,37,62.8,69.8,49.8,,97,,Dexter McCluster,dexter mccluster,WR,WR,TEN,2014,242.0,0.5131313131313131,0.8057259713701431
258,Damien Williams,MIA,RB,22,16,0.0,0.0,0.0,0.0,0.0,0.0,36.0,122.0,3.39,0.0,27.0,21.0,187.0,8.9,1.0,0.0,0.0,1,,,37,57.9,63.9,47.4,,82,,Damien Williams,damien williams,RB,RB,MIA,2014,252.0,0.4929292929292929,0.8525252525252525
259,Brandon Gibson,MIA,WR,27,14,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,51.0,29.0,295.0,10.17,1.0,2.0,0.0,1,,,36,64.5,67.5,50.0,,98,,Brandon Gibson,brandon gibson,WR,WR,MIA,2014,235.0,0.5272727272727273,0.8077709611451943
260,Jaron Brown,ARI,WR,24,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,22.0,229.0,10.41,2.0,1.0,0.0,2,,,35,56.9,59.9,45.9,,100,,Jaron Brown,jaron brown,WR,WR,ARI,2014,254.0,0.48888888888888893,0.7955010224948875
261,Travaris Cadet,NOR,RB,25,15,1.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,3.2,0.0,51.0,38.0,296.0,7.79,1.0,2.0,2.0,1,,,35,72.8,77.8,53.8,,83,,Travaris Cadet,travaris cadet,RB,RB,NOR,2014,220.0,0.5575757575757576,0.8747474747474747
262,Gavin Escobar,DAL,TE,23,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,9.0,105.0,11.67,4.0,0.0,0.0,4,,,35,43.5,46.5,39.0,,38,,Gavin Escobar,gavin escobar,TE,TE,DAL,2014,285.0,0.42626262626262623,0.9089068825910931
263,Clay Harbor,JAX,TE,27,13,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,26.0,289.0,11.12,1.0,0.0,0.0,1,,,35,60.9,63.9,47.9,,37,,Clay Harbor,clay harbor,TE,TE,JAX,2014,248.0,0.501010101010101,0.9291497975708503
264,Brandon Lloyd,SFO,WR,33,14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,14.0,294.0,21.0,1.0,0.0,0.0,1,,,35,49.4,52.4,42.4,,99,,Brandon Lloyd,brandon lloyd,WR,WR,SFO,2014,276.0,0.4444444444444444,0.7852760736196319
265,Richard Rodgers,GNB,TE,22,16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,30.0,20.0,225.0,11.25,2.0,0.0,0.0,2,,,35,54.5,57.5,44.5,,39,,Richard Rodgers,richard rodgers,TE,TE,GNB,2014,259.0,0.47878787878787876,0.9190283400809717
266,Kyle Rudolph,MIN,TE,25,9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,34.0,24.0,231.0,9.63,2.0,1.0,0.0,2,,,35,59.1,62.1,47.1,,36,,Kyle Rudolph,kyle rudolph,TE,TE,MIN,2014,250.0,0.49696969696969695,0.9271255060728745
267,Lance Moore,PIT,WR,31,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,14.0,198.0,14.14,2.0,0.0,0.0,2,1.0,,34,47.8,50.8,40.8,,101,,Lance Moore,lance moore,WR,WR,PIT,2014,277.0,0.4424242424242424,0.7832310838445808
268,Levine Toilolo,ATL,TE,23,16,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,54.0,31.0,238.0,7.68,2.0,1.0,1.0,2,,,34,64.8,68.8,49.3,,40,,Levine Toilolo,levine toilolo,TE,TE,ATL,2014,234.0,0.5292929292929294,0.937246963562753
269,Marcedes Lewis,JAX,TE,30,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,18.0,206.0,11.44,2.0,0.0,0.0,2,,,33,50.6,53.6,41.6,,41,,Marcedes Lewis,marcedes lewis,TE,TE,JAX,2014,270.0,0.4565656565656566,0.9149797570850202
270,Paul Richardson,SEA,WR,22,15,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,44.0,29.0,271.0,9.34,1.0,1.0,0.0,1,,,33,62.1,65.1,47.6,,103,,Paul Richardson,paul richardson,WR,WR,SEA,2014,244.0,0.509090909090909,0.8016359918200409
271,Jeremy Ross,DET,WR,26,16,13.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-0.5,0.0,35.0,24.0,314.0,13.08,1.0,4.0,2.0,1,,,33,57.3,62.3,45.3,,102,,Jeremy Ross,jeremy ross,WR,WR,DET,2014,253.0,0.49090909090909096,0.7975460122699387
272,Fozzy Whittaker,CAR,RB,25,10,1.0,0.0,0.0,0.0,0.0,0.0,32.0,145.0,4.53,1.0,6.0,5.0,60.0,12.0,1.0,0.0,0.0,2,,,33,37.5,40.5,35.0,,84,,Fozzy Whittaker,fozzy whittaker,RB,RB,CAR,2014,300.0,0.39595959595959596,0.8222222222222222
273,Lance Dunbar,DAL,RB,24,16,0.0,0.0,0.0,0.0,0.0,0.0,29.0,99.0,3.41,0.0,22.0,18.0,217.0,12.06,0.0,0.0,0.0,0,,,32,49.6,52.6,40.6,,85,,Lance Dunbar,lance dunbar,RB,RB,DAL,2014,274.0,0.4484848484848485,0.8323232323232324
274,Chase Ford,MIN,TE,24,11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,35.0,23.0,258.0,11.22,1.0,0.0,0.0,1,,,32,54.8,57.8,43.3,,43,,Chase Ford,chase ford,TE,TE,MIN,2014,257.0,0.48282828282828283,0.9210526315789473
275,Ricardo Lockette,SEA,WR,28,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,15.0,11.0,195.0,17.73,2.0,0.0,0.0,2,,,32,42.7,45.7,37.2,,104,,Ricardo Lockette,ricardo lockette,WR,WR,SEA,2014,288.0,0.42020202020202024,0.7770961145194274
276,Austin Seferian-Jenkins,TAM,TE,22,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38.0,21.0,221.0,10.52,2.0,1.0,1.0,2,,,32,53.1,57.1,42.6,,42,,Austin Seferian-Jenkins,austin seferian-jenkins,TE,TE,TAM,2014,263.0,0.47070707070707074,0.917004048582996
277,Leon Washington,TEN,RB,32,16,0.0,0.0,0.0,0.0,0.0,0.0,13.0,57.0,4.38,0.0,31.0,22.0,159.0,7.23,2.0,3.0,1.0,2,,,32,53.6,57.6,42.6,,86,,Leon Washington,leon washington,RB,RB,TEN,2014,262.0,0.4727272727272728,0.8464646464646465
278,Eric Ebron,DET,TE,21,13,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,25.0,248.0,9.92,1.0,0.0,0.0,1,,,31,55.8,58.8,43.3,,44,,Eric Ebron,eric ebron,TE,TE,DET,2014,256.0,0.48484848484848486,0.9230769230769231
279,Derek Hagan,TEN,WR,30,16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,34.0,19.0,254.0,13.37,1.0,0.0,0.0,1,,,31,50.4,53.4,40.9,,105,,Derek Hagan,derek hagan,WR,WR,TEN,2014,271.0,0.4545454545454546,0.7893660531697342
280,Cooper Helfet,SEA,TE,25,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.0,12.0,185.0,15.42,2.0,0.0,0.0,2,,,31,42.5,45.5,36.5,,45,,Cooper Helfet,cooper helfet,TE,TE,SEA,2014,289.0,0.4181818181818182,0.9068825910931174
281,Jim Dray,CLE,TE,28,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,17.0,242.0,14.24,1.0,0.0,0.0,1,,,30,47.2,50.2,38.7,,46,,Jim Dray,jim dray,TE,TE,CLE,2014,281.0,0.43434343434343436,0.9129554655870445
282,Josh Gordon,CLE,WR,23,5,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.0,24.0,303.0,12.63,0.0,0.0,0.0,0,,,30,54.3,57.3,42.3,,106,,Josh Gordon,josh gordon,WR,WR,CLE,2014,260.0,0.47676767676767673,0.7934560327198363
283,Chad Henne,JAX,QB,29,3,3.0,42.0,78.0,492.0,3.0,1.0,4.0,25.0,6.25,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0,,,30,30.2,35.2,31.2,,44,,Chad Henne,chad henne,QB,QB,JAX,2014,311.0,0.3737373737373737,0.9127789046653144
284,Bruce Miller,SFO,RB,27,16,8.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,1.5,0.0,25.0,18.0,189.0,10.5,2.0,1.0,1.0,2,,,30,47.8,51.8,38.8,,87,,Bruce Miller,bruce miller,RB,RB,SFO,2014,277.0,0.4424242424242424,0.8303030303030303
285,Rhett Ellison,MIN,FB,26,16,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.0,19.0,208.0,10.95,1.0,0.0,0.0,1,1.0,,29,47.8,50.8,38.3,,89,,Rhett Ellison,rhett ellison,FB,FB,MIN,2014,277.0,0.4424242424242424,0.9976905311778291
286,Bilal Powell,NYJ,RB,26,15,1.0,0.0,0.0,0.0,0.0,0.0,33.0,141.0,4.27,1.0,15.0,11.0,92.0,8.36,0.0,0.0,0.0,1,,,29,40.3,43.3,34.8,,88,,Bilal Powell,bilal powell,RB,RB,NYJ,2014,295.0,0.406060606060606,0.8262626262626263
287,Bryce Brown,BUF,RB,23,7,2.0,0.0,0.0,0.0,0.0,0.0,36.0,126.0,3.5,0.0,25.0,16.0,176.0,11.0,0.0,1.0,1.0,0,,,28,44.2,51.2,36.2,,90,,Bryce Brown,bryce brown,RB,RB,BUF,2014,283.0,0.4303030303030303,0.8282828282828283
288,Montee Ball,DEN,RB,24,5,3.0,0.0,0.0,0.0,0.0,0.0,55.0,172.0,3.13,1.0,13.0,9.0,62.0,6.89,0.0,1.0,1.0,1,,,27,36.4,40.4,31.9,,91,,Montee Ball,montee ball,RB,RB,DEN,2014,302.0,0.3919191919191919,0.8202020202020202
289,Bruce Ellington,SFO,WR,23,13,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28.0,4.67,1.0,12.0,6.0,62.0,10.33,2.0,1.0,0.0,3,,,27,33.0,33.0,30.0,,107,,Bruce Ellington,bruce ellington,WR,WR,SFO,2014,306.0,0.38383838383838387,0.7586912065439673
290,Kenbrell Thompkins,2TM,WR,26,14,7.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.5,0.0,48.0,21.0,262.0,12.48,0.0,0.0,0.0,0,,,27,47.7,50.7,37.2,,108,,Kenbrell Thompkins,kenbrell thompkins,WR,WR,2TM,2014,280.0,0.4363636363636364,0.7811860940695297
291,Danny Amendola,NWE,WR,29,16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,42.0,27.0,200.0,7.41,1.0,0.0,0.0,1,,,26,53.0,56.0,39.5,,109,,Danny Amendola,danny amendola,WR,WR,NWE,2014,264.0,0.4686868686868687,0.7914110429447853
292,Marlon Brown,BAL,WR,23,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,24.0,255.0,10.63,0.0,0.0,0.0,0,,,26,49.5,52.5,37.5,,113,,Marlon Brown,marlon brown,WR,WR,BAL,2014,275.0,0.44646464646464645,0.787321063394683
293,Ted Ginn Jr.,ARI,WR,29,16,0.0,1.0,1.0,10.0,0.0,0.0,3.0,6.0,2.0,0.0,26.0,14.0,190.0,13.57,0.0,2.0,0.0,1,,,26,40.0,43.0,33.0,,110,,Ted Ginn Jr.,ted ginn jr,WR,WR,ARI,2014,296.0,0.4040404040404041,0.7689161554192229
294,Garrett Graham,HOU,FB,28,11,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,28.0,18.0,197.0,10.94,1.0,0.0,0.0,1,,,26,43.7,46.7,34.7,,92,,Garrett Graham,garrett graham,FB,FB,HOU,2014,284.0,0.42828282828282827,0.9953810623556582
295,Rishard Matthews,MIA,TE,25,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,22.0,12.0,135.0,11.25,2.0,1.0,0.0,2,,,26,37.8,40.8,31.8,,47,,Rishard Matthews,rishard matthews,TE,TE,MIA,2014,299.0,0.397979797979798,0.9008097165991903
296,Nick Toon,NOR,WR,26,8,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,23.0,17.0,215.0,12.65,1.0,1.0,1.0,1,,,26,42.9,46.9,34.4,,112,,Nick Toon,nick toon,WR,WR,NOR,2014,287.0,0.4222222222222223,0.7791411042944785
297,Ben Watson,NOR,TE,34,16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,20.0,136.0,6.8,2.0,0.0,0.0,2,,,26,45.6,48.6,35.6,,48,,Ben Watson,ben watson,TE,TE,NOR,2014,282.0,0.43232323232323233,0.9109311740890689
298,Kerwynn Williams,ARI,RB,23,5,0.0,0.0,0.0,0.0,0.0,0.0,53.0,246.0,4.64,0.0,6.0,2.0,11.0,5.5,0.0,1.0,0.0,0,,,26,27.7,30.7,26.7,,93,,Kerwynn Williams,kerwynn williams,RB,RB,ARI,2014,323.0,0.3494949494949495,0.8080808080808081
299,Albert Wilson,KAN,WR,22,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,28.0,16.0,260.0,16.25,0.0,0.0,0.0,0,,,26,42.0,45.0,34.0,,111,,Albert Wilson,albert wilson,WR,WR,KAN,2014,291.0,0.41414141414141414,0.7730061349693251
300,Corey Fuller,DET,WR,24,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.0,14.0,212.0,15.14,1.0,1.0,1.0,1,,,25,39.2,43.2,32.2,,115,,Corey Fuller,corey fuller,WR,WR,DET,2014,297.0,0.40202020202020206,0.7668711656441718
301,Greg Salas,NYJ,WR,26,10,2.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,1.0,23.0,8.0,167.0,20.88,0.0,0.0,0.0,1,,,25,32.7,35.7,28.7,,116,,Greg Salas,greg salas,WR,WR,NYJ,2014,307.0,0.38181818181818183,0.7566462167689162
302,Brandon Tate,CIN,WR,27,16,4.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,7.0,0.0,26.0,17.0,193.0,11.35,1.0,2.0,1.0,1,,,25,42.4,46.4,33.9,,114,,Brandon Tate,brandon tate,WR,WR,CIN,2014,290.0,0.4161616161616162,0.7750511247443763
303,Jack Doyle,IND,TE,24,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,22.0,18.0,118.0,6.56,2.0,0.0,0.0,2,,,24,41.8,44.8,32.8,,49,,Jack Doyle,jack doyle,TE,TE,IND,2014,292.0,0.4121212121212121,0.9048582995951417
304,Jonathan Grimes,HOU,RB,25,16,0.0,0.0,0.0,0.0,0.0,0.0,39.0,153.0,3.92,0.0,8.0,6.0,86.0,14.33,0.0,0.0,0.0,0,,,24,29.9,32.9,26.9,,96,,Jonathan Grimes,jonathan grimes,RB,RB,HOU,2014,313.0,0.36969696969696975,0.8141414141414142
305,Silas Redd,WAS,RB,22,15,0.0,0.0,0.0,0.0,0.0,0.0,16.0,75.0,4.69,1.0,10.0,8.0,107.0,13.38,0.0,1.0,0.0,1,,,24,32.2,35.2,28.2,,95,,Silas Redd,silas redd,RB,RB,WAS,2014,308.0,0.3797979797979798,0.8181818181818181
306,DeAngelo Williams,CAR,RB,31,6,6.0,0.0,0.0,0.0,0.0,0.0,62.0,219.0,3.53,0.0,6.0,5.0,44.0,8.8,0.0,1.0,1.0,0,,,24,29.3,33.3,26.8,,94,,DeAngelo Williams,deangelo williams,RB,RB,CAR,2014,315.0,0.3656565656565657,0.8121212121212121
307,Matt Cassel,MIN,QB,32,3,3.0,41.0,71.0,425.0,3.0,4.0,9.0,18.0,2.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0,,,23,22.8,29.8,26.8,,46,,Matt Cassel,matt cassel,QB,QB,MIN,2014,342.0,0.3111111111111111,0.9087221095334685
308,Ladarius Green,SDG,WR,24,14,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,25.0,19.0,226.0,11.89,0.0,0.0,0.0,0,,,23,41.6,44.6,32.1,,117,,Ladarius Green,ladarius green,WR,WR,SDG,2014,293.0,0.4101010101010101,0.7709611451942741
309,Case Keenum,HOU,QB,26,2,2.0,45.0,77.0,435.0,2.0,2.0,10.0,35.0,3.5,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0,,,23,22.9,28.9,24.9,,45,,Case Keenum,case keenum,QB,QB,HOU,2014,341.0,0.31313131313131315,0.9107505070993915
310,Ka'Deem Carey,CHI,RB,22,14,0.0,0.0,0.0,0.0,0.0,0.0,36.0,158.0,4.39,0.0,6.0,5.0,57.0,11.4,0.0,0.0,0.0,0,,,22,26.5,29.5,24.0,,98,,Ka'Deem Carey,kadeem carey,RB,RB,CHI,2014,329.0,0.3373737373737373,0.804040404040404
311,Chris Givens,STL,WR,25,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,20.0,11.0,159.0,14.45,1.0,0.0,0.0,1,,,22,33.3,36.3,27.8,,118,,Chris Givens,chris givens,WR,WR,STL,2014,305.0,0.3858585858585859,0.7607361963190185
312,Ryan Lindley,ARI,QB,25,3,2.0,45.0,93.0,562.0,2.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0,,,22,22.5,29.5,26.5,,47,,Ryan Lindley,ryan lindley,QB,QB,ARI,2014,345.0,0.305050505050505,0.9066937119675457
313,Knowshon Moreno,MIA,RB,27,3,0.0,0.0,0.0,0.0,0.0,0.0,31.0,148.0,4.77,1.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,1,,,22,22.6,25.6,22.1,,97,,Knowshon Moreno,knowshon moreno,RB,RB,MIA,2014,344.0,0.30707070707070705,0.793939393939394
314,Chris Owusu,2TM,WR,24,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,23.0,1.0,6.0,6.0,78.0,13.0,1.0,0.0,0.0,2,,,22,28.1,28.1,25.1,,120,,Chris Owusu,chris owusu,WR,WR,2TM,2014,320.0,0.3555555555555555,0.7464212678936606
315,Eric Weems,ATL,WR,29,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,10.0,102.0,10.2,2.0,0.0,0.0,2,,,22,32.2,35.2,27.2,,119,,Eric Weems,eric weems,WR,WR,ATL,2014,308.0,0.3797979797979798,0.754601226993865
316,Brenton Bersin,CAR,WR,24,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,13.0,151.0,11.62,1.0,2.0,0.0,1,,,21,34.1,37.1,27.6,,121,,Brenton Bersin,brenton bersin,WR,WR,CAR,2014,304.0,0.38787878787878793,0.7627811860940695
317,Jacob Tamme,DEN,TE,29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,28.0,14.0,109.0,7.79,2.0,1.0,1.0,2,,,21,34.9,38.9,27.9,,50,,Jacob Tamme,jacob tamme,TE,TE,DEN,2014,303.0,0.38989898989898986,0.8987854251012146
318,Peyton Hillis,NYG,RB,28,9,0.0,0.0,0.0,0.0,0.0,0.0,26.0,115.0,4.42,0.0,16.0,10.0,87.0,8.7,0.0,0.0,0.0,0,,,20,30.2,33.2,25.2,,99,,Peyton Hillis,peyton hillis,RB,RB,NYG,2014,311.0,0.3737373737373737,0.8161616161616162
319,Storm Johnson,JAX,RB,22,6,1.0,0.0,0.0,0.0,0.0,0.0,29.0,86.0,2.97,2.0,1.0,1.0,-4.0,-4.0,0.0,0.0,0.0,2,,,20,21.2,21.2,20.7,,100,,Storm Johnson,storm johnson,RB,RB,JAX,2014,353.0,0.28888888888888886,0.7898989898989899
320,Kyle Juszczyk,BAL,RB,23,16,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,19.0,182.0,9.58,1.0,2.0,2.0,1,,,20,39.2,44.2,29.7,,101,,Kyle Juszczyk,kyle juszczyk,RB,RB,BAL,2014,297.0,0.40202020202020206,0.8242424242424242
321,Ryan Mallett,HOU,QB,26,3,2.0,41.0,75.0,400.0,2.0,2.0,6.0,-2.0,-0.33,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,20,19.8,24.8,21.8,,49,,Ryan Mallett,ryan mallett,QB,QB,HOU,2014,362.0,0.2707070707070707,0.9026369168356998
322,Adam Thielen,MIN,WR,24,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,8.0,137.0,17.13,1.0,0.0,0.0,1,,,20,27.7,30.7,23.7,,124,,Adam Thielen,adam thielen,WR,WR,MIN,2014,323.0,0.3494949494949495,0.7423312883435582
323,Brandon Weeden,DAL,QB,31,5,1.0,24.0,41.0,303.0,3.0,2.0,6.0,-1.0,-0.17,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0,,,20,20.0,25.0,22.0,,48,,Brandon Weeden,brandon weeden,QB,QB,DAL,2014,359.0,0.2767676767676768,0.9046653144016227
324,Mike Williams,BUF,WR,27,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.0,8.0,142.0,17.75,1.0,0.0,0.0,1,,,20,28.2,31.2,24.2,,122,,Mike Williams,mike williams,WR,WR,BUF,2014,319.0,0.35757575757575755,0.7484662576687117
325,Marquess Wilson,CHI,WR,22,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,17.0,140.0,8.24,1.0,0.0,0.0,1,,,20,37.0,40.0,28.5,,123,,Marquess Wilson,marquess wilson,WR,WR,CHI,2014,301.0,0.3939393939393939,0.7648261758691206
326,Joe McKnight,KAN,RB,26,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,7.0,6.0,64.0,10.67,2.0,0.0,0.0,2,,,19,24.7,24.7,21.7,,102,,Joe McKnight,joe mcknight,RB,RB,KAN,2014,334.0,0.32727272727272727,0.8020202020202021
327,Christine Michael,SEA,RB,24,10,0.0,0.0,0.0,0.0,0.0,0.0,34.0,175.0,5.15,0.0,2.0,1.0,12.0,12.0,0.0,1.0,0.0,0,,,19,19.7,22.7,19.2,,103,,Christine Michael,christine michael,RB,RB,SEA,2014,363.0,0.26868686868686864,0.7797979797979798
328,Tony Moeaki,SEA,TE,27,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,8.0,134.0,16.75,1.0,0.0,0.0,1,,,19,27.4,30.4,23.4,,51,,Tony Moeaki,tony moeaki,TE,TE,SEA,2014,328.0,0.33939393939393936,0.8866396761133604
329,Brandon Myers,TAM,TE,29,14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32.0,22.0,190.0,8.64,0.0,0.0,0.0,0,,,19,41.0,44.0,30.0,,52,,Brandon Myers,brandon myers,TE,TE,TAM,2014,294.0,0.40808080808080804,0.902834008097166
330,James Casey,PHI,TE,30,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,59.0,19.67,2.0,0.0,0.0,2,,,18,20.9,20.9,19.4,,54,,James Casey,james casey,TE,TE,PHI,2014,355.0,0.2848484848484848,0.8744939271255061
331,Ed Dickson,CAR,TE,27,16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,10.0,115.0,11.5,1.0,1.0,0.0,1,,,18,27.5,30.5,22.5,,55,,Ed Dickson,ed dickson,TE,TE,CAR,2014,327.0,0.3414141414141414,0.888663967611336
332,Crockett Gillmore,BAL,TE,23,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,10.0,121.0,12.1,1.0,0.0,0.0,1,,,18,28.1,31.1,23.1,,53,,Crockett Gillmore,crockett gillmore,TE,TE,BAL,2014,320.0,0.3555555555555555,0.8927125506072875
333,Austin Pettis,2TM,WR,26,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,12.0,118.0,9.83,1.0,0.0,0.0,1,,,18,29.8,32.8,23.8,,125,,Austin Pettis,austin pettis,WR,WR,2TM,2014,314.0,0.3676767676767677,0.7505112474437627
334,Austin Pettis,SDG,WR,26,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0,,,18,,,,,125,,Austin Pettis,austin pettis,WR,WR,SDG,2014,,,
335,Maurice Jones-Drew,OAK,RB,29,12,1.0,0.0,0.0,0.0,0.0,0.0,43.0,96.0,2.23,0.0,16.0,11.0,71.0,6.45,0.0,1.0,0.0,0,,,17,27.7,27.7,22.2,,106,,Maurice Jones-Drew,maurice jones-drew,RB,RB,OAK,2014,323.0,0.3494949494949495,0.8080808080808081
