player,position,season,fumbles_FUM,fumbles_LOST,fumbles_REC,interceptions_AVG,interceptions_INT,interceptions_TD,interceptions_YDS,passing_ATT,passing_COMPLETIONS,passing_INT,passing_PCT,passing_TD,passing_YDS,passing_YPA,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
J.C. Santana,WR,2022,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,59,53,7,859,16.2,0,0,0,0,0.0
J.C. Sivley,TE,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,9,1,0,9,9.0,0,0,0,0,0.0
J.D. Almond,QB,2015,0,0,0,0.0,0,0,0,13,7,0,0.538,1,94,7.2,0,0,0,0,0.0,7,19,0,29,4.1
J.D. Almond,QB,2016,0,0,0,0.0,0,0,0,1,1,0,1.0,0,11,11.0,0,0,0,0,0.0,0,0,0,0,0.0
J.D. Almond,QB,2017,1,0,0,0.0,0,0,0,21,11,0,0.524,1,162,7.7,18,1,0,18,18.0,6,12,0,11,1.8
J.D. Head,QB,2020,0,0,0,0.0,0,0,0,14,9,1,0.643,0,78,5.6,0,0,0,0,0.0,2,0,0,-14,-7.0
J.D. Head,QB,2021,1,0,0,0.0,0,0,0,88,47,3,0.534,6,559,6.4,0,0,0,0,0.0,18,22,2,17,0.9
J.D. King,RB,2017,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,8,8,1,50,6.3,99,71,4,469,4.7
J.D. King,RB,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,25,6,2,92,15.3,43,21,0,153,3.6
J.D. King,RB,2019,2,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,10,2,0,14,7.0,185,31,8,804,4.3
J.D. King,RB,2020,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0.0,10,3,0,14,4.7,116,62,5,625,5.4
J.D. King,RB,2021,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,13,2,0,17,8.5,27,34,2,112,4.1
J.D. Krill,TE,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,15,7,2,48,6.9,0,10,0,10,0.0
J.D. McKissic,WR,2014,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0.0,65,52,0,629,12.1,9,55,1,115,12.8
J.D. McKissic,WR,2015,0,0,0,0.0,0,0,0,1,1,0,1.0,0,9,9.0,49,52,2,525,10.1,18,26,0,112,6.2
J.J. Cosentino,QB,2015,0,0,0,0.0,0,0,0,10,5,0,0.5,0,27,2.7,0,0,0,0,0.0,2,0,0,-12,-6.0
J.J. Cosentino,QB,2016,1,0,0,0.0,0,0,0,9,2,0,0.222,1,19,2.1,0,0,0,0,0.0,3,6,0,3,1.0
J.J. Cosentino,QB,2017,1,0,0,0.0,0,0,0,11,8,0,0.727,1,58,5.3,0,0,0,0,0.0,2,2,0,2,1.0
J.J. Davis,RB,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,7,1,0,7,7.0,19,34,0,83,4.4
J.J. Davis,RB,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,30,10,1,65,6.5,57,39,0,135,2.4
J.J. Davis,RB,2023,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,33,3,0,57,19.0,20,28,0,100,5.0
J.J. Evans,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,32,17,3,139,8.2,1,64,0,64,64.0
J.J. Jernighan,RB,2021,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,15,12,0,84,7.0,6,8,0,24,4.0
J.J. Jernighan,RB,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,11,5,1,17,3.4,7,7,0,31,4.4
J.J. Jones,RB,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,3,2,0,-2,-0.7
J.J. Jones,RB,2015,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,4,9,0,15,3.8
J.J. Jones,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,46,4,0,67,16.8,0,0,0,0,0.0
J.J. Jones,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,74,24,2,434,18.1,0,0,0,0,0.0
J.J. Jones,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,57,46,3,711,15.5,0,0,0,0,0.0
J.J. Jones,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,53,36,6,582,16.2,0,0,0,0,0.0
J.J. Jones III,TE,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,25,6,0,50,8.3,0,0,0,0,0.0
J.J. Kohl,QB,2023,0,0,0,0.0,0,0,0,11,9,0,0.818,0,23,2.1,0,0,0,0,0.0,6,9,0,32,5.3
J.J. Koski,WR,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,13,3,0,31,10.3,0,0,0,0,0.0
J.J. Koski,WR,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,53,2,0,61,30.5,0,0,0,0,0.0
J.J. McCarthy,QB,2021,3,1,0,0.0,0,0,0,59,34,2,0.576,5,516,8.7,0,0,0,0,0.0,27,23,2,124,4.6
J.J. McCarthy,QB,2022,6,0,0,0.0,0,0,0,322,208,5,0.646,22,2719,8.4,0,0,0,0,0.0,70,39,5,306,4.4
J.J. McCarthy,QB,2023,3,0,0,0.0,0,0,0,332,240,4,0.723,22,2991,9.0,0,0,0,0,0.0,64,22,3,202,3.2
J.J. Nelson,WR,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,88,35,4,655,18.7,5,18,0,45,9.0
J.J. Sparkman,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,17,7,2,86,12.3,0,0,0,0,0.0
J.J. Sparkman,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,33,14,1,151,10.8,0,0,0,0,0.0
J.J. Sparkman,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,8,2,0,9,4.5,0,0,0,0,0.0
J.J. Sparkman,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,38,7,0,78,11.1,0,0,0,0,0.0
J.J. Taylor,RB,2016,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,18,2,0,16,8.0,38,61,2,261,6.9
J.J. Taylor,RB,2017,2,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,16,12,2,49,4.1,145,79,5,846,5.8
J.J. Taylor,RB,2018,6,4,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,20,16,0,133,8.3,254,64,6,1432,5.6
J.J. Taylor,RB,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,28,32,0,289,9.0,148,40,5,721,4.9
J.J. Wills,WR,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,11,3,0,23,7.7,0,0,0,0,0.0
J.J. Worton,WR,2014,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0.0,73,36,5,514,14.3,0,0,0,0,0.0
J.K. Dobbins,RB,2017,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,18,22,1,135,6.1,194,77,7,1403,7.2
J.K. Dobbins,RB,2018,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,35,26,2,263,10.1,229,42,10,1053,4.6
J.K. Dobbins,RB,2019,3,2,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,28,23,2,247,10.7,301,68,21,2003,6.7
J.L. Banks,TE,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,5,1,0,5,5.0,0,0,0,0,0.0
J.Michael Sturdivant,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,48,65,7,755,11.6,2,2,0,-8,-4.0
J.Michael Sturdivant,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,62,36,4,597,16.6,0,0,0,0,0.0
J.Michael Sturdivant,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,45,22,2,315,14.3,1,5,0,5,5.0
J.P. Andrade,QB,2022,1,0,0,0.0,0,0,0,18,6,1,0.333,1,49,2.7,0,0,0,0,0.0,1,7,0,7,7.0
J.P. Caruso,QB,2015,0,0,0,0.0,0,0,0,12,8,0,0.667,2,109,9.1,0,0,0,0,0.0,19,34,0,141,7.4
J.P. Caruso,QB,2016,1,0,0,0.0,0,0,0,6,6,0,1.0,1,46,7.7,0,0,0,0,0.0,12,18,1,46,3.8
J.P. Holtz,TE,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,22,21,4,199,9.5,0,0,0,0,0.0
J.P. Holtz,TE,2015,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,28,24,4,350,14.6,0,0,0,0,0.0
J.P. Murphy,TE,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,0,1,1.0,0,0,0,0,0.0
J.P. Murphy,TE,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,23,4,1,51,12.8,0,0,0,0,0.0
J.R. Griffin,RB,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,5,9,1,17,3.4
J.R. Tran-Reno,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,38,8,1,86,10.8,1,11,0,11,11.0
J.S. Jones,RB,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0.0
J.T. Barrett,QB,2014,0,0,0,0.0,0,0,0,314,203,10,0.646,34,2834,9.0,0,0,0,0,0.0,171,86,11,938,5.5
J.T. Barrett,QB,2015,0,0,0,0.0,0,0,0,147,93,4,0.633,11,992,6.7,0,0,0,0,0.0,115,40,11,682,5.9
J.T. Barrett,QB,2016,4,2,0,0.0,0,0,0,379,233,7,0.615,24,2555,6.7,0,0,0,0,0.0,205,41,9,845,4.1
J.T. Barrett,QB,2017,2,1,0,0.0,0,0,0,371,240,9,0.647,35,3053,8.2,0,0,0,0,0.0,165,37,12,798,4.8
J.T. Blyden,RB,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,13,8,0,40,5.0,38,18,0,116,3.1
J.T. Cooper,TE,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,5,1,0,5,5.0,0,0,0,0,0.0
J.T. Granato,QB,2016,0,0,0,0.0,0,0,0,19,8,2,0.421,0,96,5.1,0,0,0,0,0.0,7,7,1,-6,-0.9
J.T. Seagreaves,TE,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,3,1,0,3,3.0,0,0,0,0,0.0
J.T. Seagreaves,TE,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,21,4,0,44,11.0,0,0,0,0,0.0
J.T. Smith,WR,2022,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,-4,-4.0,21,55,3,176,8.4
J.T. Smith Jr.,RB,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,11,9,0,24,2.7,67,43,1,278,4.1
J.T. Smith Jr.,RB,2024,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,55,24,2,192,8.0,68,22,2,252,3.7
J.W. Walsh,QB,2014,0,0,0,0.0,0,0,0,36,20,1,0.556,1,233,6.5,0,0,0,0,0.0,15,24,2,93,6.2
J.W. Walsh,QB,2015,0,0,0,0.0,0,0,0,85,57,1,0.671,13,787,9.3,0,0,0,0,0.0,77,64,13,359,4.7
JB Seay,RB,2022,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,12,5,0,44,8.8,36,22,0,107,3.0
JB Seay,RB,2023,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,7,8,0,20,2.5,69,24,2,222,3.2
JC Evans,QB,2024,0,0,0,0.0,0,0,0,1,1,0,1.0,1,1,1.0,0,0,0,0,0.0,15,27,1,80,5.3
JC French,QB,2023,0,0,0,0.0,0,0,0,16,13,1,0.813,1,122,7.6,0,0,0,0,0.0,14,18,0,48,3.4
JC French,QB,2024,9,4,0,0.0,0,0,0,410,269,11,0.656,17,2831,6.9,0,0,0,0,0.0,118,19,2,238,2.0
JC Roque,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,4,5,0,12,3.0
JC Roque,WR,2024,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,60,16,1,183,11.4,1,0,0,-4,-4.0
JD Kavel,WR,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,48,1,0,48,48.0,0,0,0,0,0.0
JD Martin,RB,2021,2,2,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0
JD Martin,RB,2022,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,16,12,2,86,7.2,34,26,1,159,4.7
JD Martin,RB,2023,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,18,6,0,66,11.0,31,36,0,204,6.6
JD Martin,RB,2024,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,27,4,0,48,12.0,26,33,1,116,4.5
JD Moore,RB,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,21,2,0,48,24.0,14,17,1,58,4.1
JD Moore,RB,2022,1,1,1,0.0,0,0,0,0,0,0,0.0,0,0,0.0,18,11,0,58,5.3,86,83,6,527,6.1
JD Moore,RB,2023,3,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,27,7,0,81,11.6,48,24,1,159,3.3
JD Sherrod,QB,2024,0,0,0,0.0,0,0,0,7,2,0,0.286,0,18,2.6,0,0,0,0,0.0,13,30,0,67,5.2
JD Spielman,WR,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,77,55,2,830,15.1,10,40,0,73,7.3
JD Spielman,WR,2018,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,75,66,8,818,12.4,7,6,0,24,3.4
JD Spielman,WR,2019,6,3,0,0.0,0,0,0,2,1,0,0.5,0,22,11.0,65,49,5,898,18.3,4,14,0,31,7.8
JD Spielman,WR,2020,0,0,0,0.0,0,0,0,1,1,0,1.0,0,0,0.0,20,5,0,55,11.0,4,19,0,28,7.0
JD Spielman,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,38,8,2,125,15.6,3,6,0,7,2.3
JD Sprague,QB,2014,0,0,0,0.0,0,0,0,202,98,5,0.485,3,1236,6.1,0,0,0,0,0.0,65,25,3,264,4.1
JD Sprague,QB,2015,0,0,0,0.0,0,0,0,115,63,3,0.548,7,917,8.0,0,0,0,0,0.0,52,18,0,225,4.3
JD Williams,WR,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,11,3,0,23,7.7,0,0,0,0,0.0
JJ Arcega-Whiteside,WR,2016,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,61,24,5,379,15.8,0,0,0,0,0.0
JJ Arcega-Whiteside,WR,2017,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,45,48,9,781,16.3,0,0,0,0,0.0
JJ Arcega-Whiteside,WR,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,80,62,14,1040,16.8,0,0,0,0,0.0
JJ Cowan,RB,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,19,11,1,77,7.0,70,47,1,365,5.2
JJ Davis,RB,2023,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,17,8,0,31,3.9,96,53,2,456,4.8
JJ Davis,RB,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,26,15,0,140,9.3,68,32,4,252,3.7
JJ Galbreath,TE,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,55,21,1,255,12.1,0,0,0,0,0.0
JJ Galbreath,TE,2023,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,75,36,5,579,16.1,0,0,0,0,0.0
JJ Galbreath,TE,2024,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,80,32,4,469,14.7,0,0,0,0,0.0
JJ Henry,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,1,4,0,4,4.0
JJ Henry,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,22,5,0,56,11.2,6,21,0,30,5.0
JJ Henry,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,11,1,0,11,11.0,0,0,0,0,0.0
JJ Henry,WR,2024,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,66,42,4,485,11.5,0,0,0,0,0.0
JJ Hudson,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,14,1,1,14,14.0,4,75,1,89,22.3
JJ Jefferson,WR,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,68,10,2,181,18.1,1,0,0,-3,-3.0
JJ Jefferson,WR,2019,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,50,12,2,155,12.9,0,0,0,0,0.0
JJ Jefferson,WR,2021,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,32,5,0,61,12.2,2,12,0,6,3.0
JJ Jenkins,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,64,38,3,434,11.4,1,0,0,0,0.0
JJ Jenkins,WR,2023,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,45,36,4,535,14.9,0,0,0,0,0.0
JJ Jenkins,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,90,36,4,536,14.9,0,0,0,0,0.0
JJ Jude,RB,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,17,2,0,18,9.0,11,7,0,14,1.3
JJ Pinckney,WR,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,46,11,0,171,15.5,0,0,0,0,0.0
JP Pickles,QB,2024,0,0,0,0.0,0,0,0,50,29,1,0.58,0,218,4.4,0,0,0,0,0.0,39,17,1,133,3.4
JQ Gray,RB,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,3,3,0,6,2.0
JQ Gray,RB,2024,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,7,3,0,13,4.3,32,19,0,106,3.3
JR Gardner,RB,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,2,3,0,5,2.5
JR Waters,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,71,8,1,156,19.5,0,0,0,0,0.0
JR Waters,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,37,7,1,100,14.3,0,0,0,0,0.0
JR Waters,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,23,8,2,109,13.6,0,0,0,0,0.0
JT Daniels,QB,2018,7,2,0,0.0,0,0,0,362,216,10,0.597,14,2661,7.4,0,0,0,0,0.0,45,8,0,-149,-3.3
JT Daniels,QB,2019,1,1,0,0.0,0,0,0,34,25,1,0.735,1,215,6.3,0,0,0,0,0.0,3,5,0,-6,-2.0
JT Daniels,QB,2020,2,1,0,0.0,0,0,0,119,80,2,0.672,10,1231,10.3,0,0,0,0,0.0,10,0,0,-71,-7.1
JT Daniels,QB,2021,0,0,0,0.0,0,0,0,94,68,3,0.723,7,722,7.7,0,0,0,0,0.0,4,0,0,-18,-4.5
JT Daniels,QB,2022,4,1,0,0.0,0,0,0,328,201,9,0.613,13,2097,6.4,0,0,0,0,0.0,30,20,1,-51,-1.7
JT Daniels,QB,2023,3,2,0,0.0,0,0,0,287,181,7,0.631,21,2443,8.5,0,0,0,0,0.0,25,16,1,-65,-2.6
JT Fayard,QB,2023,0,0,0,0.0,0,0,0,4,4,0,1.0,0,50,12.5,0,0,0,0,0.0,5,0,0,-6,-1.2
JT Fayard,QB,2024,3,2,0,0.0,0,0,0,158,76,8,0.481,5,996,6.3,0,0,0,0,0.0,36,6,0,-101,-2.8
JT Jackson,QB,2018,0,0,0,0.0,0,0,0,3,2,0,0.667,0,10,3.3,0,0,0,0,0.0,0,0,0,0,0.0
JT Mayo,WR,2021,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0
JT Mayo,WR,2022,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0.0,45,13,2,243,18.7,3,2,0,-15,-5.0
JT Mayo,WR,2023,2,1,1,0.0,0,0,0,0,0,0,0.0,0,0,0.0,76,30,5,452,15.1,0,0,0,0,0.0
JT Mayo,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,31,14,1,179,12.8,0,0,0,0,0.0
JT Shrout,QB,2019,0,0,0,0.0,0,0,0,27,13,0,0.481,1,179,6.6,0,0,0,0,0.0,3,10,0,4,1.3
JT Shrout,QB,2020,1,0,0,0.0,0,0,0,42,24,3,0.571,4,315,7.5,0,0,0,0,0.0,8,11,0,4,0.5
JT Shrout,QB,2022,4,2,0,0.0,0,0,0,203,90,8,0.443,7,1220,6.0,0,0,0,0,0.0,30,12,1,-15,-0.5
JT Shrout,QB,2023,0,0,0,0.0,0,0,0,51,24,2,0.471,0,227,4.5,24,1,0,24,24.0,4,10,0,-12,-3.0
Ja'Bray Young,RB,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,6,5,0,9,1.5
Ja'Bray Young,RB,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,9,2,1,13,6.5,5,4,0,7,1.4
Ja'Bray Young,RB,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,2,10,0,17,8.5
Ja'Carree Kelly,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,5,1,0,5,5.0,0,0,0,0,0.0
Ja'Carree Kelly,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,29,17,1,171,10.1,4,11,0,24,6.0
Ja'Corey Brooks,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,44,15,2,192,12.8,0,0,0,0,0.0
Ja'Corey Brooks,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,41,39,8,674,17.3,0,0,0,0,0.0
Ja'Corey Brooks,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,25,3,0,30,10.0,0,0,0,0,0.0
Ja'Corey Brooks,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,86,61,9,1013,16.6,0,0,0,0,0.0
Ja'Cory Jordan,WR,2022,1,0,0,0.0,0,0,0,1,1,0,1.0,0,8,8.0,0,0,0,0,0.0,2,1,0,-15,-7.5
Ja'Cory Jordan,WR,2023,0,0,0,0.0,0,0,0,1,1,0,1.0,0,13,13.0,0,0,0,0,0.0,2,4,0,-18,-9.0
Ja'Cyais Credle,WR,2020,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,19,7,0,67,9.6,0,0,0,0,0.0
Ja'Cyais Credle,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,38,21,3,279,13.3,0,0,0,0,0.0
Ja'Cyais Credle,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,57,29,2,370,12.8,0,0,0,0,0.0
Ja'Cyais Credle,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,41,14,0,142,10.1,0,0,0,0,0.0
Ja'Cyais Credle,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,21,9,0,113,12.6,0,0,0,0,0.0
Ja'Deion High,WR,2015,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,31,8,0,111,13.9,0,0,0,0,0.0
Ja'Deion High,WR,2016,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,15,6,1,54,9.0,0,0,0,0,0.0
Ja'Deion High,WR,2017,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,38,7,0,58,8.3,0,0,0,0,0.0
Ja'Deion High,WR,2018,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,62,62,4,804,13.0,0,0,0,0,0.0
Ja'Derris Carr-Kersh,RB,2021,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0
Ja'Derris Carr-Kersh,RB,2022,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,15,9,0,70,7.8,36,15,1,120,3.3
Ja'Derris Carr-Kersh,RB,2023,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,13,11,0,71,6.5,79,37,3,303,3.8
Ja'Juan Story,WR,2014,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,16,17,1,145,8.5,0,0,0,0,0.0
Ja'Juan Story,WR,2015,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,13,9,1,84,9.3,0,0,0,0,0.0
Ja'Keith Hamilton,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,13,9,0,43,4.8,0,0,0,0,0.0
Ja'Khi Douglas,WR,2020,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0,0.0,68,7,2,116,16.6,6,5,0,11,1.8
Ja'Khi Douglas,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,60,14,1,255,18.2,7,3,0,6,0.9
Ja'Khi Douglas,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,27,10,2,123,12.3,1,8,0,8,8.0
Ja'Khi Douglas,WR,2023,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,62,14,0,243,17.4,8,23,0,46,5.8
Ja'Khi Douglas,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,71,32,4,519,16.2,5,15,0,16,3.2
Ja'Kobi Jackson,RB,2024,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,21,7,0,76,10.9,93,20,7,500,5.4
Ja'Kobi Lane,WR,2023,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,31,7,2,93,13.3,0,0,0,0,0.0
Ja'Kobi Lane,WR,2024,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,33,43,12,525,12.2,0,0,0,0,0.0
Ja'Koby Banks,WR,2024,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0,0.0,3,3,0,1,0.3,8,12,0,29,3.6
Ja'Lynn Polk,WR,2020,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,60,28,2,264,9.4,0,0,0,0,0.0
Ja'Lynn Polk,WR,2021,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,55,5,1,114,22.8,0,0,0,0,0.0
Ja'Lynn Polk,WR,2022,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,76,41,6,694,16.9,1,15,0,15,15.0
Ja'Lynn Polk,WR,2023,1,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,92,69,9,1159,16.8,4,27,1,32,8.0
